timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
782836612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3830797.8,99.99,99.99,66,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
783437636,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3830920.0,99.99,99.99,66,27,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
783837611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3831002.2,99.99,99.99,66,27,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
784437611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3831125.0,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
784839612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3831206.5,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
785438891,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3831329.8,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
785837612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3831411.8,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
786437612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3831534.8,99.99,99.99,66,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
786836619,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3831616.8,99.99,99.99,66,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
787437611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3831739.8,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
787837816,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3831822.2,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
788437611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3831945.8,99.99,99.99,66,27,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
788836613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3832027.8,99.99,99.99,66,27,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
