timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
783271277,783271106,2490378,-1.4826094,0.84694886,-10.36426,34.849033,0,0,0,0,20
784274081,784273908,2490378,-1.545128,1.0567408,-9.522938,34.794685,0,0,0,0,20
785274413,785274221,2490378,-1.31723,0.92197716,-9.439529,34.82488,0,0,0,0,20
786272218,786272046,2490378,-1.5131354,0.98772794,-9.955569,34.839977,0,0,0,0,20
787272530,787272360,2490378,-1.2097303,0.9580398,-9.635345,34.806763,0,0,0,0,20
788272891,788272674,2490378,-1.2696153,1.0733505,-9.4395895,34.900364,0,0,0,0,20
789275651,789275475,2490378,-1.2580333,0.9767146,-10.142198,34.782608,0,0,0,0,20
790273475,790273300,2490378,-1.4252683,1.0749966,-9.581835,34.788647,0,0,0,0,20
791273788,791273614,2490378,-1.4002489,0.9605537,-9.7479925,34.858093,0,0,0,0,20
792274102,792273927,2490378,-1.4627376,1.1128249,-9.807728,34.81884,0,0,0,0,20
793271928,793271752,2490378,-1.2608764,1.0623373,-9.204867,34.791668,0,0,0,0,20
794272243,794272066,2490378,-1.3775339,0.9746795,-9.317605,34.842995,0,0,0,0,20
795275040,795274867,2490378,-1.5764621,0.8245631,-10.254605,34.91848,0,0,0,0,20
796275402,796275182,2490378,-1.542225,1.0599132,-10.138127,34.87017,0,0,0,0,20
797273179,797273006,2490378,-1.5139735,0.77823526,-10.235691,34.73128,0,0,0,0,20
798273502,798273319,2490378,-1.4329298,0.9700108,-10.138966,34.740337,0,0,0,0,20
799273809,799273632,2490378,-1.5753847,1.024,-10.598293,34.930557,0,0,0,0,20
800276608,800276434,2490378,-1.2704831,0.93002766,-9.743802,34.788647,0,0,0,0,20
801271944,801271771,2490378,-1.5608999,0.83461875,-9.917501,34.74336,0,0,0,0,20
802274746,802274572,2490378,-1.4551958,0.856406,-9.829275,34.78563,0,0,0,0,20
803275097,803274885,2490378,-1.4377182,0.93613285,-10.191757,34.773552,0,0,0,0,20
804272951,804272712,2490378,-1.3979145,1.0606015,-9.446861,34.906403,0,0,0,0,20
805273194,805273023,2490378,-1.2163742,0.8343793,-9.605178,34.77053,0,0,0,0,20
806273514,806273336,2490378,-1.3449428,0.8780735,-9.922889,34.978867,0,0,0,0,20
807276310,807276138,2490378,-1.3467385,0.9957485,-10.221326,34.906403,0,0,0,0,20
808274139,808273963,2490378,-1.3895947,1.0364499,-9.993876,34.7343,0,0,0,0,20
809274448,809274276,2490378,-1.3086706,0.83988595,-9.926241,34.791668,0,0,0,0,20
810274759,810274589,2490378,-1.3988124,0.9566033,-9.8055725,34.954712,0,0,0,0,20
811272588,811272414,2490378,-1.4378977,0.8879795,-9.561783,34.782608,0,0,0,0,20
812272902,812272727,2490378,-1.3872603,1.1222521,-9.263585,34.74336,0,0,0,0,20
813275700,813275529,2490378,-1.4568717,0.9578004,-9.988011,34.858093,0,0,0,0,20
814276012,814275842,2490378,-1.4002788,1.0516531,-9.568128,34.791668,0,0,0,0,20
815273839,815273668,2490378,-1.3903129,0.9509769,-8.955421,34.846016,0,0,0,0,20
816274153,816273981,2490378,-1.3379697,1.0692505,-9.518089,34.682972,0,0,0,0,20
817274467,817274295,2490378,-1.4256275,0.9684546,-9.134957,34.82186,0,0,0,0,20
818272302,818272120,2490378,-1.3681965,1.0572795,-9.479453,34.815823,0,0,0,0,20
819272608,819272433,2490378,-1.3691841,0.96597064,-9.2590065,34.81884,0,0,0,0,20
