timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
956122186,956122095,4325386,0.0076699033,-0.008309062,-0.024714133,nan,0,5
957124448,957124364,4325386,-0.0059654806,0.014700648,0.011717908,nan,0,5
958124220,958124134,4325386,-0.004687163,-0.0031957931,-0.0080960095,nan,0,5
959126493,959126404,4325386,0.057737328,-0.005113269,-0.0076699033,nan,0,5
960123762,960123675,4325386,-0.0076699033,-0.012357066,-0.010865697,nan,0,5
961126036,961125944,4325386,0.045806367,-0.012783173,-0.014487595,nan,0,5
962125802,962125714,4325386,0.03856257,0.005539375,-0.02961435,nan,0,5
963123070,963122984,4325386,0.037497304,-0.044741105,-0.006817692,nan,0,5
964125343,964125254,4325386,0.003408846,-0.020240024,-0.0040480047,nan,0,5
965125110,965125024,4325386,-0.0036218988,-0.017257283,0.0019174758,nan,0,5
966127478,966127293,4325386,-0.015126754,-0.015765913,0.0025566346,nan,0,5
967124651,967124563,4325386,0.03174488,-0.005113269,-0.0012783173,nan,0,5
968124422,968124333,4325386,0.026205504,-0.020879181,0.0080960095,nan,0,5
969126690,969126602,4325386,0.050067425,0.010226538,0.0040480047,nan,0,5
970123965,970123873,4325386,-0.028549084,0.017683389,-0.0023435815,nan,0,5
971123732,971123643,4325386,-0.014487595,-0.011504855,-0.0072437976,nan,0,5
972125998,972125912,4325386,-0.011504855,-0.01406149,0.007030745,nan,0,5
973125768,973125682,4325386,0.044315,-0.019174758,-0.017896442,nan,0,5
974123041,974122952,4325386,0.0010652643,-0.014700648,-0.012357066,nan,0,5
975125335,975125222,4325386,0.009374326,0.003408846,0.0010652643,nan,0,5
976125078,976124991,4325386,0.014274542,-0.012357066,0.010226538,nan,0,5
977122351,977122262,4325386,0.0036218988,0.00063915865,-0.006178533,nan,0,5
978124619,978124531,4325386,0.02151834,-0.0044741104,-0.008522115,nan,0,5
979124386,979124301,4325386,-0.009800432,-0.0040480047,0.003408846,nan,0,5
980126661,980126570,4325386,0.010865697,-0.0072437976,-0.011291802,nan,0,5
981123925,981123840,4325386,0.011504855,-0.01107875,-0.017896442,nan,0,5
982123698,982123610,4325386,0.011291802,-0.006817692,-0.010865697,nan,0,5
983125972,983125879,4325386,-0.024288028,-0.0042610574,-0.019174758,nan,0,5
984123236,984123149,4325386,-0.0029827403,-0.011930961,0.0057524275,nan,0,5
985125506,985125418,4325386,-0.0029827403,0.012144014,0.004687163,nan,0,5
986125278,986125188,4325386,0.038775623,-0.014487595,-0.008948221,nan,0,5
987127542,987127457,4325386,0.0023435815,-0.008948221,-0.017896442,nan,0,5
988124817,988124727,4325386,0.04900216,-0.017470336,-0.00042610575,nan,0,5
989124592,989124497,4325386,0.0057524275,0.0076699033,-0.0059654806,nan,0,5
990126850,990126766,4325386,-0.005539375,0.018109495,0.008309062,nan,0,5
991124126,991124036,4325386,0.005113269,-0.0010652643,-0.00021305287,nan,0,5
992123895,992123805,4325386,0.0221575,-0.019387811,-0.012996226,nan,0,5
993126169,993126074,4325386,0.033236247,-0.030253507,-0.017896442,nan,0,5
