timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
955365345,955350295,4028193,-55.520416,38.719997,101993.664,1.2116313,0
955440864,955407872,4028193,-55.583836,38.719997,101994.4,1.21164,0
955581277,955566274,4028193,-55.414722,38.71333,101992.336,1.2116156,0
955754113,955731874,4028193,-55.631397,38.719997,101995.0,1.2116473,0
955970180,955947969,4028193,-55.361877,38.719997,101991.75,1.2116086,0
956132203,956113540,4028193,-55.800503,38.719997,101997.0,1.211671,0
956348229,956329589,4028193,-55.520416,38.719997,101993.664,1.2116313,0
956564101,956545511,4028193,-55.356594,38.719997,101991.664,1.2116076,0
956780153,956761529,4028193,-55.520416,38.719997,101993.664,1.2116313,0
956952898,956919900,4028193,-55.435867,38.719997,101992.6,1.2116187,0
957168902,957135893,4028193,-55.61554,38.719997,101994.8,1.2116448,0
957309275,957294264,4028193,-55.631397,38.71333,101995.0,1.2116473,0
957525325,957510272,4028193,-55.414722,38.719997,101992.336,1.2116156,0
957741278,957726258,4028193,-55.68953,38.719997,101995.664,1.2116551,0
957957296,957942289,4028193,-55.663105,38.719997,101995.336,1.2116512,0
958173275,958158267,4028193,-55.631397,38.719997,101995.0,1.2116473,0
958346104,958323913,4028193,-55.61554,38.719997,101994.75,1.2116442,0
958562166,958539942,4028193,-55.652534,38.719997,101995.25,1.2116501,0
958778095,958755893,4028193,-55.715954,38.715,101996.0,1.2116591,0
958940120,958921520,4028193,-55.46757,38.71,101993.0,1.2116234,0
959156068,959137451,4028193,-55.57855,38.713333,101994.336,1.2116393,0
959372067,959353476,4028193,-55.414722,38.716663,101992.336,1.2116156,0
959544891,959511884,4028193,-55.49928,38.71,101993.4,1.2116282,0
959760888,959727904,4028193,-55.42001,38.71,101992.4,1.2116163,0
959976921,959943877,4028193,-55.56798,38.711998,101994.2,1.2116377,0
960117292,960102300,4028193,-55.38302,38.71,101992.0,1.2116115,0
960333274,960318259,4028193,-55.520416,38.71,101993.664,1.2116313,0
960549313,960534319,4028193,-55.38302,38.71333,101992.0,1.2116115,0
960765280,960750261,4028193,-55.715954,38.71,101996.0,1.2116591,0
960981316,960966298,4028193,-55.46757,38.71333,101993.0,1.2116234,0
961154185,961131996,4028193,-55.53099,38.715,101993.75,1.2116324,0
