timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
956141668,956141494,2490378,-1.4973338,0.7756016,-9.7291975,34.91848,0,0,0,0,20
957141982,957141809,2490378,-1.223078,0.80157876,-9.954612,34.836956,0,0,0,0,20
958142298,958142124,2490378,-1.3160927,1.069849,-9.623015,34.794685,0,0,0,0,20
959140126,959139951,2490378,-1.4276625,0.9351752,-10.150099,34.942635,0,0,0,0,20
960140442,960140266,2490378,-1.428261,1.0836157,-9.9615555,34.8279,0,0,0,0,20
961143240,961143069,2490378,-1.3286623,0.81343,-10.07947,34.930557,0,0,0,0,20
962143558,962143384,2490378,-1.3759477,1.2430695,-9.501868,34.945652,0,0,0,0,20
963141383,963141210,2490378,-1.1748348,0.90273374,-9.533831,34.885265,0,0,0,0,20
964141701,964141525,2490378,-1.4494498,0.92081,-9.172546,34.882248,0,0,0,0,20
965142015,965141839,2490378,-1.3698425,1.0516531,-9.877519,34.90942,0,0,0,0,20
966144814,966144642,2490378,-1.6645688,1.0820595,-10.651923,34.927536,0,0,0,0,20
967142645,967142469,2490378,-1.4227245,0.83581585,-9.398648,34.864132,0,0,0,0,20
968142961,968142786,2490378,-1.363857,1.1498153,-9.47649,34.990944,0,0,0,0,20
969143271,969143098,2490378,-1.4571111,1.0552444,-10.803237,34.830917,0,0,0,0,20
970141097,970140924,2490378,-1.3834596,1.0307637,-8.992263,34.891304,0,0,0,0,20
971141410,971141238,2490378,-1.6165351,0.9741408,-9.250148,34.806763,0,0,0,0,20
972144218,972144041,2490378,-1.2401965,0.8653842,-9.482117,34.800724,0,0,0,0,20
973144527,973144355,2490378,-1.0589554,0.99969894,-9.543647,34.8128,0,0,0,0,20
974142357,974142181,2490378,-1.5704767,1.0307039,-10.1699705,34.846016,0,0,0,0,20
975142677,975142496,2490378,-1.3467983,1.2372037,-9.177065,34.852055,0,0,0,0,20
976142984,976142810,2490378,-1.3647249,1.0873268,-9.095063,34.873188,0,0,0,0,20
977140868,977140636,2490378,-1.3272257,0.9945514,-10.305961,34.797707,0,0,0,0,20
978141124,978140950,2490378,-1.4891934,1.017416,-10.143873,34.815823,0,0,0,0,20
979143923,979143753,2490378,-1.1536461,0.87603843,-8.860462,34.87621,0,0,0,0,20
980144333,980144070,2490378,-1.5321095,1.034355,-9.454463,34.87621,0,0,0,0,20
981142066,981141893,2490378,-1.4520833,1.1925519,-8.88608,34.906403,0,0,0,0,20
982142380,982142207,2490378,-1.510861,0.8556877,-10.361627,34.852055,0,0,0,0,20
983142694,983142521,2490378,-1.5841236,0.985214,-9.35235,34.809784,0,0,0,0,20
984140519,984140347,2490378,-1.6536751,1.0113108,-9.2450905,34.673912,0,0,0,0,20
985143338,985143149,2490378,-1.5583858,0.610282,-10.712736,34.858093,0,0,0,0,20
986143642,986143465,2490378,-1.574068,0.9127894,-9.713875,34.83394,0,0,0,0,20
987143949,987143777,2490378,-1.3893553,1.095467,-10.136691,34.716183,0,0,0,0,20
988141774,988141602,2490378,-1.4231135,1.0463859,-9.502586,34.806763,0,0,0,0,20
989142088,989141916,2490378,-1.4261961,0.91563255,-9.235274,34.797707,0,0,0,0,20
990142402,990142230,2490378,-1.3804967,0.87891144,-9.763675,34.82186,0,0,0,0,20
991140229,991140055,2490378,-1.5830462,0.72460514,-9.61272,34.74336,0,0,0,0,20
992143027,992142857,2490378,-1.4334086,1.0808624,-9.61679,34.758453,0,0,0,0,20
993143345,993143171,2490378,-1.5726314,1.0123882,-10.329185,34.873188,0,0,0,0,20
