timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
955765022,955664700,0.0,0.0,0.0,-0.0073038745,0.0054491144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10856247,0.0,0.0,nan,0.0,0.0,-0.004630089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956254919,956154587,0.0,0.0,0.0,-0.0065484713,0.004861298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31438065,0.0,0.0,nan,0.0,0.0,-0.002753973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956764750,956664470,0.0,0.0,0.0,-0.0049355626,0.0040245824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17453766,0.0,0.0,nan,0.0,0.0,0.006820917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957264639,957164355,0.0,0.0,0.0,-0.0026714986,0.0022678762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11776352,0.0,0.0,nan,0.0,0.0,-0.004553318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957764605,957664240,0.0,0.0,0.0,-0.0010533407,0.0009816712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15728378,0.0,0.0,nan,0.0,0.0,-0.0003774166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958264597,958164125,0.0,0.0,0.0,0.0019008067,-0.00079335563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10920715,0.0,0.0,nan,0.0,0.0,0.0078885555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958764297,958664010,0.0,0.0,0.0,0.004270332,-0.001789331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089668274,0.0,0.0,nan,0.0,0.0,-0.002199173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959264257,959163895,0.0,0.0,0.0,0.0063892975,-0.0022836388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04908371,0.0,0.0,nan,0.0,0.0,-0.0019967556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959764056,959663780,0.0,0.0,0.0,0.008379444,-0.0023447957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13978958,0.0,0.0,nan,0.0,0.0,0.0048704147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960263968,960163668,0.0,0.0,0.0,0.0080005545,-0.0027803783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062332153,0.0,0.0,nan,0.0,0.0,-0.0008108616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960763829,960663550,0.0,0.0,0.0,0.0067870654,-0.0042677377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041015625,0.0,0.0,nan,0.0,0.0,-0.007581234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961263711,961163435,0.0,0.0,0.0,0.005214883,-0.007539597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016147614,0.0,0.0,nan,0.0,0.0,0.0015039444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961763680,961663320,0.0,0.0,0.0,0.004732527,-0.010004163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24049759,0.0,0.0,nan,0.0,0.0,0.0012698174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962263515,962163205,0.0,0.0,0.0,0.005010542,-0.012105822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035560608,0.0,0.0,nan,0.0,0.0,-0.006721258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
