timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
955375201,955274789,4.477068e-05,0.0011695338,0.003466686,537002515,0,0.30252302,0.5285261,0.000257474,nan,nan,0.004531626,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
955385145,955284787,4.1333424e-05,0.0011108331,0.0032642202,537002515,0,0.3039101,0.5296416,0.000257474,nan,nan,0.004531626,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
955575042,955474743,2.3880937e-05,0.0011171724,0.0025833293,537002515,0,0.30114022,0.52672464,0.003892925,nan,nan,0.0030354674,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
955774999,955674698,4.028854e-05,0.0010880942,0.0025492392,537002515,0,0.29977778,0.5309793,0.005924344,nan,nan,0.0061332723,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
955975081,955874652,7.23831e-05,0.0010746084,0.002467726,537002515,0,0.298407,0.5291493,0.0068187956,nan,nan,0.004187551,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
956174980,956074605,3.8576007e-05,0.0014730071,0.005791949,537002515,0,0.29703376,0.52738124,0.0037059197,nan,nan,0.0007340438,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
956374944,956274560,1.8937913e-05,0.0009200449,0.0020082148,537002515,0,0.29567188,0.52558184,0.0007254422,nan,nan,0.0032822317,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
956574988,956474514,5.5602723e-05,0.00036983154,0.001630482,537002515,0,0.32402977,0.52978116,0.009257477,nan,nan,0.005046029,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
956774779,956674467,7.24929e-05,0.00038998591,0.0014963205,537002515,0,0.32255152,0.52801114,0.00872758,nan,nan,0.009860877,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
956974760,956874422,3.2611304e-05,0.001303471,0.006094887,537002515,0,0.32106534,0.52619994,6.0097656e-05,nan,nan,0.010990001,0.0,0.0,0.0,0.0,4259850,4325386,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
