timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
955846850,955792537,396809,-0.32386366,0.3870046,0.14051074,3
956316685,956315713,396809,-0.32741478,0.38518116,0.14336288,3
956765195,956764206,396809,-0.32872668,0.38523898,0.14723192,3
957341151,957286846,396809,-0.32407308,0.38684353,0.13849251,3
957810449,957809478,396809,-0.32370782,0.38518387,0.14372103,3
958259371,958258364,396809,-0.33083966,0.3842786,0.14622793,3
958856765,958855792,396809,-0.32535678,0.38670236,0.13956709,3
959304756,959303784,396809,-0.32512954,0.3863633,0.1379905,3
959753580,959752608,396809,-0.33118764,0.3824194,0.14859037,3
960350922,960349950,396809,-0.32324383,0.38766274,0.14057109,3
960799144,960798173,396809,-0.32496098,0.385633,0.14200199,3
961247922,961246950,396809,-0.32895866,0.38399953,0.14880688,3
961845191,961844219,396809,-0.32513195,0.3855741,0.1379897,3
962293269,962292264,396809,-0.3209681,0.38568798,0.13519546,3
962742181,962741210,396809,-0.32592964,0.3859715,0.14350694,3
963339353,963338382,396809,-0.32666868,0.38676018,0.14343615,3
963787358,963786386,396809,-0.32398525,0.3876622,0.14049946,3
964236297,964235325,396809,-0.327642,0.3855202,0.14493947,3
964833498,964832526,396809,-0.32718757,0.38484213,0.14178629,3
965281581,965280609,396809,-0.32313257,0.386704,0.13978198,3
965730008,965729023,396809,-0.3242172,0.38642278,0.14207442,3
966327718,966326746,396809,-0.32844552,0.38371274,0.14006563,3
966775741,966774769,396809,-0.32324857,0.3860843,0.14056946,3
967352155,967297737,396809,-0.3246168,0.38628113,0.14136976,3
967821819,967820834,396809,-0.32998833,0.38315752,0.15589914,3
968269902,968268922,396809,-0.3251367,0.3839956,0.13798806,3
968846247,968791875,396809,-0.32435054,0.38628024,0.13953081,3
969316093,969315122,396809,-0.33112556,0.38422632,0.15339261,3
969764143,969763171,396809,-0.3242172,0.38642278,0.14207442,3
970340481,970286115,396809,-0.3239009,0.3872198,0.1390422,3
970810332,970809357,396809,-0.3281586,0.38439137,0.14329045,3
971258434,971257461,396809,-0.32764682,0.38394174,0.14493784,3
971856088,971855081,396809,-0.32313257,0.386704,0.13978198,3
972304543,972303570,396809,-0.32592964,0.3859715,0.14350694,3
972752527,972751554,396809,-0.32747352,0.38478985,0.14895095,3
973350169,973349198,396809,-0.32142016,0.3871553,0.13834946,3
973798220,973797248,396809,-0.3232462,0.3868735,0.14057028,3
974246657,974245685,396809,-0.32873145,0.3836605,0.1472303,3
974844331,974843360,396809,-0.3232462,0.3868735,0.14057028,3
975292215,975291247,396809,-0.32387635,0.38591424,0.13970953,3
975740799,975739826,396809,-0.3286178,0.38349098,0.146442,3
976338457,976337486,396809,-0.32421958,0.38563353,0.1420736,3
976786655,976785683,396809,-0.32472423,0.38845086,0.14042865,3
977235220,977234234,396809,-0.32946333,0.3868169,0.14716193,3
977832841,977831869,396809,-0.32740766,0.38754886,0.14336532,3
978280870,978279886,396809,-0.32364914,0.38557518,0.13813294,3
978729484,978728479,396809,-0.32621893,0.38450363,0.14028132,3
979327083,979326112,396809,-0.3266771,0.38422963,0.15382239,3
979775210,979774209,396809,-0.32194147,0.38444802,0.1366988,3
980351940,980297503,396809,-0.32763264,0.38545388,0.14400798,3
980821246,980820275,396809,-0.32764444,0.38473096,0.14493866,3
981269285,981268311,396809,-0.32587096,0.38636276,0.13791887,3
981846196,981791375,396809,-0.32528326,0.38590452,0.14077234,3
982315395,982314423,396809,-0.3269627,0.38371387,0.14020889,3
982763448,982762472,396809,-0.32364914,0.38557518,0.13813294,3
983339921,983285447,396809,-0.32443523,0.38659114,0.14098798,3
983809674,983808673,396809,-0.32462728,0.38275674,0.13963465,3
984257654,984256673,396809,-0.32690063,0.38552076,0.14501111,3
984855365,984854393,396809,-0.32313496,0.38591477,0.13978116,3
985303897,985302921,396809,-0.3274711,0.38557908,0.14895177,3
985751922,985750950,396809,-0.32489893,0.3874399,0.1468042,3
986349573,986348601,396809,-0.32239595,0.38512608,0.13985199,3
986798102,986797104,396809,-0.32867277,0.3840518,0.14164221,3
987246171,987245199,396809,-0.3296953,0.38557744,0.14873688,3
987843824,987842852,396809,-0.3234782,0.3856341,0.14214523,3
988292338,988291366,396809,-0.32462248,0.38433522,0.1396363,3
988740397,988739424,396809,-0.3303828,0.38438973,0.14307556,3
989338168,989337195,396809,-0.32610056,0.38591257,0.13949466,3
989786158,989785188,396809,-0.32535917,0.38591313,0.13956627,3
990234559,990233586,396809,-0.3254775,0.38450417,0.14035295,3
990832338,990831367,396809,-0.32165214,0.38591585,0.13992442,3
991280243,991279272,396809,-0.32718515,0.38563135,0.14178711,3
991728804,991727831,396809,-0.3304415,0.38399842,0.14866363,3
992326543,992325571,396809,-0.32467166,0.38710085,0.14522761,3
992774472,992773499,396809,-0.32398283,0.38845143,0.14050029,3
993350925,993296751,396809,-0.3284269,0.38373464,0.14512871,3
