timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
955377482,955377400,-0.72358227,-0.3361929,-9.863519
955382463,955382381,-0.69647837,-0.3091562,-9.961694
955427308,955427210,-0.7647777,-0.29595628,-9.841389
955477125,955477023,-0.8068311,-0.40447977,-9.716369
955531907,955531812,-0.66551995,-0.24095716,-9.72929
955581713,955581618,-0.7361112,-0.5785584,-9.87119
955626666,955626447,-0.71302605,-0.4536656,-9.804716
955676443,955676255,-0.7303566,-0.13624379,-9.790085
955731177,955731041,-0.6936756,-0.31029767,-9.841486
955780943,955780850,-0.6705343,-0.0077068172,-9.837985
955825784,955825683,-0.6784928,-0.29166704,-9.764007
955880557,955880469,-0.74523455,-0.32134667,-9.760191
955930368,955930278,-0.7450192,-0.24466388,-9.768249
955980174,955980087,-0.72745013,-0.26234582,-9.845702
956029988,956029897,-0.69202,-0.27087456,-9.731765
956080288,956080204,-0.7009247,-0.4200162,-9.698398
956130097,956130013,-0.72848326,-0.274769,-9.761591
956179914,956179823,-0.6731309,-0.28345224,-9.792666
956229758,956229637,-0.69226605,-0.25210166,-9.717733
956279526,956279439,-0.5821916,-0.21605597,-9.8721075
956329331,956329245,-0.7539672,-0.33092695,-9.743605
956379135,956379052,-0.69573414,-0.34509456,-9.808315
956428943,956428858,-0.6953461,-0.21556869,-9.909597
956478749,956478665,-0.7431817,-0.31506398,-9.67542
956528556,956528472,-0.7695857,-0.23822351,-9.854026
956578361,956578278,-0.81246823,-0.36339402,-9.864103
956628165,956628080,-0.4914554,-0.2478112,-9.719371
956677969,956677884,-0.5802355,-0.30306232,-9.880984
956727775,956727691,-0.5270035,-0.48848018,-9.636658
956782560,956782476,-0.58001286,-0.32679597,-9.792222
956827382,956827301,-0.71219265,-0.18799792,-9.837135
956877191,956877107,-0.83355653,-0.23074612,-9.789215
956927082,956926916,-0.81262136,-0.07686965,-9.904753
956981800,956981714,-0.8234113,-0.31575632,-9.801537
957026629,957026544,-0.6514024,-0.4397788,-9.834229
957076444,957076353,-0.6524227,-0.35223994,-9.781049
957131225,957131141,-0.74623835,-0.27457273,-9.774058
957181032,957180950,-0.6962641,-0.21936463,-9.826086
957226363,957226279,-0.77195376,-0.3554193,-9.6698065
957281172,957281076,-0.7774533,-0.4027036,-9.918359
957330981,957330891,-0.8035823,-0.23561634,-9.698051
957380955,957380704,-0.78850466,-0.3926765,-9.786671
957425737,957425534,-0.70897865,-0.22926886,-9.704711
957480477,957480330,-0.8110312,-0.28915295,-9.666376
957530248,957530146,-0.74930793,-0.29432425,-9.768785
957580044,957579960,-0.60096306,-0.33800453,-9.697604
957629860,957629772,-0.54202986,-0.37607303,-9.711213
957679677,957679583,-0.5942996,-0.6207118,-10.054916
957729472,957729391,-0.6108372,-0.33575535,-9.3839
957779297,957779201,-0.7097061,-0.3307266,-9.975563
957829098,957829014,-0.6243831,-0.23256825,-9.707037
957878908,957878826,-0.6312672,-0.3674101,-9.7346735
957928717,957928636,-0.6646863,-0.3434836,-9.8605795
957978527,957978445,-0.61396855,-0.22913413,-9.689917
958028338,958028256,-0.7920508,-0.17556235,-10.025483
