timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
956145031,956144959,4259850,-1.8387469,0.58226985,-10.06714,35.5,0,0,0,0,5
957146152,957146083,4259850,-1.8157626,0.8274361,-9.760681,35.5,0,0,0,0,5
958145372,958145303,4259850,-1.7468096,0.80445176,-9.155427,35.5,0,0,0,0,5
959147070,959147002,4259850,-1.8847156,0.980665,-9.11712,35.5,0,0,0,0,5
960143826,960143738,4259850,-1.8081012,0.8504205,-9.75302,35.5,0,0,0,0,5
961145542,961145473,4259850,-1.9230229,0.9576807,-10.044155,35.5,0,0,0,0,5
962147308,962147237,4259850,-1.9689915,0.9959879,-9.078813,35.5,0,0,0,0,5
963144076,963144007,4259850,-2.0609288,0.47500962,-9.653421,35.5,0,0,0,0,5
964145286,964145214,4259850,-1.7774553,0.5975928,-9.11712,35.5,0,0,0,0,5
965147057,965146897,4259850,-1.6548722,0.69719154,-9.760681,35.5,0,0,0,0,5
966144231,966144162,4259850,-2.0609288,0.9270349,-10.097785,35.5,0,0,0,0,5
967146111,967146038,4259850,-1.7314867,0.7431602,-9.69939,35.5,0,0,0,0,5
968145510,968145416,4259850,-1.8464084,0.8121132,-9.446563,35.5,0,0,0,0,5
969147263,969147194,4259850,-1.8157626,0.66654575,-9.170751,35.5,0,0,0,0,5
970143658,970143480,4259850,-1.9000385,0.8963891,-9.69939,35.5,0,0,0,0,5
971145341,971145272,4259850,-1.8617313,0.9040506,-9.323979,35.5,0,0,0,0,5
972147133,972147065,4259850,-2.030283,0.5975928,-9.768343,35.5,0,0,0,0,5
973146382,973146314,4259850,-1.7544711,0.80445176,-9.791327,35.5,0,0,0,0,5
974145703,974145633,4259850,-1.8540698,0.7278373,-9.316318,35.5,0,0,0,0,5
975144998,975144928,4259850,-1.9996372,0.95001924,-10.327628,35.5,0,0,0,0,5
976146799,976146729,4259850,-1.9077,0.51331687,-9.599792,35.5,0,0,0,0,5
977143186,977143116,4259850,-1.892377,0.6588843,-9.561484,35.5,0,0,0,0,5
978145542,978145460,4259850,-1.9306843,0.6435614,-9.515515,35.5,0,0,0,0,5
979147299,979147230,4259850,-1.6625336,0.7661446,-9.308657,35.5,0,0,0,0,5
980146890,980146600,4259850,-1.8770542,0.6588843,-9.477208,35.5,0,0,0,0,5
981146000,981145930,4259850,-1.9383457,0.6052542,-9.936894,35.5,0,0,0,0,5
982145309,982145240,4259850,-1.6701951,0.842759,-9.730036,35.5,0,0,0,0,5
983147079,983147007,4259850,-1.7851168,1.133894,-9.745358,35.5,0,0,0,0,5
984143371,984143282,4259850,-1.7851168,1.0342952,-9.967541,35.5,0,0,0,0,5
985145115,985145044,4259850,-1.823424,0.6205771,-9.783666,35.5,0,0,0,0,5
986146888,986146820,4259850,-2.0226216,0.911712,-9.760681,35.5,0,0,0,0,5
987143739,987143670,4259850,-1.7621325,0.9423578,-9.814312,35.5,0,0,0,0,5
988145567,988145499,4259850,-1.7238252,0.566947,-9.216719,35.5,0,0,0,0,5
989147383,989147312,4259850,-1.9077,0.6895301,-9.745358,35.5,0,0,0,0,5
990146687,990146615,4259850,-1.8693928,0.7278373,-10.097785,35.5,0,0,0,0,5
991145485,991145413,4259850,-1.8157626,0.8580819,-9.201396,35.5,0,0,0,0,5
992144801,992144732,4259850,-1.8540698,0.61291564,-9.5538225,35.5,0,0,0,0,5
993146576,993146505,4259850,-1.9536686,0.72017586,-9.216719,35.5,0,0,0,0,5
