timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
956060181,956059235,396809,-0.3363636,0.29166666,0.16287878,nan,0
957063619,957062672,396809,-0.33787876,0.29242423,0.16136363,nan,0
958067194,958066248,396809,-0.33863634,0.28939393,0.1681818,nan,0
959070084,959069138,396809,-0.3333333,0.29393938,0.16136363,nan,0
960052118,960051172,396809,-0.33560604,0.29090908,0.1681818,nan,0
961055760,961054815,396809,-0.33863634,0.2901515,0.16590908,nan,0
962058638,962057682,396809,-0.33560604,0.2931818,0.16060606,nan,0
963062104,963061158,396809,-0.34015152,0.2901515,0.16969696,nan,0
964064896,964063950,396809,-0.34015152,0.2931818,0.16060606,nan,0
965068062,965067116,396809,-0.33787876,0.29090908,0.16590908,nan,0
966071787,966070842,396809,-0.34166667,0.28787878,0.16969696,nan,0
967053282,967052336,396809,-0.33560604,0.2931818,0.16060606,nan,0
968056540,968055594,396809,-0.3363636,0.28939393,0.1681818,nan,0
969060099,969059153,396809,-0.3371212,0.29166666,0.16136363,nan,0
970062937,970061991,396809,-0.3333333,0.2931818,0.15757576,nan,0
971066568,971065606,396809,-0.34242424,0.29090908,0.17272727,nan,0
972069411,972068458,396809,-0.33787876,0.2931818,0.16136363,nan,0
973072575,973071629,396809,-0.3371212,0.2901515,0.1681818,nan,0
974054896,974053950,396809,-0.34015152,0.28939393,0.17272727,nan,0
975057624,975056678,396809,-0.33484846,0.29242423,0.16439393,nan,0
976060897,976059949,396809,-0.33863634,0.29166666,0.16742423,nan,0
977064763,977063818,396809,-0.3371212,0.29090908,0.16742423,nan,0
978067482,978066535,396809,-0.33484846,0.29242423,0.16136363,nan,0
979071191,979070245,396809,-0.3393939,0.28787878,0.17424242,nan,0
980052704,980051758,396809,-0.33560604,0.2931818,0.16439393,nan,0
981055811,981054865,396809,-0.3363636,0.2901515,0.16439393,nan,0
982059556,982058601,396809,-0.33863634,0.28863636,0.16590908,nan,0
983062336,983061390,396809,-0.33484846,0.29393938,0.1590909,nan,0
984065480,984064533,396809,-0.33787876,0.29090908,0.16060606,nan,0
985069237,985068291,396809,-0.33863634,0.2931818,0.16590908,nan,0
986071974,986071028,396809,-0.33560604,0.29090908,0.16060606,nan,0
987054041,987053095,396809,-0.33863634,0.28863636,0.16439393,nan,0
988057100,988056154,396809,-0.3340909,0.29242423,0.16590908,nan,0
989060378,989059432,396809,-0.33484846,0.2901515,0.16439393,nan,0
990064129,990063183,396809,-0.3363636,0.28863636,0.16742423,nan,0
991066922,991065976,396809,-0.33484846,0.29242423,0.1590909,nan,0
992070197,992069251,396809,-0.3371212,0.29090908,0.16742423,nan,0
993052566,993051620,396809,-0.3363636,0.29242423,0.16439393,nan,0
