timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
956119262,956119099,2490378,-0.032994717,-0.0148919225,0.0023648546,34.767513,0,20
957122115,957121903,2490378,-0.024840966,-0.037674464,0.0129567385,34.927536,0,20
958122382,958122218,2490378,-0.030296784,-0.0046830783,0.012157351,34.930557,0,20
959122693,959122533,2490378,0.03680513,-0.03314127,0.0013456355,34.885265,0,20
960120522,960120359,2490378,-0.029097704,-0.02225628,-0.007341041,34.882248,0,20
961120835,961120674,2490378,0.0054191807,-0.016733844,-0.0058655054,34.936596,0,20
962123647,962123477,2490378,-0.009692573,-0.03048997,-0.0028711332,34.836956,0,20
963118979,963118815,2490378,-0.05662661,-0.022922436,-0.0012856815,34.803745,0,20
964121779,964121618,2490378,-0.0034773354,-0.028994448,0.0044799005,34.91848,0,20
965122095,965121933,2490378,-0.0058222055,-0.011800957,-0.0007727412,34.806763,0,20
966122410,966122247,2490378,-0.01816275,-0.036731854,0.002188323,34.990944,0,20
967120236,967120074,2490378,0.013189893,-0.0094527565,0.013639549,34.767513,0,20
968120555,968120388,2490378,0.024071556,-0.01859242,-0.0013056662,34.855072,0,20
969123352,969123191,2490378,0.014635452,-0.024304708,0.0020317764,34.954712,0,20
970121181,970121017,2490378,-0.03129602,-0.020650843,0.009519372,34.897343,0,20
971121507,971121331,2490378,-0.007274426,-0.033670865,-0.011934188,34.894325,0,20
972121810,972121646,2490378,-0.041078523,-0.009372818,0.0031309342,34.888287,0,20
973122121,973121960,2490378,-0.04852615,-0.019378483,0.0041168453,34.8279,0,20
974119949,974119786,2490378,-0.032398507,-0.014152489,0.0035939128,34.933575,0,20
975120261,975120101,2490378,-0.03142925,-0.02388503,0.0055124424,34.764492,0,20
976123068,976122905,2490378,0.0116577335,-0.030922972,-1.6653905e-05,34.81884,0,20
977120941,977120729,2490378,-0.05803553,-0.029570675,0.0030809725,34.86715,0,20
978121206,978121044,2490378,-0.028937826,-0.015474808,-0.0039070062,34.809784,0,20
979121519,979121358,2490378,-0.013659533,-0.019155322,0.01573461,34.746376,0,20
980121833,980121672,2490378,-0.037721094,-0.032182008,-0.00460647,34.873188,0,20
981119661,981119498,2490378,-0.023445368,-0.022822512,0.0036871745,34.90942,0,20
982122462,982122300,2490378,-0.012100727,-0.0190121,-0.00328415,34.77053,0,20
983122777,983122614,2490378,-0.018512482,-0.026776148,-0.001398928,34.864132,0,20
984120605,984120440,2490378,-0.009789165,-0.026139969,0.005385873,34.73128,0,20
985120915,985120754,2490378,-0.00075275655,-0.023482006,0.015015161,34.846016,0,20
986121231,986121068,2490378,-0.017256776,-0.026922703,-0.00946608,34.761475,0,20
987124030,987123870,2490378,-0.051823623,-0.027528906,-0.0070346096,34.86715,0,20
988119368,988119207,2490378,-0.040672168,-0.015291615,0.0072511104,34.740337,0,20
989122247,989122009,2490378,-0.043809764,-0.011767649,0.0035272972,34.803745,0,20
990122486,990122323,2490378,-0.05662994,-0.008306968,0.012640314,34.788647,0,20
991120311,991120149,2490378,0.011354633,-0.026303178,0.010208844,34.82488,0,20
992120626,992120462,2490378,-0.0052992725,-0.030156892,-0.00035639358,34.855072,0,20
993120940,993120776,2490378,-0.017340045,-0.019068722,-0.0068114474,34.68599,0,20
