timestamp,timestamp_sample,x,y,z,r,flaps,aux1,aux2,aux3,aux4,aux5,aux6,valid,data_source,sticks_moving
955366777,955365807,-0.43265307,0.43951613,-1.0,-0.057142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1
955386840,955385854,-0.4265306,0.43346775,-1.0,-0.06530612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1
955561741,955560746,-0.422449,0.5695565,-1.0,0.04489796,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1
955776698,955775724,-0.42040816,0.50403225,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
955971654,955970682,-0.42040816,0.5282258,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
956166608,956165626,-0.42040816,0.5,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
956361655,956360584,-0.42040816,0.5080645,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
956531493,956530522,-0.42040816,0.5080645,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
956741553,956740529,-0.42040816,0.5080645,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
956906489,956905482,-0.42040816,0.5080645,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957106500,956905482,-0.42040816,0.5080645,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957221487,957220483,-0.42040816,0.5080645,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957551245,957550275,-0.42040816,0.5080645,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957601221,957600251,-0.42040816,0.5080645,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957926189,957925198,-0.42040816,0.5080645,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
958126201,957925198,-0.42040816,0.5080645,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
958361097,958360128,-0.42040816,0.5080645,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
958571024,958570052,-0.42040816,0.5080645,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
