timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
955377351,955377266,0.013797234,-0.009841877,-0.0011919829
955379855,955379766,0.007842349,-0.0053336425,-0.004961025
955399845,955399761,0.0012327938,-0.0019633584,-0.0034342492
955419894,955419756,0.0066308044,-0.0039955247,0.0010028854
955439834,955439752,-0.005477637,-0.0015420439,-0.0026313826
955462435,955462246,0.01191262,-0.007167563,-0.0024507788
955479849,955479745,-0.017566293,0.0006464706,0.0031199995
955494823,955494739,0.0051090056,-0.004762481,-0.0030795222
955522321,955522233,0.0025802304,0.008278135,-0.004272135
955539814,955539729,0.013962203,-0.003189126,-0.0016589639
955559808,955559724,-0.0013820471,-0.006979254,-0.0056511266
955579801,955579719,0.02490418,0.002008646,0.0076887505
955602299,955602214,-0.01381432,0.014081567,0.0035350923
955619791,955619710,-0.018929306,0.012460083,0.005994324
955639790,955639706,0.0061659813,0.0066606733,0.006468566
955662285,955662200,0.008825045,-0.008912195,-0.00030336104
955679779,955679696,0.023850473,0.002253185,0.008650098
955699774,955699692,0.0037098478,0.0032836031,-0.0031792503
955719770,955719687,0.008963456,0.007463206,0.004016476
955742266,955742182,-0.016081555,0.00543266,0.0026495308
955759759,955759678,-0.014968218,-0.0011721789,0.0011369834
955779755,955779673,-0.0072832983,0.0018341024,0.0019882186
955802252,955802168,-0.013794018,0.008714918,-0.00069795304
955819747,955819664,-0.003415298,0.005384327,-0.004268755
955839742,955839660,-0.016541194,-0.0074177654,-0.0048474665
955859740,955859655,-0.009330664,0.008923448,0.0004193479
955882234,955882150,0.0026626096,-0.00017895643,0.004901906
955899728,955899646,0.020342624,-0.00037342543,0.0034190805
955919725,955919641,0.008168716,0.003985527,-0.0031284513
955942220,955942136,0.0066332333,-0.00020817108,0.0018838494
955959716,955959632,0.013512724,0.0013419888,-0.0021824336
955979711,955979628,-0.011602861,-0.007115382,-0.012163191
955999706,955999623,-0.010237479,0.0046197837,0.006982355
956022308,956022118,-0.004837634,0.00042294106,0.0022033053
956039730,956039616,0.0077574654,0.007738844,-0.005758212
956059700,956059609,-0.0043222113,0.0027746048,-0.0013754223
