timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
955831100,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3869851.2,99.99,99.99,66,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
956230613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3869950.2,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
956831646,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3870098.2,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
957231612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3870197.5,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
957832675,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3870345.8,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
958232612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3870444.8,99.99,99.99,66,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
958833615,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3870593.2,99.99,99.99,66,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
959232620,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3870692.2,99.99,99.99,66,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
959831612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3870841.0,99.99,99.99,66,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
960231612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3870940.0,99.99,99.99,66,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
960831612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3871089.0,99.99,99.99,66,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
961230619,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3871188.5,99.99,99.99,66,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
961830613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3871337.5,99.99,99.99,66,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
962230618,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3871436.8,99.99,99.99,66,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
962830833,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3871586.0,99.99,99.99,66,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
963230613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3871685.5,99.99,99.99,66,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
963831622,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3871834.8,99.99,99.99,66,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
964230622,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3871934.2,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
964831613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3872083.8,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
965230612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3872183.5,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
