timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
955374969,955374767,0.29542464,-0.02851305,-0.025180958,-0.95460844,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
955379980,955379766,0.2953987,-0.028503926,-0.025176091,-0.95461684,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
955429956,955429754,0.2953748,-0.028475024,-0.025248049,-0.95462316,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
955479934,955479745,0.29533517,-0.028529735,-0.02524186,-0.95463395,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
955529900,955529731,0.2953199,-0.028411686,-0.025579115,-0.9546333,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
955579886,955579719,0.29531887,-0.0284028,-0.026022283,-0.9546219,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
955629881,955629708,0.2954106,-0.028360028,-0.025503332,-0.9546088,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
955679882,955679696,0.29543784,-0.028336069,-0.02555942,-0.9545995,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
955729862,955729685,0.2954395,-0.0283856,-0.025447823,-0.95460063,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
955779840,955779673,0.29547143,-0.02843194,-0.025106363,-0.95459837,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
955829868,955829663,0.29549485,-0.028380075,-0.02509421,-0.9545929,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
955879821,955879650,0.29550797,-0.028412629,-0.025063151,-0.9545888,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
955929808,955929639,0.29552045,-0.028484803,-0.025157558,-0.95458025,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
955979816,955979628,0.29543048,-0.02855817,-0.025205571,-0.9546046,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
956029862,956029616,0.29555693,-0.028456133,-0.02511623,-0.95457095,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
956079782,956079605,0.29557404,-0.02844897,-0.025190849,-0.9545638,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
