timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
955374933,4259850,4259850,2490378,0,0,0.13887095,0.13887097,0.0,0.0,4325386,4325386,2490378,0,0,0.0072964677,0.007296468,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
955379931,4259850,4259850,2490378,0,0,0.13858694,0.13858695,0.0,0.0,4325386,4325386,2490378,0,0,0.006711782,0.0067117824,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
955579855,4259850,4259850,2490378,0,0,0.14007328,0.14007328,0.0,0.0,4325386,4325386,2490378,0,0,0.0061540646,0.0061540646,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
955779809,4259850,4259850,2490378,0,0,0.1309914,0.1309914,0.0,0.0,4325386,4325386,2490378,0,0,0.0070739035,0.0070739035,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
955979785,4259850,4259850,2490378,0,0,0.13449287,0.13449287,0.0,0.0,4325386,4325386,2490378,0,0,0.0065771393,0.0065771393,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
956179722,4259850,4259850,2490378,0,0,0.13716602,0.13716602,0.0,0.0,4325386,4325386,2490378,0,0,0.0066303075,0.0066303075,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
956379668,4259850,4259850,2490378,0,0,0.1362698,0.1362698,0.0,0.0,4325386,4325386,2490378,0,0,0.0063531515,0.0063531515,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
956579749,4259850,4259850,2490378,0,0,0.13925968,0.13925967,0.0,0.0,4325386,4325386,2490378,0,0,0.0060349517,0.006034952,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
956779592,4259850,4259850,2490378,0,0,0.13757212,0.13757215,0.0,0.0,4325386,4325386,2490378,0,0,0.006880742,0.006880742,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
956979527,4259850,4259850,2490378,0,0,0.14145806,0.14145805,0.0,0.0,4325386,4325386,2490378,0,0,0.0059630494,0.0059630494,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
957179485,4259850,4259850,2490378,0,0,0.13864268,0.13864268,0.0,0.0,4325386,4325386,2490378,0,0,0.006457741,0.006457741,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
957379438,4259850,4259850,2490378,0,0,0.13704492,0.1370449,0.0,0.0,4325386,4325386,2490378,0,0,0.0060517956,0.0060517946,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
957579396,4259850,4259850,2490378,0,0,0.13561988,0.13561988,0.0,0.0,4325386,4325386,2490378,0,0,0.0065617296,0.0065617296,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
957779420,4259850,4259850,2490378,0,0,0.13584055,0.13584055,0.0,0.0,4325386,4325386,2490378,0,0,0.0063366746,0.0063366746,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
957979298,4259850,4259850,2490378,0,0,0.14412758,0.14412758,0.0,0.0,4325386,4325386,2490378,0,0,0.0069563915,0.0069563915,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
