timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
955629820,955629708,4259850,4325386,-0.00019712135,3.3517663e-06,1.5403833e-05,-0.0037325902,0.0016611184,-0.048630547,4999,4981,0,2,0
956124710,956124594,4259850,4325386,1.2791719e-05,-8.96233e-06,-3.2559856e-05,-0.004107943,0.0006817981,-0.049009793,4999,4981,0,2,0
956624587,956624479,4259850,4325386,0.00010430911,-7.0648064e-05,-8.8207e-05,-0.002326002,0.00071411516,-0.049636673,4999,4980,0,2,0
957124477,957124364,4259850,4325386,-3.439534e-05,-2.0815529e-05,2.9348716e-05,-0.004236851,0.00057885464,-0.047945675,4998,4981,0,2,0
957629358,957629248,4259850,4325386,-3.233316e-05,-1.899828e-05,-1.6442245e-05,-0.003489988,0.00047406327,-0.048578907,4999,4981,0,2,0
958129239,958129133,4259850,4325386,-9.714807e-05,-7.257065e-05,1.5976246e-05,-0.0032324463,-0.00045389327,-0.048476383,4999,4980,0,2,0
958629133,958629020,4259850,4325386,6.440322e-05,-0.00013509452,-1.3310295e-05,-0.004644351,4.0712337e-05,-0.049244996,5001,4981,0,2,0
959129014,959128905,4259850,4325386,0.00020170766,-2.4128254e-05,-6.1534824e-06,-0.0038430118,-0.00023194954,-0.049852762,5001,4981,0,2,0
959623904,959623790,4259850,4325386,4.685371e-06,-1.7110442e-05,3.882005e-05,-0.003831084,0.00023435662,-0.04830815,4999,4982,0,2,0
960123784,960123675,4259850,4325386,-2.872195e-06,-4.36119e-05,-5.8242877e-05,-0.004286617,0.0011365563,-0.049194913,4999,4981,0,2,0
960628717,960628558,4259850,4325386,-3.8655162e-05,-0.0001042779,-4.391774e-05,-0.003835867,0.0017816044,-0.047873624,4998,4982,0,2,0
961128550,961128443,4259850,4325386,0.00022696739,-8.870602e-05,-1.636234e-05,-0.0044744024,0.0007361268,-0.048373193,4998,4982,0,2,0
961628577,961628328,4259850,4325386,8.4980806e-05,-8.723864e-05,-1.970592e-05,-0.0027081463,0.0014086697,-0.048393495,4998,4981,0,2,0
962128320,962128213,4259850,4325386,0.00013323725,-4.081979e-05,-4.824449e-05,-0.003271087,0.00031663282,-0.049594373,4999,4981,0,2,0
962628205,962628098,4259850,4325386,0.00012724265,-8.946716e-05,-7.603111e-06,-0.0035849132,-6.9547445e-05,-0.04953388,4999,4981,0,2,0
963128096,963127983,4259850,4325386,0.00013464333,-0.00015497218,5.7502828e-05,-0.0042788456,0.0013182139,-0.04998664,4999,4982,0,2,0
963627985,963627868,4259850,4325386,-2.6423515e-05,-1.01912665e-05,3.2143158e-05,-0.0030407198,-0.0004246436,-0.048809435,4999,4981,0,2,0
964127880,964127753,4259850,4325386,6.572464e-05,-6.187576e-05,1.542006e-05,-0.0034288475,0.0012391658,-0.049636334,4999,4981,0,2,0
964627753,964627638,4259850,4325386,0.0001517642,1.6692105e-05,4.4652304e-05,-0.0036581713,-0.0002145041,-0.050824475,4999,4981,0,2,0
965127643,965127523,4259850,4325386,-1.316376e-05,-5.814356e-05,1.5704833e-05,-0.0036945513,0.00064055756,-0.0492607,4999,4981,0,2,0
965627526,965627408,4259850,4325386,-3.3673937e-06,5.166148e-05,1.454724e-05,-0.0034937859,-0.00020274104,-0.049890164,4999,4981,0,2,0
966127507,966127293,4259850,4325386,-0.00010905771,-1.4353382e-05,-4.511855e-05,-0.0031503069,0.00032391143,-0.049342282,4999,4982,0,2,0
966627287,966627178,4259850,4325386,2.1158285e-05,-2.3350301e-05,5.7666144e-05,-0.0043350183,0.00019181817,-0.04912813,4999,4982,0,2,0
967127171,967127063,4259850,4325386,0.00013286684,-6.663851e-05,1.8949448e-05,-0.0034619912,-0.0011614145,-0.04852394,4999,4983,0,2,0
967627072,967626948,4259850,4325386,0.000120153745,-8.935148e-05,3.5489156e-05,-0.004383468,-1.2108005e-05,-0.04793827,4999,4982,0,2,0
968126945,968126832,4259850,4325386,0.000121306286,-3.6345973e-05,1.0245268e-05,-0.0037964904,-0.00040026323,-0.04930467,4998,4982,0,2,0
968626828,968626718,4259850,4325386,-1.2681065e-05,2.5503326e-05,8.257577e-05,-0.003447457,0.0016716478,-0.04813925,4999,4981,0,2,0
969126712,969126602,4259850,4325386,0.00018772196,-1.68421e-05,1.539228e-05,-0.004177815,0.0016808147,-0.05001293,4998,4981,0,2,0
969626597,969626487,4259850,4325386,-1.8852128e-05,7.799097e-06,-0.0001055703,-0.003924376,0.00019157678,-0.050051488,4997,4981,0,2,0
970126481,970126374,4259850,4325386,-0.000109469,3.3678785e-05,2.6563379e-05,-0.0031630483,0.0013562532,-0.050027274,5001,4982,0,2,0
