timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
871047912,870918638,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
872043208,871918639,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
873048578,872919639,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
874044190,873919233,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
875049269,874919635,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
876044448,875919635,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
877049789,876918636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
878045235,877919636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
879050369,878920636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
880045802,879920811,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
881051077,880919635,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
882046349,881918637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
883052127,882920634,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
884046974,883920636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
885052260,884918637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
886047628,885919637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
887042969,886918637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
888048332,887919635,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
889043600,888918857,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
890048945,889918637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
891044261,890918636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
892049854,891919739,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
893044845,892919637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
894050210,893917638,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
895045474,894918657,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
896050901,895920689,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
897046186,896918774,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
898051446,897918637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
899046853,898918636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
900052086,899919636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
901047729,900917637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
902052677,901918636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
903048085,902917637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
904043537,903917636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
905048664,904917635,0.0,8.074567e-08,0.0,0,1,1,1,1,1,1,0,0,0,0
906044095,905919636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
