timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
870749156,870748831,-0.27067506,0.022313843,0.009007266,0.96237004,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
871246941,871246500,-0.27084047,0.022288093,0.009067077,0.9623235,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
871744551,871744170,-0.27077603,0.022267042,0.009249807,0.96234035,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
872247040,872246816,-0.27073964,0.022204868,0.009196144,0.9623525,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
872744736,872744485,-0.27081737,0.022223148,0.009081475,0.9623314,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
873247457,873247131,-0.27083066,0.022188477,0.009155028,0.9623278,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
873745141,873744801,-0.27066752,0.022160586,0.009067669,0.96237504,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
874247669,874247447,-0.27075267,0.022218978,0.00916732,0.9623489,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
874745347,874745116,-0.27078557,0.022214767,0.009180598,0.9623396,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
875243006,875242786,-0.27070245,0.0222238,0.008879047,0.96236557,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
875745828,875745432,-0.27068844,0.022273827,0.009532245,0.9623622,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
876243572,876243101,-0.27081743,0.022198124,0.009335968,0.9623295,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
876745971,876745747,-0.27077278,0.022229012,0.00907965,0.9623438,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
877248745,877248394,-0.27078986,0.022237172,0.009270193,0.962337,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
877746539,877746063,-0.27081585,0.022189239,0.009287191,0.9623307,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
878248934,878248709,-0.2707506,0.02215921,0.009176337,0.9623508,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
878746679,878746379,-0.270685,0.022227151,0.009223088,0.96236724,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
879244273,879244048,-0.27089682,0.022221388,0.009137895,0.9623086,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
879747040,879746694,-0.27084595,0.022197884,0.009143058,0.9623233,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
880244743,880244364,-0.2707109,0.022232203,0.009238109,0.9623596,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
880747393,880747010,-0.27087787,0.022199005,0.009136125,0.9623144,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
881244947,881244679,-0.27085453,0.022258302,0.009155754,0.96231943,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
