timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
870549354,870549243,4259850,4325386,-0.00018713978,3.5083678e-05,-2.2672619e-05,-0.0019461242,0.00042146276,-0.04845288,4999,4982,0,2,0
871049241,871049128,4259850,4325386,-0.00010383296,-4.375344e-05,2.6908448e-05,-0.0032664035,0.0006892459,-0.0489375,4999,4982,0,2,0
871549120,871549013,4259850,4325386,9.472489e-06,-2.2859125e-05,1.0352631e-05,-0.0036413285,0.00050273014,-0.050031777,4999,4982,0,2,0
872049077,872048897,4259850,4325386,2.2570866e-06,4.4083186e-05,2.9779067e-05,-0.004394765,0.00029588747,-0.07455392,4998,7472,0,2,0
872548890,872548782,4259850,4325386,0.000119164935,-0.00012273956,4.1381445e-05,-0.003104407,0.00080819585,-0.048787337,4999,4983,0,2,0
873048775,873048667,4259850,4325386,7.101022e-05,-3.2851167e-05,9.435754e-06,-0.004111657,0.0006078728,-0.04891669,4999,4982,0,2,0
873548661,873548551,4259850,4325386,0.0001169717,-7.002074e-05,6.592232e-05,-0.0036952712,0.00078814494,-0.04832252,4998,4982,0,2,0
874048657,874048436,4259850,4325386,4.1412568e-05,-1.35661385e-05,3.2389585e-06,-0.0040071732,0.00019077126,-0.04883061,4994,4982,0,2,0
874553425,874553320,4259850,4325386,-3.6238845e-05,-2.9692372e-05,-4.173028e-06,-0.0038281532,-0.00010201631,-0.049119428,4999,4977,0,2,0
875048314,875048206,4259850,4325386,9.52164e-05,5.0520022e-05,3.092723e-05,-0.0044847196,0.00022950888,-0.049236216,4999,4982,0,2,0
875548197,875548091,4259850,4325386,9.115864e-05,-0.00011882698,-8.558163e-06,-0.0039125625,0.0005706767,-0.04969021,4999,4982,0,2,0
876048088,876047975,4259850,4325386,2.7264176e-05,1.5698374e-06,-3.246129e-05,-0.0043222816,0.00019530469,-0.050243147,4998,4981,0,2,0
876547969,876547860,4259850,4325386,1.686541e-05,-8.615197e-05,2.3927296e-07,-0.004011081,0.00053708605,-0.048324294,4999,4982,0,2,0
877047866,877047745,4259850,4325386,-6.057022e-05,-8.608812e-05,-4.9077305e-05,-0.0037506765,-0.00053230743,-0.049208596,4999,4982,0,2,0
877552736,877552629,4259850,4325386,1.4912421e-05,-3.962602e-05,-4.114061e-05,-0.004255482,0.0004447329,-0.049327232,4999,4983,0,2,0
