timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
870296977,870294302,0.2958547,-0.028376468,-0.025169168,-0.9544796,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
870304465,870299301,0.2958677,-0.028361287,-0.025228895,-0.95447445,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
870346970,870344290,0.29592222,-0.028323444,-0.025163244,-0.9544604,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
870397070,870394279,0.29580066,-0.028352477,-0.025259385,-0.9544948,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
870454437,870454265,0.29573908,-0.028378017,-0.025377778,-0.95450985,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
870499423,870499255,0.29591337,-0.028358513,-0.025208833,-0.95446086,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
870549411,870549243,0.2958736,-0.028368866,-0.025211528,-0.95447284,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
870604404,870604230,0.2959448,-0.02838765,-0.025135105,-0.9544523,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
870654418,870654219,0.29584506,-0.028471308,-0.025331412,-0.9544755,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
870699422,870699208,0.29589334,-0.028437575,-0.02527569,-0.954463,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
870749393,870749197,0.29592282,-0.028461484,-0.025209783,-0.95445496,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
870804355,870804184,0.2959301,-0.028418988,-0.025195569,-0.95445424,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
870849347,870849174,0.29594904,-0.028404707,-0.025182433,-0.9544491,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
870899433,870899163,0.29588816,-0.028514074,-0.025175272,-0.954465,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
870954322,870954150,0.2958771,-0.028505955,-0.025274515,-0.954466,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
871004317,871004138,0.29590988,-0.028475754,-0.025134493,-0.9544605,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
871049321,871049128,0.2959295,-0.028511314,-0.025092166,-0.9544544,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
871099288,871099116,0.29589087,-0.0285074,-0.025344716,-0.95445985,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
871154306,871154103,0.2958816,-0.028483354,-0.025241677,-0.95446616,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
871199285,871199093,0.295947,-0.028476795,-0.025149839,-0.9544485,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
871249328,871249081,0.29590946,-0.028483802,-0.02520038,-0.95445865,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
871304236,871304069,0.29588726,-0.028516356,-0.025347287,-0.9544607,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
