timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,accel_calibration_count,gyro_calibration_count
870574237,0.02364185,-0.01228533,0.0036990591,4998,0,-0.8545858,0.067721024,-10.084584,4982,0,2,0
870579236,-0.0004992888,0.003216449,-0.00914664,4999,0,-0.89072484,-0.00260169,-9.786416,4982,0,2,0
870584235,-0.018252999,-0.012423756,0.008941893,4999,0,-0.6418039,0.24315718,-9.905204,4981,0,2,0
870589234,-0.0027581037,0.0075360117,0.0050616106,4999,0,-0.7525624,0.33101046,-10.180943,4982,0,2,0
870594233,0.03746255,-0.00936838,0.016713234,4999,0,-0.59498435,0.109990396,-9.546202,4982,0,2,0
870599232,-0.011123242,-0.00086310937,0.014283943,4999,0,-0.6246072,-0.25381342,-10.158183,4981,0,2,0
870604230,-0.025462827,-0.0010991334,0.0007009096,4998,0,-0.72908336,0.12566227,-9.629266,4982,0,2,0
870609229,0.015056952,-0.015181077,0.011225051,4999,0,-0.69181085,0.053222287,-9.825768,4982,0,2,0
870614228,0.023122635,-0.00715293,9.558596e-06,4999,0,-0.78183234,-0.20489016,-9.875987,4981,0,2,0
870619227,0.010184784,-0.01429905,-0.008346554,4999,0,-0.6561704,-0.1364741,-9.643969,4982,0,2,0
870624226,-0.0054044044,-0.014512342,-0.010749551,4999,0,-0.7213235,-0.020703493,-10.026371,4983,0,2,0
870629225,0.013283129,-0.018822977,-0.011748431,4999,0,-0.6906957,0.28707173,-9.961844,4982,0,2,0
870634223,0.017371625,-0.009653953,-0.020275503,4998,0,-0.72808105,0.17575869,-10.176653,4981,0,2,0
870639223,0.021928199,-0.0018808754,-0.002967609,5000,0,-0.7829135,0.19203857,-9.581619,4982,0,2,0
870644221,0.0041879523,-0.017839665,-0.003566215,4998,0,-0.76963985,-0.004709479,-10.0244055,4981,0,2,0
870649220,-0.006693427,0.0041127917,-0.0049762083,4999,0,-0.9002175,0.09412598,-9.930126,4982,0,2,0
