timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
870545002,870544786,2490378,2490378,-3.577822e-05,0.00010673196,2.3310808e-05,-0.0024041603,0.0002246342,-0.049521025,4976,4976,0,1,1
871047633,871047432,2490378,2490378,-0.0001717032,-1.1111322e-05,-1.814532e-05,-0.002801217,0.0020185274,-0.049009085,4976,4976,0,1,1
871545312,871545102,2490378,2490378,-8.936728e-05,1.0731642e-05,-3.167863e-06,-0.0035416444,0.0018414353,-0.04945315,4977,4977,0,1,1
872042967,872042771,2490378,2490378,-5.5018896e-05,-7.642044e-06,3.783878e-05,-0.0029087774,0.0014515951,-0.050700016,4976,4976,0,1,1
872545614,872545417,2490378,2490378,3.0342173e-06,-4.3624914e-05,1.1981855e-05,-0.0026248542,0.00268698,-0.04784993,4976,4976,0,1,1
873048278,873048064,2490378,2490378,1.6228274e-05,5.211872e-06,7.4487953e-06,-0.0036760902,0.0018340223,-0.04930996,4977,4977,0,1,1
873545932,873545733,2490378,2490378,2.895592e-06,2.2554364e-05,4.1620173e-05,-0.0033862803,0.0022927264,-0.04797004,4977,4977,0,1,1
874048583,874048379,2490378,2490378,-2.5801017e-05,3.4358505e-05,5.724143e-06,-0.0038608871,0.001714941,-0.04813066,4977,4977,0,1,1
874546241,874546049,2490378,2490378,9.323342e-05,-1.9591047e-05,7.239474e-06,-0.0031012348,0.002250823,-0.048341025,4977,4977,0,1,1
875043914,875043718,2490378,2490378,3.5961104e-05,7.5288317e-06,5.731409e-06,-0.0037615276,0.002404826,-0.051401444,4977,4977,0,1,1
875546557,875546364,2490378,2490378,-1.7115076e-06,-7.202459e-05,-5.6488756e-07,-0.0034867069,0.0024175672,-0.048845004,4977,4977,0,1,1
876044228,876044034,2490378,2490378,5.53451e-06,-5.8147933e-05,-9.3220757e-07,-0.0035611736,0.0016018611,-0.050641816,4977,4977,0,1,1
