timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
869723938,869624098,2490378,-0.007992573,0.00021869448,-0.00096507353,0.34906584,2.0513289e-07,2.0467408e-07,4.2992238e-07,2490378,-0.19536507,0.38707376,-0.1195448,0.4,0.013251329,0.0039176275,0.0005046949,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
870729597,870629390,2490378,-0.007993861,0.00021805997,-0.0009621973,0.34906584,2.0473738e-07,2.0427741e-07,4.295198e-07,2490378,-0.19536498,0.38707334,-0.11912927,0.4,0.013251428,0.00391772,0.0005046925,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
871734552,871634683,2490378,-0.007995205,0.00021734199,-0.0009606164,0.34906584,2.0434258e-07,2.0388006e-07,4.2985846e-07,2490378,-0.19536492,0.38707256,-0.11886799,0.4,0.013251493,0.003917803,0.00050469517,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
872739866,872639975,2490378,-0.007996578,0.0002168313,-0.0009624245,0.34906584,2.0394643e-07,2.034828e-07,4.294518e-07,2490378,-0.19536488,0.38707253,-0.118800834,0.4,0.013251583,0.0039178934,0.0005046925,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
873745129,873645267,2490378,-0.007997278,0.00021682023,-0.00095893594,0.34906584,2.0562783e-07,2.0516586e-07,4.297927e-07,2490378,-0.19536525,0.38707235,-0.118644714,0.4,0.013251686,0.003917987,0.0005046956,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
874750415,874650559,2490378,-0.007998361,0.00021733646,-0.0009625756,0.34906584,2.0523365e-07,2.0476806e-07,4.3012932e-07,2490378,-0.1953647,0.38707215,-0.118441455,0.4,0.013251779,0.0039180783,0.0005046948,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
875755744,875655851,2490378,-0.007998983,0.00021818724,-0.00096200046,0.34906584,2.0483772e-07,2.0437002e-07,4.2972465e-07,2490378,-0.19536422,0.38707206,-0.1182272,0.4,0.013251875,0.0039181695,0.0005046933,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
876760996,876661144,2490378,-0.00799936,0.00021889822,-0.00096031575,0.34906584,2.044427e-07,2.0397164e-07,4.30062e-07,2490378,-0.19536372,0.3870716,-0.11804795,0.4,0.013251947,0.0039182547,0.00050469534,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
877766303,877666436,2490378,-0.007999873,0.0002192832,-0.00096371904,0.34906584,2.0404562e-07,2.0357334e-07,4.296596e-07,2490378,-0.19536321,0.38707182,-0.118142255,0.4,0.013252042,0.003918346,0.0005046937,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
878771603,878671728,2490378,-0.007999949,0.00021958198,-0.00096074253,0.34906584,2.057262e-07,2.0525606e-07,4.3000034e-07,2490378,-0.19536372,0.3870721,-0.11863808,0.4,0.013252139,0.003918438,0.0005046922,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
879776865,879677020,2490378,-0.008000152,0.00021979272,-0.00096043065,0.34906584,2.0532988e-07,2.048593e-07,4.295947e-07,2490378,-0.19536376,0.38707218,-0.11857894,0.4,0.01325224,0.0039185314,0.0005046953,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
880782486,880682313,2490378,-0.008000416,0.00021999635,-0.00096333545,0.34906584,2.0493516e-07,2.0446278e-07,4.2993136e-07,2490378,-0.1953633,0.38707197,-0.1184951,0.4,0.013252311,0.003918616,0.0005046928,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
881787463,881687605,2490378,-0.008000595,0.00022049487,-0.0009607212,0.34906584,2.0453929e-07,2.0406719e-07,4.2952735e-07,2490378,-0.19536363,0.387072,-0.11849694,0.4,0.01325241,0.0039187083,0.00050469575,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
882792781,882692898,2490378,-0.008001437,0.00022130285,-0.00096321845,0.34906584,2.041447e-07,2.0367128e-07,4.2986483e-07,2490378,-0.19536339,0.3870718,-0.118534386,0.4,0.013252484,0.003918794,0.00050469337,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
883798114,883698190,2490378,-0.008002472,0.00022199862,-0.00096398813,0.34906584,2.0582416e-07,2.0535578e-07,4.2946724e-07,2490378,-0.19536352,0.3870718,-0.118686154,0.4,0.013252586,0.0039188876,0.000504692,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
884803326,884703489,2490378,-0.00800384,0.00022270682,-0.0009610961,0.34906584,2.0542663e-07,2.0495771e-07,4.2979832e-07,2490378,-0.19536255,0.38706905,-0.11891882,0.4,0.013252499,0.0039189253,0.0005046889,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
885808624,885708775,2490378,-0.008005735,0.00022293022,-0.00096543675,0.34906584,2.0503451e-07,2.0456554e-07,4.301401e-07,2490378,-0.1953636,0.38707146,-0.11904049,0.4,0.013252762,0.0039190664,0.0005046928,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
886813916,886714067,2490378,-0.008007301,0.00022278629,-0.00096181396,0.34906584,2.0463821e-07,2.0417149e-07,4.2973573e-07,2490378,-0.19536436,0.38707125,-0.119477905,0.4,0.013252865,0.0039191605,0.00050469686,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
887819223,887719360,2490378,-0.008009089,0.00022226054,-0.0009617106,0.34906584,2.042434e-07,2.0377749e-07,4.3007316e-07,2490378,-0.19536467,0.3870707,-0.11993955,0.4,0.01325294,0.0039192457,0.0005046945,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
888824584,888724652,2490378,-0.008010957,0.00022122572,-0.0009637244,0.34906584,2.0384743e-07,2.0338423e-07,4.2967108e-07,2490378,-0.1953649,0.38707078,-0.12024623,0.4,0.013253048,0.003919341,0.0005046925,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
889830281,889729945,2490378,-0.008012187,0.00022020568,-0.0009600447,0.34906584,2.0552848e-07,2.0507038e-07,4.3001552e-07,2490378,-0.19536503,0.3870704,-0.1208755,0.4,0.013253127,0.0039194277,0.0005046956,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
890835167,890735238,2490378,-0.008013958,0.00021856127,-0.00096212124,0.34906584,2.051323e-07,2.0467704e-07,4.296132e-07,2490378,-0.19536455,0.38707027,-0.120782666,0.4,0.0132532045,0.0039195144,0.00050469337,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
891840405,891740530,2490378,-0.008015473,0.00021689694,-0.00096300506,0.34906584,2.047383e-07,2.0428382e-07,4.2995015e-07,2490378,-0.19536428,0.38707048,-0.12083273,0.4,0.013253311,0.003919609,0.0005046922,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
892845678,892745823,2490378,-0.008016735,0.00021530119,-0.0009608221,0.34906584,2.0434226e-07,2.0388968e-07,4.2954508e-07,2490378,-0.19536392,0.38707048,-0.1209329,0.4,0.013253396,0.003919698,0.00050469564,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
893850959,893751116,2490378,-0.008018246,0.0002135895,-0.00096487836,0.34906584,2.0394789e-07,2.034946e-07,4.298824e-07,2490378,-0.19536337,0.38707036,-0.12072453,0.4,0.013253481,0.003919786,0.0005046927,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
894856355,894756409,2490378,-0.008019194,0.0002122881,-0.0009626273,0.34906584,2.0562744e-07,2.0517874e-07,4.2948346e-07,2490378,-0.19536348,0.3870701,-0.12049278,0.4,0.013253565,0.003919875,0.00050469604,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
895861541,895761702,2490378,-0.008020289,0.00021096539,-0.0009609261,0.34906584,2.0523285e-07,2.047819e-07,4.2982253e-07,2490378,-0.19536339,0.38707006,-0.120532565,0.4,0.013253654,0.0039199647,0.0005046943,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
896866953,896766994,2490378,-0.008021367,0.00021008823,-0.00096394215,0.34906584,2.0483712e-07,2.0438497e-07,4.294207e-07,2490378,-0.19536346,0.3870704,-0.12063461,0.4,0.013253768,0.0039200615,0.0005046925,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
897872130,897772287,2490378,-0.008021838,0.00020994272,-0.0009601723,0.34906584,2.0444332e-07,2.0398797e-07,4.2975532e-07,2490378,-0.19536367,0.38707033,-0.120691456,0.4,0.0132538555,0.003920151,0.0005046959,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
