timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
870724635,870724203,0,nan,nan,-0.0052464483,0.013778363,-0.5635961,0.0,0.0,0.0,-0.0025281282,0.01237493,-0.002226975,-0.012338466,0.0002542235,-0.000154525,0.0,-0.21788993,0.11173151,-0.032945737,-2.5412211,0.015309386,nan,0.1,0.29706243,0.5249523,0.17166452,0.14118113,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
871224450,871224087,0,nan,nan,-0.0044840663,0.013765015,-0.58157486,0.0,0.0,0.0,-0.0030424637,0.011953224,-0.0048377053,-0.02273831,0.0002542235,-0.000154525,0.0,0.07070092,0.11955299,0.24620882,-2.5414066,0.015309386,nan,0.10004732,0.30810544,0.52646035,0.17574674,0.14142784,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
871724294,871723972,0,nan,nan,-0.0042293235,0.014180066,-0.5948407,0.0,0.0,0.0,-0.0045404914,0.013774143,-0.007464598,-0.025962744,0.0002542235,-0.000154525,0.0,-0.22839755,0.1821598,-0.15821457,-2.5415986,0.015309386,nan,0.1,0.3196126,0.52798647,0.18000951,0.14167593,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
872224155,872223857,0,nan,nan,-0.0040532826,0.013797514,-0.6035169,0.0,0.0,0.0,-0.0029088943,0.009195944,-0.006611719,-0.021098651,0.0002542235,-0.000154525,0.0,0.041706596,0.060897443,-0.024224507,-2.5417025,0.015309386,nan,0.10408059,0.30112776,0.5295341,0.17322795,0.14193484,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
872724063,872723742,0,nan,nan,-0.0049066087,0.010940853,-0.6038818,0.0,0.0,0.0,-0.006681101,0.0037450667,-0.004399404,-0.010674447,0.0002542235,-0.000154525,0.0,0.013065462,0.044595055,-0.044755574,-2.5417576,0.015309386,nan,0.1,0.31235543,0.52505004,0.17735074,0.14118984,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
873223926,873223627,0,nan,nan,-0.0064145355,0.006922075,-0.6082602,0.0,0.0,0.0,-0.008169531,0.00028770682,-0.004677503,-0.010991861,0.0002542235,-0.000154525,0.0,0.15350047,-0.055889834,-0.010380183,-2.5417175,0.015309386,nan,0.1,0.3240037,0.5265936,0.18160218,0.14145055,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
873723805,873723511,0,nan,nan,-0.0072808173,0.002659414,-0.61711586,0.0,0.0,0.0,-0.00685756,-0.00185156,-0.0060209776,-0.014000263,0.0002542235,-0.000154525,0.0,-0.25747317,0.12271723,-0.122720525,-2.5417905,0.015309386,nan,0.1,0.30527583,0.52809775,0.17469868,0.14170189,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
874223698,874223396,0,nan,nan,-0.0073698857,-0.0015172665,-0.6344743,0.0,0.0,0.0,-0.0064558024,-0.006094085,-0.007776815,-0.02456152,0.0002542235,-0.000154525,0.0,-0.0068209004,0.04103971,0.14848703,-2.5416818,0.015309386,nan,0.1,0.3166937,0.52967185,0.17894936,0.14196661,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
874723609,874723281,0,nan,nan,-0.006916112,-0.005071761,-0.6435212,0.0,0.0,0.0,-0.0036005187,-0.009753955,-0.009555632,-0.022258595,0.0002542235,-0.000154525,0.0,0.122755595,-0.09669314,-0.19956215,-2.5417426,0.015309386,nan,0.10306668,0.29838553,0.5251987,0.17219575,0.14122903,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
875223473,875223165,0,nan,nan,-0.005996924,-0.008340724,-0.6563995,0.0,0.0,0.0,-0.0055689174,-0.009551898,-0.0120682735,-0.026573438,0.0002542235,-0.000154525,0.0,0.075307705,-0.12138132,0.06726267,-2.5418375,0.015309386,nan,0.1,0.30951846,0.52674305,0.17629562,0.14149064,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
875723501,875723051,0,nan,nan,-0.006492372,-0.010069708,-0.6715258,0.0,0.0,0.0,-0.006628826,-0.009171288,-0.013555441,-0.028751029,0.0002542235,-0.000154525,0.0,-0.056952957,0.14431566,-0.24077629,-2.5419478,0.015309386,nan,0.100461245,0.32106495,0.52827704,0.18056263,0.14174867,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
876223276,876222935,0,nan,nan,-0.00737943,-0.009692164,-0.6965972,0.0,0.0,0.0,-0.0069327764,-0.006706121,-0.019745005,-0.043013,0.0002542235,-0.000154525,0.0,-0.07224046,-0.2572033,0.15337859,-2.5416596,0.015309386,nan,0.1,0.30250585,0.52984494,0.17367175,0.14201541,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
876723142,876722820,0,nan,nan,-0.008414601,-0.008746515,-0.71244997,0.0,0.0,0.0,-0.008374195,-0.0060340157,-0.022819886,-0.03969775,0.0002542235,-0.000154525,0.0,0.11500477,-0.18210013,-0.1529018,-2.5416875,0.015309386,nan,0.11327332,0.3138091,0.5253755,0.17792624,0.1412742,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
877223127,877222704,0,nan,nan,-0.009999828,-0.0076055704,-0.71598107,0.0,0.0,0.0,-0.008401149,-0.004951408,-0.018906495,-0.024350546,0.0002542235,-0.000154525,0.0,0.08649348,-0.17368987,0.19253413,-2.541759,0.015309386,nan,0.10505587,0.29567614,0.5269278,0.17119613,0.14153726,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
877722888,877722589,0,nan,nan,-0.011016888,-0.0056334995,-0.7251894,0.0,0.0,0.0,-0.0127928555,-0.0014472392,-0.020041289,-0.022732988,0.0002542235,-0.000154525,0.0,0.11252304,-0.1190378,-0.24926902,-2.541747,0.015309386,nan,0.10505879,0.30672258,0.5284883,0.17529792,0.14179666,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
878222782,878222474,0,nan,nan,-0.012031444,-0.0030000757,-0.71540034,0.0,0.0,0.0,-0.010537735,0.0009671335,-0.016606314,-0.0030531012,0.0002542235,-0.000154525,0.0,0.056378152,-0.15362273,0.40717158,-2.541953,0.015309386,nan,0.10863149,0.31815454,0.5300482,0.17952488,0.1420579,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
878722691,878722359,0,nan,nan,-0.012250267,-5.0067996e-05,-0.71223444,0.0,0.0,0.0,-0.011680218,0.003650993,-0.014389794,0.0010508754,0.0002542235,-0.000154525,0.0,0.113293536,0.057586215,-0.14120868,-2.5420108,0.015309386,nan,0.10151309,0.29977134,0.5255754,0.172677,0.14131522,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
879222540,879222243,0,nan,nan,-0.012249623,0.0022702806,-0.7190469,0.0,0.0,0.0,-0.009556302,0.003059924,-0.016330635,-0.006930943,0.0002542235,-0.000154525,0.0,0.13304792,0.056001313,0.23164281,-2.5418425,0.015309386,nan,0.1,0.3109558,0.52714825,0.1768859,0.14158034,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
879727452,879722128,0,nan,nan,-0.012438901,0.003177393,-0.7334581,0.0,0.0,0.0,-0.010709143,0.0012532617,-0.01878477,-0.017697416,0.0002542235,-0.000154525,0.0,-0.14845593,0.05837583,0.15348649,-2.5418255,0.015309386,nan,0.10253954,0.32253215,0.528676,0.18103658,0.14183438,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
880222437,880222013,0,nan,nan,-0.011690302,0.0026896212,-0.74852365,0.0,0.0,0.0,-0.010385824,0.0015669061,-0.018401137,-0.022171859,0.0002542235,-0.000154525,0.0,-0.07370142,-0.027924487,0.33122367,-2.54201,0.015309386,nan,0.10165119,0.30393353,0.5302277,0.17425759,0.14208804,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
880722203,880721898,0,nan,nan,-0.011171738,0.001914207,-0.7613229,0.0,0.0,0.0,-0.008013181,-3.7210928e-05,-0.022299794,-0.026924107,0.0002542235,-0.000154525,0.0,0.15497692,0.029818306,0.029567016,-2.541826,0.015309386,nan,0.10371745,0.31525213,0.5257596,0.1784691,0.1413485,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
881222110,881221783,0,nan,nan,-0.010323974,0.00052260206,-0.7737843,0.0,0.0,0.0,-0.008481703,-0.0019501396,-0.021032685,-0.025908198,0.0002542235,-0.000154525,0.0,0.03959942,-0.10384433,0.27466387,-2.5416756,0.015309386,nan,0.10055137,0.29704347,0.5273033,0.17163263,0.14160481,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
881731963,881731666,0,nan,nan,-0.00843301,-0.0020035077,-0.7916522,0.0,0.0,0.0,-0.004135358,-0.0060220035,-0.024132194,-0.030687582,0.0002542235,-0.000154525,0.0,0.008105587,0.0008753659,-0.048460577,-2.541859,0.015309386,nan,0.10553402,0.30953145,0.5299261,0.17635241,0.1420365,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
882221874,882221552,0,nan,nan,-0.006944189,-0.004373415,-0.8008306,0.0,0.0,0.0,-0.0038503332,-0.0052141594,-0.02034476,-0.023868507,0.0002542235,-0.000154525,0.0,-0.014080011,0.11112447,0.02617309,-2.5417368,0.015309386,nan,0.1,0.3195958,0.5243704,0.17999554,0.14111646,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
882721747,882721437,0,nan,nan,-0.0067278366,-0.0053395983,-0.81174743,0.0,0.0,0.0,-0.006601287,-0.0063468195,-0.021878514,-0.02360956,0.0002542235,-0.000154525,0.0,-0.11285445,-0.067205735,0.13127832,-2.5416987,0.015309386,nan,0.1056425,0.3011352,0.5258885,0.17321987,0.14136758,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
883224161,883221322,0,nan,nan,-0.007956544,-0.0067979223,-0.8162266,0.0,0.0,0.0,-0.008709689,-0.008953177,-0.018197555,-0.015076136,0.0002542235,-0.000154525,0.0,0.13522576,-0.12621862,0.1223328,-2.5418262,0.015309386,nan,0.1,0.3123513,0.5274152,0.17731847,0.14162193,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
883721550,883721207,0,nan,nan,-0.009669435,-0.009091698,-0.8265685,0.0,0.0,0.0,-0.011007612,-0.010588534,-0.021102477,-0.018690877,0.0002542235,-0.000154525,0.0,0.067273095,0.078518584,-0.2108569,-2.541922,0.015309386,nan,0.109907866,0.32403097,0.5289841,0.18158162,0.1418805,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
884221380,884221092,0,nan,nan,-0.010738939,-0.011094346,-0.828779,0.0,0.0,0.0,-0.010856555,-0.01291631,-0.015622372,-0.00859602,0.0002542235,-0.000154525,0.0,-0.03071849,-0.09441949,0.045108363,-2.541846,0.015309386,nan,0.10568631,0.30530044,0.53054595,0.17479576,0.14214112,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
884731330,884730975,0,nan,nan,-0.010501482,-0.01317862,-0.82788974,0.0,0.0,0.0,-0.008602289,-0.013337181,-0.012694731,-0.0030374094,0.0002542235,-0.000154525,0.0,-0.031925652,-0.17075104,-0.0027020215,-2.5420582,0.015309386,nan,0.1,0.31813753,0.5271944,0.17944124,0.1415856,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
885231204,885230859,0,nan,nan,-0.009234986,-0.014866733,-0.83344364,0.0,0.0,0.0,-0.004544341,-0.016089668,-0.012092739,-0.0064194244,0.0002542235,-0.000154525,0.0,0.05601628,-0.06258674,0.14283948,-2.5421076,0.015309386,nan,0.1,0.2997607,0.5287463,0.17267698,0.1418429,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
885721080,885720747,0,nan,nan,-0.007551452,-0.016338514,-0.8405424,0.0,0.0,0.0,-0.004984389,-0.01702728,-0.012100354,-0.009497655,0.0002542235,-0.000154525,0.0,0.028334722,-0.1304364,0.072296545,-2.5417526,0.015309386,nan,0.100366,0.3094966,0.529207,0.17627636,0.14192376,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
886220925,886220631,0,nan,nan,-0.005306632,-0.018315988,-0.8439087,0.0,0.0,0.0,-0.001022914,-0.018967248,-0.01300249,-0.009101193,0.0002542235,-0.000154525,0.0,0.029388683,-0.13312049,0.1396392,-2.5420115,0.015309386,nan,0.101355135,0.32105985,0.5307693,0.18051642,0.14218101,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
886720809,886720516,0,nan,nan,-0.003439478,-0.019197283,-0.83841145,0.0,0.0,0.0,-0.0015348195,-0.018472722,-0.010050889,0.00094298495,0.0002542235,-0.000154525,0.0,0.032089062,-0.11029804,-0.13100694,-2.5422735,0.015309386,nan,0.10722834,0.30251706,0.52628636,0.17374116,0.14143577,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
887230828,887230399,0,nan,nan,-0.0032308241,-0.020217253,-0.830777,0.0,0.0,0.0,-0.0038277465,-0.0183178,-0.0045117554,0.01071656,0.0002542235,-0.000154525,0.0,0.045750506,0.0060178787,0.34565598,-2.5420573,0.015309386,nan,0.101561666,0.31524146,0.5289608,0.17839187,0.14188063,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,0,1,0
