timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
321655618,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3763748.2,99.99,99.99,68,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
322654615,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3763833.8,99.99,99.99,67,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
323655612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3763919.5,99.99,99.99,67,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
324654649,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764005.5,99.99,99.99,67,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
325654612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764091.8,99.99,99.99,68,31,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
326655612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764178.2,99.99,99.99,68,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
327654612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764265.2,99.99,99.99,68,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
328654611,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764352.5,99.99,99.99,68,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
329655611,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764439.8,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
330655612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764527.5,99.99,99.99,68,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
331654614,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764615.0,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
332654639,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764703.5,99.99,99.99,68,25,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
333655613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764792.0,99.99,99.99,67,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
334653613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764880.5,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
335654615,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764969.5,99.99,99.99,67,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
