timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
321710941,321710727,2490378,-1.367568,0.8566454,-9.807608,34.565216,0,0,0,0,20
322711208,322711035,2490378,-1.3819332,1.0032902,-9.84388,34.58937,0,0,0,0,20
323711516,323711343,2490378,-1.3281535,0.9205107,-9.686252,34.65278,0,0,0,0,20
324711823,324711651,2490378,-1.3434465,0.88941604,-9.690083,34.716183,0,0,0,0,20
325709644,325709470,2490378,-1.3300987,0.8927978,-9.726205,34.5622,0,0,0,0,20
326712442,326712267,2490378,-1.3648146,0.91901433,-9.784983,34.60447,0,0,0,0,20
327712747,327712575,2490378,-1.3651738,1.0061632,-9.88937,34.55314,0,0,0,0,20
328710565,328710395,2490378,-1.3451523,0.9122806,-9.723601,34.68901,0,0,0,0,20
329710875,329710703,2490378,-1.3627796,0.9544485,-9.752542,34.658817,0,0,0,0,20
330711210,330711011,2490378,-1.3631388,0.9247604,-9.836338,34.574276,0,0,0,0,20
331713980,331713808,2490378,-1.3395858,0.9269751,-9.7088175,34.58937,0,0,0,0,20
332709311,332709139,2490378,-1.3402442,0.95657337,-9.7528105,34.63768,0,0,0,0,20
333712111,333711936,2490378,-1.3525743,0.97228533,-9.767415,34.571255,0,0,0,0,20
334712417,334712244,2490378,-1.359308,0.9394848,-9.773491,34.65278,0,0,0,0,20
335710239,335710065,2490378,-1.3690046,0.92368305,-9.7770815,34.55314,0,0,0,0,20
336710547,336710373,2490378,-1.345302,0.93134445,-9.839091,34.682972,0,0,0,0,20
337710853,337710682,2490378,-1.3652337,0.9321525,-9.716449,34.682972,0,0,0,0,20
338713651,338713480,2490378,-1.3579912,0.9792285,-9.883145,34.698067,0,0,0,0,20
339711533,339711299,2490378,-1.363019,0.9255984,-9.727522,34.670895,0,0,0,0,20
340711784,340711607,2490378,-1.3408427,0.8364144,-9.654558,34.63768,0,0,0,0,20
341712090,341711916,2490378,-1.3755887,0.9326613,-9.784743,34.692028,0,0,0,0,20
342709912,342709737,2490378,-1.3536817,0.93688107,-9.728121,34.54106,0,0,0,0,20
343710216,343710045,2490378,-1.3218387,0.9504682,-9.685144,34.649757,0,0,0,0,20
344713019,344712843,2490378,-1.3583504,0.89902276,-9.809284,34.664856,0,0,0,0,20
345713326,345713152,2490378,-1.380377,0.99167836,-9.841247,34.616547,0,0,0,0,20
346711142,346710972,2490378,-1.3369223,0.939365,-9.7217455,34.725243,0,0,0,0,20
347711453,347711281,2490378,-1.3792398,0.8944438,-9.771306,34.698067,0,0,0,0,20
348711763,348711590,2490378,-1.3760674,0.9477447,-9.821494,34.676933,0,0,0,0,20
349709584,349709411,2490378,-1.3594877,0.9199421,-9.703041,34.625603,0,0,0,0,20
350709950,350709720,2490378,-1.3414712,0.96187055,-9.787138,34.628624,0,0,0,0,20
351712688,351712517,2490378,-1.3833698,0.9397242,-9.873329,34.59843,0,0,0,0,20
352712998,352712826,2490378,-1.3569138,0.89456356,-9.704597,34.713165,0,0,0,0,20
353710836,353710647,2490378,-1.3520057,0.9255984,-9.693165,34.619564,0,0,0,0,20
354711132,354710956,2490378,-1.3546393,0.9494207,-9.776124,34.673912,0,0,0,0,20
355711440,355711266,2490378,-1.3316251,0.9646538,-9.754995,34.5622,0,0,0,0,20
356709258,356709087,2490378,-1.3502101,0.91889465,-9.73267,34.73128,0,0,0,0,20
