timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
320118851,320018543,4325386,0.0034215122,-0.005780163,-0.00016902544,0.34906584,1.7816156e-07,1.7751513e-07,4.3127127e-07,4259850,-0.048872206,0.37665275,-0.10839925,0.4,0.010923677,0.004367132,0.0004999435,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
321128672,321028298,4325386,0.0034273723,-0.0057720975,-0.00017442682,0.34906584,1.7782142e-07,1.7715355e-07,4.3164016e-07,4259850,-0.048876386,0.37670258,-0.10832312,0.4,0.010926527,0.004368336,0.0005000712,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
322138472,322038053,4325386,0.0034269043,-0.0057668774,-0.00016524365,0.34906584,1.775392e-07,1.768658e-07,4.312557e-07,4259850,-0.048882704,0.37675074,-0.108128555,0.4,0.010929294,0.0043695047,0.0005001939,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
323148111,323047808,4325386,0.003423045,-0.0057664826,-0.000167522,0.34906584,1.792411e-07,1.7857165e-07,4.31726e-07,4259850,-0.048894122,0.3768362,-0.107934415,0.4,0.010934216,0.0043715406,0.000500421,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
324157986,324057563,4325386,0.0034237392,-0.0057665887,-0.00016625208,0.34906584,1.7889681e-07,1.7822607e-07,4.31369e-07,4259850,-0.048902445,0.37689173,-0.107791066,0.4,0.010937537,0.00437293,0.0005005696,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
325167716,325067319,4325386,0.0034293672,-0.005771298,-0.00015863939,0.34906584,1.7851922e-07,1.7784753e-07,4.316984e-07,4259850,-0.0489049,0.3769186,-0.10756176,0.4,0.010939079,0.0043736086,0.00050063676,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
326182415,326077074,4325386,0.0034272836,-0.005770561,-0.00016670076,0.34906584,1.778433e-07,1.7717305e-07,4.312986e-07,4259850,-0.048870392,0.37662396,-0.10716317,0.4,0.010922102,0.004366886,0.0004998611,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
327187304,327086829,4325386,0.003422128,-0.0057778093,-0.00015918593,0.34906584,1.7743648e-07,1.7677574e-07,4.3080763e-07,4259850,-0.0488583,0.3766229,-0.10702179,0.4,0.010921813,0.0043668468,0.00049984537,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
328196901,328096585,4325386,0.0034266862,-0.0057927375,-0.00015682579,0.34906584,1.7918975e-07,1.785404e-07,4.3126002e-07,4259850,-0.048851404,0.3767003,-0.10682811,0.4,0.010925966,0.00436857,0.00050003437,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
329206662,329106340,4325386,0.0034309484,-0.0058038756,-0.00016243279,0.34906584,1.7884098e-07,1.7818927e-07,4.3166816e-07,4259850,-0.04885995,0.37675795,-0.10662774,0.4,0.010929511,0.0043700496,0.000500197,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
330216404,330116096,4325386,0.0034308261,-0.0058092894,-0.00015582079,0.34906584,1.785213e-07,1.7786633e-07,4.313876e-07,4259850,-0.048876677,0.37684807,-0.10660572,0.4,0.010934763,0.00437222,0.0005004362,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
331226173,331125851,4325386,0.0034355258,-0.0058063585,-0.00015742952,0.34906584,1.7818077e-07,1.7751023e-07,4.3175098e-07,4259850,-0.048880685,0.37689474,-0.10670798,0.4,0.010937518,0.0043733846,0.00050055934,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
332235993,332135606,4325386,0.003441026,-0.0058037825,-0.00016124504,0.34906584,1.778133e-07,1.7713138e-07,4.3206552e-07,4259850,-0.048883855,0.3769201,-0.10686298,0.4,0.010939009,0.004374042,0.0005006233,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
333245675,333145362,4325386,0.0034341689,-0.005796757,-0.00015628217,0.34906584,1.7922949e-07,1.7855464e-07,4.3091634e-07,4259850,-0.048844647,0.37662837,-0.10686166,0.4,0.010922067,0.0043673306,0.0004998494,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
334255423,334155118,4325386,0.0034233502,-0.005801894,-0.00016068543,0.34906584,1.7892405e-07,1.7825631e-07,4.3140255e-07,4259850,-0.048860278,0.3767253,-0.10697393,0.4,0.010927715,0.0043696538,0.00050010445,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
335265226,335164873,4325386,0.003424865,-0.005807077,-0.00015804844,0.34906584,1.7858754e-07,1.7791737e-07,4.3182874e-07,4259850,-0.04886744,0.3767936,-0.10710269,0.4,0.010931707,0.0043713134,0.0005002831,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
336274975,336174629,4325386,0.0034276147,-0.0058109877,-0.00015242826,0.34906584,1.7823942e-07,1.7756595e-07,4.314888e-07,4259850,-0.048877493,0.3768545,-0.107319884,0.4,0.010935382,0.0043728533,0.00050045457,396321,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
