timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
321688498,321688332,2490378,-0.014135835,-0.022745904,0.0034107198,34.592392,0,20
322688804,322688640,2490378,-0.014535529,-0.017433308,0.005705628,34.64372,0,20
323691599,323691436,2490378,-0.016127642,-0.024324695,0.004773009,34.586353,0,20
324691908,324691744,2490378,-0.012966731,-0.023971632,0.006205245,34.63164,0,20
325689727,325689564,2490378,-0.009486064,-0.025084112,0.0036571976,34.64674,0,20
326690035,326689872,2490378,-0.012830169,-0.019032083,0.0038137443,34.676933,0,20
327690345,327690180,2490378,-0.02119709,-0.024810988,0.00562902,34.616547,0,20
328688162,328688000,2490378,-0.00946941,-0.02315559,0.0042733923,34.704105,0,20
329690959,329690796,2490378,-0.016100995,-0.022229632,0.0043866388,34.613525,0,20
330691268,330691104,2490378,-0.010904977,-0.024274733,0.0042467457,34.613525,0,20
331691576,331691413,2490378,-0.011644411,-0.02435134,0.006921363,34.559177,0,20
332689396,332689233,2490378,-0.012916769,-0.022869144,0.005525766,34.692028,0,20
333689703,333689541,2490378,-0.017463285,-0.021833269,0.0056856433,34.649757,0,20
334692503,334692338,2490378,-0.021090506,-0.02533725,0.0054491577,34.592392,0,20
335687834,335687670,2490378,-0.015624694,-0.026073353,0.0032241961,34.586353,0,20
336690631,336690466,2490378,-0.007897282,-0.022232963,0.00592879,34.658817,0,20
337690936,337690775,2490378,-0.008693338,-0.021267038,0.0045098774,34.625603,0,20
338691244,338691084,2490378,-0.012054097,-0.02140027,0.0054791346,34.607487,0,20
339689069,339688906,2490378,-0.0046730856,-0.021003906,0.003983614,34.64372,0,20
340689375,340689213,2490378,-0.0058288667,-0.022789204,0.004363323,34.607487,0,20
341692172,341692010,2490378,-0.011397933,-0.022362864,0.0036838439,34.664856,0,20
342689993,342689830,2490378,-0.0124771055,-0.023042344,0.003867037,34.64674,0,20
343690300,343690139,2490378,-0.011671057,-0.023831738,0.0060786754,34.610508,0,20
344690610,344690448,2490378,-0.017836332,-0.025577068,0.004756355,34.673912,0,20
345690918,345690757,2490378,-0.013925996,-0.023308806,0.004809648,34.692028,0,20
346688740,346688577,2490378,-0.015847856,-0.025560414,0.0062885145,34.68901,0,20
347691536,347691374,2490378,-0.015531432,-0.021596784,0.0056689894,34.6407,0,20
348691854,348691683,2490378,-0.008550115,-0.019638285,0.005965429,34.658817,0,20
349689665,349689504,2490378,-0.0056090355,-0.024910912,0.0041468223,34.6407,0,20
350690012,350689813,2490378,-0.012880131,-0.026459726,0.0044965544,34.692028,0,20
351690288,351690127,2490378,-0.015234993,-0.023105629,0.005369219,34.613525,0,20
352693082,352692920,2490378,-0.016590621,-0.025563745,0.003270827,34.72826,0,20
353688415,353688252,2490378,-0.014475575,-0.02844487,0.0044166157,34.59541,0,20
354691214,354691050,2490378,-0.01155448,-0.022406165,0.0050128256,34.758453,0,20
355691523,355691359,2490378,-0.0064117536,-0.022872474,0.005915467,34.764492,0,20
356689341,356689180,2490378,-0.015418186,-0.02353863,0.0029111027,34.622585,0,20
