timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale_raw,tas_scale_raw_var,tas_scale_validated,beta_innov,beta_innov_var,source
321836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
322836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
323836787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
324836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
325836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
326836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
327836813,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
328836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
329836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
330836789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
331836787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
332836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
333836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
334836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
335836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
336836787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
337836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
338836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
339836787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
340836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
341836789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
342836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
343836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
344836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
345836817,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
346836787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
347836787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
348836787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
349836789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
350836807,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
351836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
352836789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
353836788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
354836787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
355836787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
356836791,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
