timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
321047649,321034909,396321,-0.28028786,0.28994173,0.11704426,3
321666647,321639730,396321,-0.29001892,0.2885445,0.116977304,3
322114675,322093292,396321,-0.2767152,0.2896275,0.11801455,3
322669902,322622508,396321,-0.27704248,0.28932577,0.11617179,3
323139547,323076100,396321,-0.29076472,0.28936192,0.116516486,3
323630081,323605317,396321,-0.27940223,0.2905954,0.11629423,3
324079044,324058876,396321,-0.27518916,0.29049182,0.11383956,3
324633751,324588119,396321,-0.28490648,0.28753176,0.11016716,3
325145938,325117293,396321,-0.27903038,0.29138306,0.11627722,3
325594469,325570871,396321,-0.27480143,0.29159796,0.11572468,3
326149158,326100082,396321,-0.28284413,0.28990608,0.11507106,3
326661362,326629281,396321,-0.2840041,0.28721562,0.11697452,3
327109462,327082877,396321,-0.27246207,0.2904072,0.1113053,3
327664564,327612102,396321,-0.27895257,0.2884047,0.11519381,3
328155527,328141281,396321,-0.28322107,0.2880894,0.11275974,3
328624706,328594911,396321,-0.2743437,0.28986606,0.11736256,3
329073181,329048486,396321,-0.27708703,0.28883988,0.11803156,3
329628297,329577661,396321,-0.2891302,0.28902417,0.116618775,3
330118897,330106905,396321,-0.2798131,0.29130167,0.120455086,3
330589030,330560475,396321,-0.2728021,0.29025644,0.11512662,3
331143727,331089667,396321,-0.28961778,0.28737462,0.11529022,3
331634360,331618897,396321,-0.27611342,0.2921245,0.118696496,3
332104508,332072520,396321,-0.2769276,0.2921986,0.11903316,3
332659162,332601687,396321,-0.2848111,0.28903672,0.11439425,3
333150082,333130869,396321,-0.2774893,0.29058486,0.11409664,3
333598494,333584468,396321,-0.27448547,0.29118395,0.11806008,3
334067835,334038121,396321,-0.2820425,0.29053763,0.12037264,3
334665376,334642867,396321,-0.28020018,0.29178035,0.118496135,3
335113473,335096516,396321,-0.2736874,0.2903952,0.115839735,3
335561921,335550066,396321,-0.28041288,0.293559,0.11955166,3
336138317,336079267,396321,-0.2875234,0.29045555,0.11679045,3
336628937,336608457,396321,-0.27537155,0.28934166,0.11886549,3
337077342,337062058,396321,-0.27954465,0.29032847,0.11706558,3
337653716,337591269,396321,-0.2897593,0.28924716,0.11596191,3
338144214,338120493,396321,-0.2765175,0.28951132,0.1149646,3
338593100,338574059,396321,-0.27508658,0.29027173,0.1173043,3
339147832,339103278,396321,-0.28987634,0.28941053,0.1197804,3
339659990,339632491,396321,-0.27606034,0.28659087,0.11665784,3
340108547,340086093,396321,-0.27280244,0.28946406,0.115163535,3
340663318,340615269,396321,-0.28537974,0.2905047,0.117361546,3
341132656,341068862,396321,-0.2840548,0.29070836,0.1158893,3
341624177,341598049,396321,-0.27333224,0.2888834,0.11401284,3
342072284,342051658,396321,-0.28167084,0.29092908,0.120374076,3
342626995,342580875,396321,-0.2841751,0.29036742,0.11574554,3
343139221,343110050,396321,-0.2734434,0.28806478,0.118643865,3
343587859,343563667,396321,-0.27694443,0.28950295,0.117241755,3
344142870,344092874,396321,-0.2873688,0.2897886,0.11759617,3
344654750,344622099,396321,-0.2726913,0.29028267,0.1105325,3
345103481,345075715,396321,-0.27496022,0.28982395,0.114649266,3
345658198,345604867,396321,-0.2878495,0.2895343,0.11696942,3
346148724,346134076,396321,-0.27401936,0.29009455,0.111620635,3
346618935,346587683,396321,-0.2773707,0.29107934,0.119445086,3
347067029,347041284,396321,-0.28609076,0.28751093,0.11608381,3
347664667,347646050,396321,-0.278975,0.29139614,0.11398016,3
348113189,348099717,396321,-0.2712534,0.2881198,0.104961,3
348582436,348553279,396321,-0.28393957,0.29086658,0.124472365,3
349137172,349082472,396321,-0.28199646,0.2908351,0.11691214,3
349628650,349611685,396321,-0.27411446,0.2899906,0.11813534,3
350098001,350065288,396321,-0.28303066,0.2901041,0.11765791,3
350653090,350594473,396321,-0.2845137,0.2895084,0.11438801,3
351143714,351123664,396321,-0.27368754,0.28999895,0.11585818,3
351592177,351577281,396321,-0.27718958,0.28905997,0.11456681,3
352168704,352106467,396321,-0.28795677,0.29008204,0.11831782,3
352659258,352635656,396321,-0.27522635,0.29634392,0.11778037,3
353108062,353089279,396321,-0.2775606,0.29025328,0.114491545,3
353662735,353618466,396321,-0.29168162,0.28974494,0.12058895,3
354132041,354072063,396321,-0.27782655,0.28942332,0.114746094,3
354623370,354601333,396321,-0.27496004,0.29022017,0.1146308,3
355071646,355054867,396321,-0.2862481,0.28930274,0.11484227,3
355647570,355584077,396321,-0.27870283,0.28820315,0.11307035,3
356138962,356113280,396321,-0.2728175,0.2911266,0.11316909,3
356586963,356566907,396321,-0.28327549,0.2904535,0.11494605,3
357141716,357096104,396321,-0.28340757,0.2880846,0.11175368,3
357654504,357625320,396321,-0.27635923,0.2900967,0.11609538,3
