timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
320123886,320023542,4325386,0.0034230698,-0.005779363,-0.0001433605,0.34906584,1.7838278e-07,1.7779797e-07,4.2997237e-07,4259850,-0.06727762,0.37648374,-0.10722126,0.4,0.011630581,0.004483259,0.0004999547,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
321133763,321033297,4325386,0.0034291937,-0.0057712034,-0.00014579295,0.34906584,1.7804031e-07,1.7743373e-07,4.3044855e-07,4259850,-0.067283,0.3765311,-0.107150085,0.4,0.0116334325,0.004484422,0.0005000744,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
322143375,322043052,4325386,0.0034283525,-0.0057661952,-0.00014301442,0.34906584,1.7776883e-07,1.7715604e-07,4.3018596e-07,4259850,-0.067292206,0.37657854,-0.10695835,0.4,0.011636336,0.004485606,0.00050019665,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
323153154,323052807,4325386,0.0034246526,-0.0057656914,-0.0001444237,0.34906584,1.7946346e-07,1.7885371e-07,4.3077821e-07,4259850,-0.06730827,0.3766671,-0.10677567,0.4,0.011641744,0.0044877594,0.0005004311,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
324162907,324062562,4325386,0.0034250235,-0.005765685,-0.00014477382,0.34906584,1.7911783e-07,1.7850616e-07,4.305396e-07,4259850,-0.067318596,0.37672067,-0.10660853,0.4,0.011645132,0.0044891294,0.0005005737,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
325172733,325072318,4325386,0.0034304964,-0.005770594,-0.00014094147,0.34906584,1.7874237e-07,1.7812867e-07,4.3098981e-07,4259850,-0.06732289,0.37674916,-0.10637916,0.4,0.011646906,0.004489877,0.0005006461,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
326185003,326082072,4325386,0.0034287486,-0.005769675,-0.00014416575,0.34906584,1.7806269e-07,1.7745128e-07,4.299588e-07,4259850,-0.06727308,0.37645245,-0.105981305,0.4,0.011628684,0.0044829203,0.0004998647,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
327192267,327091828,4325386,0.0034233297,-0.005776766,-0.0001412969,0.34906584,1.7765801e-07,1.770533e-07,4.3033157e-07,4259850,-0.06726114,0.3764498,-0.10583527,0.4,0.01162829,0.004482848,0.00049984606,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
328201977,328101583,4325386,0.0034297628,-0.005794613,-0.00013986329,0.34906584,1.7739643e-07,1.7679976e-07,4.3015694e-07,4259850,-0.06726201,0.376528,-0.105636,0.4,0.011632937,0.0044847075,0.0005000447,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
329211748,329111339,4325386,0.0034322543,-0.0058030644,-0.00014267724,0.34906584,1.7906257e-07,1.7846772e-07,4.3068272e-07,4259850,-0.06727008,0.37658516,-0.10542616,0.4,0.011636588,0.004486176,0.0005001991,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
330221417,330121094,4325386,0.0034319307,-0.005808543,-0.0001385996,0.34906584,1.7874184e-07,1.781432e-07,4.305248e-07,4259850,-0.06729118,0.3766745,-0.10541225,0.4,0.011642121,0.0044883857,0.0005004414,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
331231206,331130850,4325386,0.0034365468,-0.0058058994,-0.00014023339,0.34906584,1.7840262e-07,1.7778962e-07,4.3100943e-07,4259850,-0.06729794,0.37672302,-0.10553139,0.4,0.011645168,0.004489624,0.0005005686,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
332241013,332140605,4325386,0.003442269,-0.005803133,-0.00014185236,0.34906584,1.7803244e-07,1.7741016e-07,4.3069682e-07,4259850,-0.067301966,0.37674835,-0.10567719,0.4,0.011646739,0.0044902926,0.0005006321,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
333250748,333150361,4325386,0.003433596,-0.0057962495,-0.00013775416,0.34906584,1.7743831e-07,1.768161e-07,4.303978e-07,4259850,-0.06724824,0.37645513,-0.10567467,0.4,0.011628549,0.004483345,0.0004998495,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
334260455,334160117,4325386,0.0034248824,-0.00580105,-0.00013936214,0.34906584,1.7914641e-07,1.7853547e-07,4.3027575e-07,4259850,-0.06726771,0.37655556,-0.10578364,0.4,0.011634765,0.004485809,0.0005001172,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
335270217,335169872,4325386,0.0034261548,-0.0058062854,-0.00013766841,0.34906584,1.7881136e-07,1.7819778e-07,4.3081846e-07,4259850,-0.067278184,0.37662444,-0.10590549,0.4,0.011639028,0.0044875173,0.00050029694,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
336279980,336179628,4325386,0.0034285476,-0.0058103325,-0.00013607266,0.34906584,1.7846102e-07,1.7784525e-07,4.305941e-07,4259850,-0.06729061,0.37668228,-0.10612674,0.4,0.011642745,0.004489021,0.0005004598,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
337289863,337189384,4325386,0.0034346147,-0.005808497,-0.00013952285,0.34906584,1.781384e-07,1.7751309e-07,4.3040603e-07,4259850,-0.06730142,0.3767578,-0.106418975,0.4,0.011647563,0.0044909427,0.0005006623,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
338299456,338199140,4325386,0.0034370762,-0.0058122138,-0.00013567887,0.34906584,1.7786189e-07,1.7723674e-07,4.3087164e-07,4259850,-0.067296594,0.3767978,-0.10662488,0.4,0.011649832,0.004491888,0.0005007586,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
339309330,339208896,4325386,0.003435692,-0.005819464,-0.0001346799,0.34906584,1.7913659e-07,1.7852757e-07,4.2973676e-07,4259850,-0.06722558,0.37644893,-0.1065459,0.4,0.011628223,0.0044836192,0.00049983116,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
340318975,340218651,4325386,0.003440027,-0.0058327965,-0.00013609513,0.34906584,1.788042e-07,1.7819801e-07,4.3030397e-07,4259850,-0.067248836,0.37652215,-0.10665893,0.4,0.011633015,0.0044855396,0.0005000365,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
341328835,341228407,4325386,0.0034334927,-0.0058379336,-0.00013246713,0.34906584,1.7856148e-07,1.7795624e-07,4.303086e-07,4259850,-0.067277014,0.3766872,-0.10683542,0.4,0.011643262,0.004489554,0.0005004731,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
342338568,342238163,4325386,0.0034313544,-0.0058386596,-0.00013476443,0.34906584,1.7821986e-07,1.7760813e-07,4.307963e-07,4259850,-0.067285225,0.3767358,-0.106783934,0.4,0.011646378,0.004490821,0.0005006035,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
343348319,343247919,4325386,0.0034316296,-0.005839703,-0.00013373273,0.34906584,1.779726e-07,1.7735705e-07,4.3059717e-07,4259850,-0.06729954,0.37680653,-0.10672906,0.4,0.011650848,0.004492619,0.0005007988,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
344358015,344257675,4325386,0.003426007,-0.0058349897,-0.0001320125,0.34906584,1.7923148e-07,1.7861983e-07,4.3011724e-07,4259850,-0.067228846,0.37642372,-0.10644715,0.4,0.011627324,0.0044836113,0.0004997853,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
