timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
338445665,338445105,41,0,37374,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
338940630,338940069,41,0,37429,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
339440398,339439837,41,0,37485,0,998,997,1526,1580,1284,1496,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
339930293,339929723,41,0,37539,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
340430174,340429605,41,0,37594,0,998,997,1526,1580,1284,1496,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
340930132,340929541,41,0,37649,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
341444943,341444383,41,0,37706,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
341939839,341939278,41,0,37761,0,998,997,1526,1579,1284,1496,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
342444668,342444107,41,0,37817,0,998,997,1526,1580,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
342929567,342929006,41,0,37871,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
343429437,343428876,41,0,37926,0,999,998,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
343944327,343943767,41,0,37983,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
344444268,344443707,41,0,38038,0,999,998,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
344931599,344931040,41,0,38092,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
345423948,345423387,41,0,38147,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
345933906,345933332,41,0,38203,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
346428727,346428165,41,0,38258,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
346943582,346943021,41,0,38315,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
347428490,347427930,41,0,38369,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
347943407,347942846,41,0,38426,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
348428395,348427835,41,0,38479,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
348943181,348942620,41,0,38536,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
349443003,349442444,41,0,38592,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
349927962,349927401,41,0,38645,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
350422837,350422277,41,0,38700,0,998,997,1526,1580,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
350932650,350932089,41,0,38756,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
351437518,351436958,41,0,38812,0,999,998,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
351942413,351941853,41,0,38868,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
352442257,352441697,41,0,38923,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
352932168,352931607,41,0,38978,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
353432018,353431457,41,0,39033,0,998,997,1526,1579,1284,1496,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
353936913,353936337,41,0,39089,0,998,997,1526,1579,1284,1496,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
354436855,354436246,41,0,39144,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
354946664,354946104,41,0,39201,0,998,997,1526,1580,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
355446581,355446020,41,0,39256,0,998,997,1526,1579,1284,1496,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
355941501,355940940,41,0,39311,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
356446411,356445849,41,0,39367,0,998,997,1526,1579,1284,1495,2006,2006,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
356926191,356925628,41,0,39420,0,999,998,1526,1579,1284,1495,2006,982,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
357421084,357420523,41,0,39475,0,999,998,1526,1579,1284,1496,2006,982,1494,1494,1494,1494,1494,1494,1494,1494,998,998,18,0,0,4
