timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
869916642,0,0,1,0,0,0,0,0
870426662,0,0,1,0,0,0,0,0
870936642,0,0,1,0,0,0,0,0
871446681,0,0,1,0,0,0,0,0
871955641,0,0,1,0,0,0,0,0
872465643,0,0,1,0,0,0,0,0
872974641,0,0,1,0,0,0,0,0
873483641,0,0,1,0,0,0,0,0
873994308,0,0,1,0,0,0,0,0
874503953,0,0,1,0,0,0,0,0
875012685,0,0,1,0,0,0,0,0
875521751,0,0,1,0,0,0,0,0
876031645,0,0,1,0,0,0,0,0
876541642,0,0,1,0,0,0,0,0
877051643,0,0,1,0,0,0,0,0
877561656,0,0,1,0,0,0,0,0
878071641,0,0,1,0,0,0,0,0
878581642,0,0,1,0,0,0,0,0
879091662,0,0,1,0,0,0,0,0
879601642,0,0,1,0,0,0,0,0
880111643,0,0,1,0,0,0,0,0
880621667,0,0,1,0,0,0,0,0
881131642,0,0,1,0,0,0,0,0
881641643,0,0,1,0,0,0,0,0
882152187,0,0,1,0,0,0,0,0
882661922,0,0,1,0,0,0,0,0
883171767,0,0,1,0,0,0,0,0
883680642,0,0,1,0,0,0,0,0
884190641,0,0,1,0,0,0,0,0
884700642,0,0,1,0,0,0,0,0
885210642,0,0,1,0,0,0,0,0
885720641,0,0,1,0,0,0,0,0
886231077,0,0,1,0,0,0,0,0
886740979,0,0,1,0,0,0,0,0
887250924,0,0,1,0,0,0,0,0
887760756,0,0,1,0,0,0,0,0
888269641,0,0,1,0,0,0,0,0
888779672,0,0,1,0,0,0,0,0
889288644,0,0,1,0,0,0,0,0
889798642,0,0,1,0,0,0,0,0
890308641,0,0,1,0,0,0,0,0
890818643,0,0,1,0,0,0,0,0
891328641,0,0,1,0,0,0,0,0
891838666,0,0,1,0,0,0,0,0
892348642,0,0,1,0,0,0,0,0
892857642,0,0,1,0,0,0,0,0
893366652,0,0,1,0,0,0,0,0
893875642,0,0,1,0,0,0,0,0
894384645,0,0,1,0,0,0,0,0
894893677,0,0,1,0,0,0,0,0
895404299,0,0,1,0,0,0,0,0
895913883,0,0,1,0,0,0,0,0
896422642,0,0,1,0,0,0,0,0
896932666,0,0,1,0,0,0,0,0
897442711,0,0,1,0,0,0,0,0
897952641,0,0,1,0,0,0,0,0
898462641,0,0,1,0,0,0,0,0
898972642,0,0,1,0,0,0,0,0
899482989,0,0,1,0,0,0,0,0
899992923,0,0,1,0,0,0,0,0
900502840,0,0,1,0,0,0,0,0
901011661,0,0,1,0,0,0,0,0
901521643,0,0,1,0,0,0,0,0
902031654,0,0,1,0,0,0,0,0
902541641,0,0,1,0,0,0,0,0
903051643,0,0,1,0,0,0,0,0
903560642,0,0,1,0,0,0,0,0
904070642,0,0,1,0,0,0,0,0
904580922,0,0,1,0,0,0,0,0
905090641,0,0,1,0,0,0,0,0
905600661,0,0,1,0,0,0,0,0
906110646,0,0,1,0,0,0,0,0
