timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
871040035,871037055,4728849,228.83606,19.956034,0
872055396,872052408,4728849,222.52333,19.956034,0
873097282,873094317,4728849,222.52333,19.956034,0
874099682,874096716,4728849,222.52333,19.956034,0
875102129,875099165,4728849,222.52333,19.956034,0
876091258,876088285,4728849,222.52333,19.956034,0
877093429,877090465,4728849,222.52333,19.956034,0
878095922,878092957,4728849,222.52333,19.956034,0
879098133,879095167,4728849,222.52333,19.956034,0
880100329,880097356,4728849,222.52333,19.956034,0
881102513,881099547,4728849,222.52333,19.956034,0
882091722,882088757,4728849,222.52333,19.956034,0
882962024,882959059,4728849,222.52333,19.956034,0
884096166,884093201,4728849,222.52333,19.956034,0
885098323,885095358,4728849,222.52333,19.956034,0
886100595,886097611,4728849,222.52333,19.956034,0
887103160,887100196,4728849,216.21062,19.956034,0
888092577,888089613,4728849,228.83606,19.956034,0
889094674,889091701,4728849,222.52333,19.956034,0
890096916,890093952,4728849,228.83606,19.956034,0
891059389,891056415,4728849,222.52333,19.956034,0
892035633,892032626,4728849,222.52333,19.956034,0
893090650,893087685,4728849,222.52333,19.956034,0
894093052,894090088,4728849,222.52333,19.956034,0
895095540,895092565,4728849,222.52333,19.956034,0
896071490,896068525,4728849,222.52333,19.956034,0
897034201,897031231,4728849,228.83606,19.956034,0
898102399,898099434,4728849,222.52333,19.956034,0
899104631,899101663,4728849,216.21062,19.956034,0
900093841,900090877,4728849,222.52333,19.956034,0
901056632,901053621,4728849,222.52333,19.956034,0
902098484,902095518,4728849,222.52333,19.956034,0
903074279,903071297,4728849,222.52333,19.956034,0
904103270,904100297,4728849,222.52333,19.956034,0
905092399,905089435,4728849,222.52333,19.956034,0
906081862,906078881,4728849,222.52333,19.956034,0
