timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
870684632,870584235,0.0,0.0,0.0,0.30298346,0.30298504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.532397,0.0,0.0,nan,0.0,0.0,0.090354726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871184479,871084120,0.0,0.0,0.0,0.30297762,0.3029793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.532852,0.0,0.0,nan,0.0,0.0,0.090354845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871684282,871584004,0.0,0.0,0.0,0.3029781,0.30297983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.532095,0.0,0.0,nan,0.0,0.0,0.090354875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872184269,872083889,0.0,0.0,0.0,0.30296886,0.30297065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.532063,0.0,0.0,nan,0.0,0.0,0.090354815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872684058,872583774,0.0,0.0,0.0,0.30297247,0.30297428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.532511,0.0,0.0,nan,0.0,0.0,0.09035476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873183935,873083659,0.0,0.0,0.0,0.30296287,0.30296466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.531778,0.0,0.0,nan,0.0,0.0,0.0903548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873683838,873583543,0.0,0.0,0.0,0.30296728,0.30296904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.532225,0.0,0.0,nan,0.0,0.0,0.09035474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874183742,874083428,0.0,0.0,0.0,0.3029757,0.30297744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.532216,0.0,0.0,nan,0.0,0.0,0.09035487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874693598,874593311,0.0,0.0,0.0,0.30297142,0.30297312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.531456,0.0,0.0,nan,0.0,0.0,0.0903548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875183546,875083198,0.0,0.0,0.0,0.30297402,0.30297565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.531949,0.0,0.0,nan,0.0,0.0,0.09035483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
