timestamp,bias_x[0],bias_x[1],bias_x[2],bias_x[3],bias_y[0],bias_y[1],bias_y[2],bias_y[3],bias_z[0],bias_z[1],bias_z[2],bias_z[3],valid[0],valid[1],valid[2],valid[3],stable[0],stable[1],stable[2],stable[3]
870284192,-0.0010898608,0.0005912728,0.0,0.0,0.0017044029,0.0039421553,0.0,0.0,0.001309736,0.0018829837,0.0,0.0,0,0,0,0,0,0,0,0
870310203,-0.0010955675,0.000603507,0.0,0.0,0.0017042642,0.0039501395,0.0,0.0,0.0013115981,0.001888998,0.0,0.0,0,0,0,0,0,0,0,0
870490486,-0.0010864291,0.0005494061,0.0,0.0,0.001722352,0.0039190575,0.0,0.0,0.001308771,0.001886068,0.0,0.0,0,0,0,0,0,0,0,0
870690205,-0.0010355877,0.00052695244,0.0,0.0,0.0017769545,0.003932218,0.0,0.0,0.001319793,0.0018784307,0.0,0.0,0,0,0,0,0,0,0,0
870890207,-0.0009827719,0.00052845344,0.0,0.0,0.0017507809,0.0040257582,0.0,0.0,0.0012916131,0.0018688721,0.0,0.0,0,0,0,0,0,0,0,0
871090204,-0.0010384877,0.00051799277,0.0,0.0,0.0016504574,0.0040108636,0.0,0.0,0.0012925147,0.0019316141,0.0,0.0,0,0,0,0,0,0,0,0
871290203,-0.0010448488,0.0005301221,0.0,0.0,0.0016522044,0.0039108163,0.0,0.0,0.0012940085,0.0019371114,0.0,0.0,0,0,0,0,0,0,0,0
871490203,-0.001046796,0.00052455126,0.0,0.0,0.0016632349,0.0038985775,0.0,0.0,0.0012935414,0.0019944473,0.0,0.0,0,0,0,0,0,0,0,0
871690203,-0.0010017395,0.0005316188,0.0,0.0,0.0017114767,0.0039364016,0.0,0.0,0.0013292471,0.0020058886,0.0,0.0,0,0,0,0,0,0,0,0
871890204,-0.0010164632,0.00058865664,0.0,0.0,0.0017079597,0.0039571514,0.0,0.0,0.0013186372,0.0019960832,0.0,0.0,0,0,0,0,0,0,0,0
872090233,-0.0010101001,0.0004953529,0.0,0.0,0.0017423846,0.003907189,0.0,0.0,0.0013313782,0.0019973547,0.0,0.0,0,0,0,0,0,0,0,0
872290203,-0.0010362853,0.00047162903,0.0,0.0,0.0017516924,0.0038827516,0.0,0.0,0.0013318016,0.0019981756,0.0,0.0,0,0,0,0,0,0,0,0
872490203,-0.0009767418,0.00043298007,0.0,0.0,0.0018095135,0.003815644,0.0,0.0,0.0012995385,0.0020013794,0.0,0.0,0,0,0,0,0,0,0,0
872690217,-0.0009594583,0.00043115285,0.0,0.0,0.0017726548,0.003825286,0.0,0.0,0.00129462,0.002020786,0.0,0.0,0,0,0,0,0,0,0,0
872890204,-0.0009641594,0.0004623372,0.0,0.0,0.0018118679,0.003684212,0.0,0.0,0.001277321,0.0020117841,0.0,0.0,0,0,0,0,0,0,0,0
873090272,-0.00096486165,0.0003841948,0.0,0.0,0.0017874524,0.0037922892,0.0,0.0,0.0013084636,0.0019472041,0.0,0.0,0,0,0,0,0,0,0,0
873290203,-0.000976982,0.0004312813,0.0,0.0,0.001751155,0.0038583993,0.0,0.0,0.001318729,0.0019800884,0.0,0.0,0,0,0,0,0,0,0,0
873490200,-0.0010106342,0.0005320873,0.0,0.0,0.0016965125,0.003927646,0.0,0.0,0.0013359531,0.0019669095,0.0,0.0,0,0,0,0,0,0,0,0
873690204,-0.0010014954,0.0005460371,0.0,0.0,0.0017070114,0.003889204,0.0,0.0,0.0013323348,0.0019736083,0.0,0.0,0,0,0,0,0,0,0,0
873890203,-0.0009959228,0.0005551445,0.0,0.0,0.0016773116,0.0038869728,0.0,0.0,0.0013491993,0.0019853201,0.0,0.0,0,0,0,0,0,0,0,0
874090204,-0.0009794269,0.0005916167,0.0,0.0,0.0016469016,0.003881065,0.0,0.0,0.001332064,0.002003201,0.0,0.0,0,0,0,0,0,0,0,0
874290200,-0.0009527549,0.00061791844,0.0,0.0,0.0017285071,0.00397702,0.0,0.0,0.0013303426,0.0020027396,0.0,0.0,0,0,0,0,0,0,0,0
874490204,-0.0009692198,0.0006109276,0.0,0.0,0.0017409078,0.0039430684,0.0,0.0,0.0013457377,0.001985901,0.0,0.0,0,0,0,0,0,0,0,0
874690200,-0.0009905014,0.0006235427,0.0,0.0,0.0016988252,0.0040238085,0.0,0.0,0.0013564796,0.001994207,0.0,0.0,0,0,0,0,0,0,0,0
874890263,-0.0010292379,0.0006028149,0.0,0.0,0.0014900519,0.004119684,0.0,0.0,0.001337745,0.0016734895,0.0,0.0,0,0,0,0,0,0,0,0
875090203,-0.0010462562,0.000597747,0.0,0.0,0.0015180017,0.0041742558,0.0,0.0,0.0013644436,0.001650563,0.0,0.0,0,0,0,0,0,0,0,0
875290203,-0.0010363773,0.0006088944,0.0,0.0,0.0015336174,0.00417614,0.0,0.0,0.0013621441,0.0017136909,0.0,0.0,0,0,0,0,0,0,0,0
875490204,-0.0010266657,0.00061963405,0.0,0.0,0.001615237,0.0041751903,0.0,0.0,0.001364521,0.0016884505,0.0,0.0,0,0,0,0,0,0,0,0
875690231,-0.0010355866,0.00056245556,0.0,0.0,0.0015833342,0.004185777,0.0,0.0,0.0013484966,0.0017661569,0.0,0.0,0,0,0,0,0,0,0,0
