timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale_raw,tas_scale_raw_var,tas_scale_validated,beta_innov,beta_innov_var,source
871236825,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
872236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
873236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
874236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
875236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
876236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
877236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
878236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
879236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
880236789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
881236808,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
882236787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
883236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
884236787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
885236800,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
886236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
887236802,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
888236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
889236787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
890236787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
891236789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
892236791,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
893236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
894236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
895236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
896236787,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
897236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
898236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
899236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
900236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
901236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
902236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
903236789,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
904236790,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
905236788,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
906236797,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
