timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
870301353,870201395,0.00013237509,0.0015197695,0.007084517,537002515,0,0.30325317,0.53072435,0.014042206,nan,nan,0.004213572,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
870311302,870211348,0.00012352483,0.0014630047,0.006835045,537002515,0,0.30463815,0.53186023,0.014042206,nan,nan,0.004213572,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
870500463,870400467,7.6507546e-05,0.0007352395,0.0035737525,537002515,0,0.3018748,0.5349834,0.0060966183,nan,nan,0.0037693428,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
870699928,870599530,7.189674e-05,0.0027071584,0.012900622,537002515,0,0.30050293,0.53303456,0.012323494,nan,nan,0.016086373,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
870898550,870798598,0.00012994536,0.001914023,0.009282457,537002515,0,0.2991375,0.53108823,0.020348398,nan,nan,0.012777982,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
871097696,870997666,0.00010862634,0.0015256343,0.007486038,537002515,0,0.29777873,0.53534985,0.010181976,nan,nan,0.004731555,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
871296852,871196734,4.3574273e-05,0.00022649861,0.0005857522,537002515,0,0.29642612,0.5334172,0.00085569295,nan,nan,0.0018364415,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
871495809,871395801,3.1094052e-05,0.0008469804,0.00388885,537002515,0,0.29507998,0.5314599,0.008553566,nan,nan,0.0071881567,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
871704850,871604822,0.00015188249,0.00033640018,0.0013853168,537002515,0,0.2950802,0.53063977,0.0148555,nan,nan,0.009288424,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
871903891,871803892,0.00012998245,0.00024887003,0.0010945114,537002515,0,0.32322964,0.5349011,0.010202419,nan,nan,0.0116305575,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
872102962,872002958,3.705805e-05,0.00020866955,0.00093051454,537002515,0,0.32176167,0.5329575,0.0025097274,nan,nan,0.004769716,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
872302022,872202025,6.464538e-05,0.0004398257,0.0021558744,537002515,0,0.32029998,0.53099066,0.006856829,nan,nan,0.0014744635,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
872501123,872401093,8.344803e-05,0.0008052658,0.003963235,537002515,0,0.31884468,0.5290793,0.012578228,nan,nan,0.0016175914,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
872700110,872600161,0.0001141474,0.0009900898,0.004924724,537002515,0,0.31739604,0.5333048,0.012204832,nan,nan,0.0053313733,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
872899373,872799229,5.5954173e-05,0.0010094902,0.0049621067,537002515,0,0.31595397,0.53135496,0.0014639816,nan,nan,0.0016244047,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
873098340,872998297,2.631039e-05,0.00087674486,0.0038025146,537002515,0,0.31451818,0.52943444,0.002265984,nan,nan,0.0022609725,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
873297316,873197364,0.00015505706,0.0013487262,0.006251654,537002515,0,0.31308854,0.5336643,0.018861841,nan,nan,0.011848075,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
873496478,873396432,0.00015690525,0.00030516222,0.0012110841,537002515,0,0.31166553,0.5317321,0.0076710302,nan,nan,0.008908113,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
873695468,873595500,4.79491e-06,0.00080451486,0.003791158,537002515,0,0.31024876,0.5359784,0.010118831,nan,nan,0.0011391703,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
873894520,873794568,0.00010435237,0.00017863087,0.00049206027,537002515,0,0.3088384,0.5340114,0.015254812,nan,nan,0.004188816,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
874103894,874003590,0.00011553448,0.001428081,0.006715365,537002515,0,0.3088388,0.53323734,0.01436649,nan,nan,0.0051648305,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
874302604,874202657,8.1372345e-05,0.00070287805,0.0034511874,537002515,0,0.30743507,0.5312955,0.008799139,nan,nan,0.0010603152,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
874501675,874401724,4.0925726e-05,0.0010858726,0.0048601264,537002515,0,0.30603758,0.5355172,0.0009157898,nan,nan,0.01338633,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
874700889,874600792,5.3651056e-05,0.0008258486,0.0038786617,537002515,0,0.30464643,0.5335933,0.0140477,nan,nan,0.0010239516,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
874899850,874799861,0.00010689565,0.00038814332,0.0013540989,537002515,0,0.303262,0.53166956,0.008520933,nan,nan,0.0064062774,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
875098979,874998928,0.00013570162,0.0008421699,0.0036943937,537002515,0,0.3018835,0.5297218,0.009304629,nan,nan,0.004389588,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
875297943,875197995,3.4308203e-05,0.00042272924,0.0016854678,537002515,0,0.30051166,0.5339354,0.0033580991,nan,nan,0.0025793195,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
875497028,875397063,7.6648736e-05,0.0002686438,0.0007262818,537002515,0,0.29914612,0.5320052,0.016875297,nan,nan,0.007158609,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
875696141,875596131,0.00013392186,0.0003121978,0.0009969638,537002515,0,0.29778707,0.53007597,0.0118762795,nan,nan,0.008915861,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
875895145,875795199,9.8549855e-05,0.001157812,0.0051962323,537002515,0,0.29643443,0.5342942,0.016915565,nan,nan,0.020615052,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
876104300,876004220,5.078507e-05,0.0019763652,0.009324228,537002515,0,0.29643485,0.533496,0.0005610048,nan,nan,0.01323664,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396321,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
