timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
870943122,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.35986847,0.02137121,3.1979366e-10,-0.20797999,-0.07462729,-9.8694,-0.011980265,-0.023566635,0.0054885834,0.010771473,0.04604207,0.096800804,0.00041521952,0.00012323355,9.633136e-05,34.874767,34.874767
871988223,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.3235226,0.018092135,2.6378463e-10,-0.22479671,-0.06703165,-9.895977,-0.012911225,-0.022343025,0.004712053,-0.0023900797,0.025305962,0.13140455,0.00024379918,0.00012640576,2.4461728e-05,34.894035,34.894035
873033384,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.3273497,0.018475758,3.1432137e-10,-0.22325517,-0.0651057,-9.855281,-0.015809052,-0.023097308,0.0046640267,-0.005744168,0.035965517,0.13758421,0.0003311236,0.00014623575,0.00010306882,34.89943,34.89943
873973929,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.33326998,0.018101802,3.121431e-10,-0.22905156,-0.056893412,-9.873611,-0.01232345,-0.023429438,0.0044017714,-0.0007513547,0.028218657,0.116896346,0.00031603366,0.0001058367,4.140213e-05,34.90482,34.90482
875019029,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.3439583,0.020190507,2.779777e-10,-0.22968468,-0.055743977,-9.888471,-0.01126982,-0.022563588,0.006893541,0.0027054683,0.04288077,0.120068364,0.00038422892,0.00012359505,6.204852e-05,34.905396,34.905396
875959627,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.31541374,0.020105647,3.1868985e-10,-0.22616968,-0.06416296,-9.868559,-0.016028997,-0.022318665,0.0069769775,-0.0034060238,0.027849507,0.11477565,0.000381909,0.00010880635,4.8153834e-05,34.887276,34.887276
877004731,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.33202708,0.02016947,3.885444e-10,-0.22645126,-0.055859476,-9.886537,-0.016070385,-0.02212037,0.006201926,-0.010321013,0.057759777,0.15838921,0.0006069308,0.0001295552,7.441403e-05,34.9192,34.9192
877945341,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.32379404,0.019427015,2.5621302e-10,-0.22048551,-0.077764526,-9.878716,-0.015978517,-0.021345127,0.0052870857,-0.0052603297,0.020644499,0.12057182,0.00019284785,0.00010110829,2.6819467e-05,34.91294,34.91294
878990431,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.31791967,0.017654236,2.5709584e-10,-0.23873731,-0.0540725,-9.896445,-0.016841957,-0.02085281,0.007668148,0.0025374177,0.022819012,0.08251316,0.00018185315,8.946621e-05,3.8902654e-05,34.893963,34.893963
879931026,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.32729262,0.018037582,2.5270766e-10,-0.22440772,-0.06737407,-9.874781,-0.013364866,-0.023587113,0.005976667,-0.008875434,0.028129058,0.14337358,0.00017148416,0.00012705603,2.7169996e-05,34.919056,34.919056
880976133,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.32423407,0.020187,2.723375e-10,-0.23898496,-0.06618273,-9.877051,-0.013599518,-0.022811968,0.0058866097,0.0028535274,0.024603896,0.09232146,0.0003359284,0.000105048784,4.3583223e-05,34.895115,34.895115
882021237,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.32053876,0.01878011,2.4802954e-10,-0.22270897,-0.069807045,-9.883196,-0.014086205,-0.022371415,0.006184093,-0.0050241444,0.019431325,0.105950415,0.00018684991,0.000102774015,4.573706e-05,34.896553,34.896553
