timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
870299836,870299747,-0.738237,-0.226039,-9.8577
870304816,870304729,-0.7235335,-0.3595825,-9.839403
870349654,870349566,-0.7680213,-0.43301705,-9.7958975
870399469,870399386,-0.8119744,-0.09336028,-9.75759
870454289,870454185,-0.7492655,-0.18162017,-9.695011
870504088,870504002,-0.414574,-0.4402962,-9.648487
870548936,870548840,-0.45596442,-0.46479276,-9.839546
870603724,870603639,-0.573359,-0.40529564,-9.771233
870653544,870653458,-0.7831355,-0.26690343,-9.778438
870703363,870703277,-0.78217256,-0.24256879,-9.800917
870748198,870748115,-0.551005,-0.19415301,-9.748163
870803002,870802918,-0.44223708,-0.5261057,-9.755405
870852820,870852735,-0.5547343,-0.45911258,-9.762908
870902642,870902555,-0.6864188,-0.13974178,-9.898849
870952463,870952378,-0.775399,-0.21133979,-9.777598
871002281,871002198,-0.663389,-0.44096926,-9.747856
871052102,871052018,-0.6060971,-0.27803546,-9.684643
871101922,871101839,-0.6003576,-0.2688233,-9.824528
871151787,871151660,-0.71164685,-0.3428501,-9.78759
871201566,871201481,-0.6030093,-0.3103468,-9.773749
871251389,871251301,-0.650833,-0.32373473,-9.751847
871301204,871301121,-0.7271471,-0.36421305,-9.779861
871351032,871350940,-0.73756826,-0.34617248,-9.783807
871400848,871400758,-0.7436645,-0.25176555,-9.787709
871451159,871451076,-0.7511532,-0.2444133,-9.696502
871500995,871500898,-0.7608727,-0.32508934,-9.811372
871550805,871550721,-0.676956,-0.30496407,-9.809884
871600622,871600538,-0.76624244,-0.22465038,-9.739323
871655418,871655335,-0.70634687,-0.3690762,-9.705913
871700254,871700171,-0.7374825,-0.3200081,-9.794445
871750078,871749991,-0.6947258,-0.27743968,-9.759571
871799891,871799808,-0.71485543,-0.35153213,-9.733226
871854692,871854605,-0.5773191,-0.38081872,-9.830143
871899518,871899437,-0.619038,-0.27042797,-9.827774
871949337,871949254,-0.77666926,-0.24760067,-9.812874
872004157,872004053,-0.6449385,-0.3594978,-9.766049
872053964,872053869,-0.50597787,-0.33878773,-9.748227
872098785,872098703,-0.6675217,-0.19984604,-9.751697
872148599,872148516,-0.6944336,-0.3390025,-9.738057
872203397,872203314,-0.658063,-0.2828692,-9.777228
872253241,872253133,-0.4577803,-0.44636178,-9.708404
872303036,872302951,-0.62367827,-0.47128382,-9.837743
