timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
870976620,870975673,396809,-0.3340909,0.29242423,0.16287878,nan,0
871979899,871978953,396809,-0.33863634,0.29242423,0.16287878,nan,0
872983564,872982610,396809,-0.33863634,0.29166666,0.16590908,nan,0
873986316,873985367,396809,-0.33484846,0.29393938,0.16136363,nan,0
874989620,874988672,396809,-0.33863634,0.29090908,0.1681818,nan,0
875992955,875992009,396809,-0.3371212,0.29242423,0.1590909,nan,0
876975069,876974123,396809,-0.33560604,0.29166666,0.1681818,nan,0
877978187,877977241,396809,-0.3371212,0.2901515,0.1681818,nan,0
878981312,878980366,396809,-0.33257574,0.29469696,0.1590909,nan,0
879984676,879983730,396809,-0.33787876,0.2931818,0.16590908,nan,0
880988306,880987360,396809,-0.3393939,0.29166666,0.16136363,nan,0
881991005,881990059,396809,-0.3340909,0.2931818,0.16287878,nan,0
882994075,882993129,396809,-0.33787876,0.29166666,0.16060606,nan,0
883976123,883975178,396809,-0.3340909,0.29242423,0.16439393,nan,0
884979400,884978454,396809,-0.33484846,0.2931818,0.16060606,nan,0
885982620,885981673,396809,-0.3409091,0.28939393,0.16969696,nan,0
886985896,886984949,396809,-0.33484846,0.29469696,0.16060606,nan,0
887989227,887988281,396809,-0.33484846,0.29166666,0.16136363,nan,0
888992819,888991873,396809,-0.3363636,0.29166666,0.16590908,nan,0
889974440,889973494,396809,-0.3333333,0.29393938,0.16439393,nan,0
890977620,890976672,396809,-0.3363636,0.28939393,0.16590908,nan,0
891980896,891979950,396809,-0.33484846,0.29242423,0.16287878,nan,0
892984117,892983171,396809,-0.33484846,0.29393938,0.15757576,nan,0
893987469,893986523,396809,-0.3409091,0.28863636,0.16742423,nan,0
894990620,894989672,396809,-0.3340909,0.29166666,0.15757576,nan,0
895972678,895971732,396809,-0.33560604,0.29090908,0.16742423,nan,0
896975473,896974527,396809,-0.3363636,0.29166666,0.1590909,nan,0
897979159,897978213,396809,-0.3333333,0.29469696,0.1590909,nan,0
898982431,898981485,396809,-0.3393939,0.29090908,0.16439393,nan,0
899985649,899984703,396809,-0.33560604,0.29166666,0.15757576,nan,0
900988871,900987926,396809,-0.3333333,0.2931818,0.15757576,nan,0
901992143,901991197,396809,-0.33787876,0.28863636,0.16287878,nan,0
902974087,902973141,396809,-0.3363636,0.2931818,0.16060606,nan,0
903977394,903976448,396809,-0.33560604,0.29242423,0.1590909,nan,0
904980235,904979289,396809,-0.3363636,0.29090908,0.16742423,nan,0
905983983,905983037,396809,-0.33560604,0.29393938,0.16287878,nan,0
