timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
870301890,870301800,0.021747444,0.0033861042,0.0021790275
870304383,870304300,0.020196125,0.008481569,0.0030993188
870324379,870324295,-0.0066708582,0.008579979,0.0029396217
870341876,870341791,0.004933079,-0.005998517,0.008785272
870361871,870361786,0.0017294006,0.00881321,0.0030344483
870384364,870384281,0.0104945805,0.0001212433,-0.014050822
870401862,870401777,0.022456823,-0.010617478,-0.00033597517
870421858,870421773,0.009581147,2.9445626e-05,0.0008147749
870444378,870444267,-0.0009814242,0.005664064,-0.009592559
870464345,870464263,-0.0023359344,-0.0029706005,0.012287177
870481843,870481759,-0.02003448,0.0028448196,0.012881925
870501839,870501754,-0.0043302546,-0.0023323614,-0.015007441
870524331,870524249,0.014511996,-0.005024072,-0.0006990232
870541829,870541745,0.0015932142,0.01334833,0.010686025
870561825,870561740,0.012856037,-0.0011359025,-0.0027596233
870584319,870584235,-0.012673167,0.0010353597,0.0032394535
870604313,870604230,-0.017589346,0.002651295,0.0067918366
870621810,870621726,0.0071426034,-0.0077151163,-0.007593339
870641806,870641722,0.01334392,-0.005890374,-0.0075843404
870664301,870664217,0.00382497,0.0014270646,0.0044029327
870681904,870681713,-0.001255105,0.0033466024,-0.0011982955
870701813,870701708,-0.014969052,0.002359533,0.007821703
870724286,870724203,0.011856083,-0.0090687955,0.010245505
870744282,870744198,-0.0053371433,-0.001905188,-0.008097676
870761781,870761694,-0.0014583,-0.0020953119,-0.0018914599
870781776,870781690,-0.018921262,0.0077106794,0.005628297
870804268,870804184,-0.016323393,0.0031458556,-0.010406512
870821769,870821680,-0.0070565464,0.0012571444,-0.006659794
870841759,870841676,-0.001361833,0.0035747716,0.008325001
870864255,870864170,0.006081527,-0.013203936,-0.0067263055
870884251,870884166,0.018425206,-0.010155436,-0.0049667777
870901745,870901662,-0.017718988,0.009173101,0.00889245
870921740,870921657,-0.022262054,-0.0008329628,-0.008933209
870944237,870944152,0.0026437372,-0.0024920283,-0.001825761
870961732,870961648,-0.0050519304,0.008018654,0.0043045804
870981728,870981643,-0.012862317,0.008767938,0.00078669656
871004223,871004138,-0.00053793006,-0.0036677914,-0.0046722083
871024218,871024133,0.009305662,-0.004800828,0.0017477217
871041714,871041629,0.0077751726,0.0009499639,0.0033179657
871061711,871061625,0.013264083,-0.00085601024,-0.0041516274
871084205,871084120,0.005639037,0.004039264,-0.0024231381
871101702,871101616,0.015942195,-0.0017094789,0.002692768
871121699,871121611,0.0018816793,0.0066758213,-0.0049782405
871144192,871144106,0.0014592551,-0.006103752,0.0017137831
