NACA 0008
 1.0000000     0.0008400
 0.9928006     0.0015104
 0.9798895     0.0026980
 0.9635184     0.0041773
 0.9445469     0.0058556
 0.9234998     0.0076737
 0.9007495     0.0095892
 0.8765830     0.0115691
 0.8512328     0.0135871
 0.8248944     0.0156217
 0.7977362     0.0176544
 0.7699063     0.0196695
 0.7415373     0.0216529
 0.7127487     0.0235917
 0.6836500     0.0254740
 0.6543419     0.0272883
 0.6249182     0.0290238
 0.5954661     0.0306696
 0.5660677     0.0322152
 0.5368005     0.0336499
 0.5077378     0.0349636
 0.4789491     0.0361462
 0.4505011     0.0371878
 0.4224571     0.0380791
 0.3948782     0.0388112
 0.3678229     0.0393761
 0.3413476     0.0397663
 0.3155065     0.0399753
 0.2903524     0.0399978
 0.2659361     0.0398295
 0.2423068     0.0394675
 0.2195125     0.0389099
 0.1975998     0.0381565
 0.1766138     0.0372082
 0.1565988     0.0360672
 0.1375977     0.0347371
 0.1196525     0.0332226
 0.1028043     0.0315294
 0.0870931     0.0296644
 0.0725582     0.0276349
 0.0592379     0.0254488
 0.0471700     0.0231145
 0.0363913     0.0206403
 0.0269381     0.0180343
 0.0188458     0.0153044
 0.0121494     0.0124574
 0.0068832     0.0094994
 0.0030809     0.0064352
 0.0007756     0.0032682
 0.0000000     0.0000000
 0.0007756    -0.0032682
 0.0030809    -0.0064352
 0.0068832    -0.0094994
 0.0121494    -0.0124574
 0.0188458    -0.0153044
 0.0269381    -0.0180343
 0.0363913    -0.0206403
 0.0471700    -0.0231145
 0.0592379    -0.0254488
 0.0725582    -0.0276349
 0.0870931    -0.0296644
 0.1028043    -0.0315294
 0.1196525    -0.0332226
 0.1375977    -0.0347371
 0.1565988    -0.0360672
 0.1766138    -0.0372082
 0.1975998    -0.0381565
 0.2195125    -0.0389099
 0.2423068    -0.0394675
 0.2659361    -0.0398295
 0.2903524    -0.0399978
 0.3155065    -0.0399753
 0.3413476    -0.0397663
 0.3678229    -0.0393761
 0.3948782    -0.0388112
 0.4224571    -0.0380791
 0.4505011    -0.0371878
 0.4789491    -0.0361462
 0.5077378    -0.0349636
 0.5368005    -0.0336499
 0.5660677    -0.0322152
 0.5954661    -0.0306696
 0.6249182    -0.0290238
 0.6543419    -0.0272883
 0.6836500    -0.0254740
 0.7127487    -0.0235917
 0.7415373    -0.0216529
 0.7699063    -0.0196695
 0.7977362    -0.0176544
 0.8248944    -0.0156217
 0.8512328    -0.0135871
 0.8765830    -0.0115691
 0.9007495    -0.0095892
 0.9234998    -0.0076737
 0.9445469    -0.0058556
 0.9635184    -0.0041773
 0.9798895    -0.0026980
 0.9928006    -0.0015104
 1.0000000    -0.0008400
