timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
321403371,321403207,0.2988626,-0.024152847,-0.027459443,-0.95359516,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
321903243,321903086,0.298806,-0.024261987,-0.027449306,-0.9536105,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
322403115,322402965,0.29884127,-0.024266759,-0.027493421,-0.953598,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
322902999,322902843,0.29884785,-0.024284909,-0.027629493,-0.9535916,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
323402892,323402722,0.2987218,-0.02434532,-0.02773889,-0.95362633,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
323902754,323902601,0.2986979,-0.02434263,-0.02771496,-0.95363456,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
324402634,324402480,0.29868993,-0.024343232,-0.027698923,-0.95363754,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
324902509,324902359,0.298563,-0.024350416,-0.027619842,-0.9536794,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
325402387,325402237,0.29854804,-0.024347758,-0.027584894,-0.95368516,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
325902300,325902116,0.29865912,-0.024450464,-0.027535556,-0.95364916,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
326402151,326401995,0.298635,-0.02452439,-0.02764572,-0.9536516,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
326902026,326901874,0.29857913,-0.024563434,-0.027708946,-0.95366627,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
327401907,327401753,0.2987148,-0.024539117,-0.027659386,-0.9536259,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
327901801,327901632,0.29877982,-0.02450596,-0.027682351,-0.95360565,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
328406666,328406509,0.29867646,-0.024609447,-0.027567696,-0.95363873,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
328901538,328901390,0.29860857,-0.024558693,-0.027482202,-0.95366377,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
329401421,329401269,0.29857364,-0.024505539,-0.02747951,-0.9536761,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
329901301,329901148,0.29851955,-0.024326753,-0.027465533,-0.9536981,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
330401216,330401027,0.29855123,-0.024260478,-0.027532872,-0.9536879,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
330901057,330900906,0.2986712,-0.02423587,-0.02748351,-0.9536524,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
331405935,331405783,0.29864413,-0.024247764,-0.027552597,-0.9536585,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
