timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
321629878,321628938,396321,-0.34621212,0.23636363,0.14696969,nan,0
322623431,322622491,396321,-0.33257574,0.23484848,0.14166667,nan,0
323617077,323616138,396321,-0.33484846,0.23636363,0.14015152,nan,0
324632227,324631287,396321,-0.3439394,0.23484848,0.13636363,nan,0
325625855,325624915,396321,-0.330303,0.24015151,0.14166667,nan,0
326619402,326618463,396321,-0.34015152,0.23636363,0.14469697,nan,0
327634666,327633726,396321,-0.33560604,0.23560606,0.14166667,nan,0
328628225,328627285,396321,-0.32954544,0.23712121,0.14696969,nan,0
329621777,329620837,396321,-0.34318182,0.23636363,0.14469697,nan,0
330637048,330636108,396321,-0.33257574,0.23712121,0.13333333,nan,0
331630595,331629656,396321,-0.33181816,0.23863636,0.14469697,nan,0
332624234,332623294,396321,-0.34242424,0.23636363,0.14166667,nan,0
333617800,333616860,396321,-0.3310606,0.23712121,0.13484848,nan,0
334633040,334632100,396321,-0.33484846,0.23787878,0.14318182,nan,0
335626626,335625687,396321,-0.33484846,0.23787878,0.14318182,nan,0
336620214,336619275,396321,-0.330303,0.23712121,0.14469697,nan,0
337635404,337634464,396321,-0.34621212,0.23787878,0.14848484,nan,0
338629073,338628113,396321,-0.33181816,0.23712121,0.13787879,nan,0
339622638,339621698,396321,-0.33181816,0.23712121,0.14318182,nan,0
340616196,340615256,396321,-0.3409091,0.23484848,0.14621212,nan,0
341631393,341630453,396321,-0.32954544,0.23712121,0.13333333,nan,0
342625041,342624102,396321,-0.34015152,0.23712121,0.14166667,nan,0
343618620,343617679,396321,-0.33560604,0.23181817,0.14015152,nan,0
344633839,344632899,396321,-0.32878786,0.23863636,0.13484848,nan,0
345627402,345626462,396321,-0.3439394,0.23636363,0.14469697,nan,0
346621056,346620117,396321,-0.3333333,0.23863636,0.14166667,nan,0
347636199,347635259,396321,-0.33484846,0.23636363,0.14015152,nan,0
348629837,348628898,396321,-0.3393939,0.23484848,0.14166667,nan,0
349623442,349622502,396321,-0.32954544,0.23636363,0.14318182,nan,0
350617070,350616131,396321,-0.34015152,0.2340909,0.14166667,nan,0
351632199,351631259,396321,-0.33484846,0.23712121,0.14621212,nan,0
352625787,352624848,396321,-0.330303,0.24166666,0.14166667,nan,0
353619409,353618470,396321,-0.3409091,0.23712121,0.14318182,nan,0
354634646,354633707,396321,-0.3310606,0.23787878,0.14166667,nan,0
355628210,355627256,396321,-0.3371212,0.2340909,0.13939394,nan,0
356621838,356620899,396321,-0.34242424,0.23484848,0.12954545,nan,0
357615450,357614493,396321,-0.33257574,0.23484848,0.14621212,nan,0
