timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
321693228,321693137,4325386,-0.006178533,0.0014913701,0.008309062,nan,0,5
322692980,322692894,4325386,0.011930961,-0.0044741104,-0.012996226,nan,0,5
323695239,323695151,4325386,-0.011930961,-0.017470336,-0.02002697,nan,0,5
324694998,324694909,4325386,-0.0057524275,-0.0010652643,-0.0072437976,nan,0,5
325692310,325692167,4325386,-0.0029827403,0.003408846,-0.004687163,nan,0,5
326694511,326694424,4325386,0.010013485,0.00042610575,0.012783173,nan,0,5
327694272,327694182,4325386,-0.0031957931,-0.005539375,-0.0040480047,nan,0,5
328691527,328691440,4325386,0.0025566346,0.0023435815,-0.004687163,nan,0,5
329693834,329693698,4325386,-0.0076699033,-0.0027696874,0.0023435815,nan,0,5
330693543,330693458,4325386,0.0023435815,-0.019813918,0.0027696874,nan,0,5
331695803,331695713,4325386,-0.0072437976,-0.0063915863,0.01107875,nan,0,5
332693061,332692972,4325386,-0.005539375,-0.0080960095,0.0072437976,nan,0,5
333692818,333692730,4325386,0.0029827403,0.0019174758,-0.021944446,nan,0,5
334695086,334694987,4325386,0.0044741104,0.0080960095,0.026631609,nan,0,5
335692359,335692246,4325386,0.0012783173,-0.015126754,-0.012357066,nan,0,5
336694588,336694503,4325386,-0.005539375,-0.0044741104,0.006817692,nan,0,5
337694349,337694262,4325386,0.003408846,-0.017683389,-0.0029827403,nan,0,5
338696609,338696519,4325386,0.008735168,0.0042610574,-0.017683389,nan,0,5
339693864,339693778,4325386,0.0029827403,-0.014700648,0.005113269,nan,0,5
340693627,340693536,4325386,0.015339807,0.00021305287,-0.009161274,nan,0,5
341695882,341695794,4325386,0.0008522115,-0.0036218988,0.010865697,nan,0,5
342693140,342693053,4325386,-0.012570119,-0.020879181,-0.0042610574,nan,0,5
343692898,343692812,4325386,0.019174758,-0.016618123,-0.0019174758,nan,0,5
344695158,344695070,4325386,-0.0027696874,-0.012996226,-0.015765913,nan,0,5
345694920,345694828,4325386,0.015765913,-0.012570119,0.0008522115,nan,0,5
346692173,346692087,4325386,-0.0025566346,-0.0014913701,0.010865697,nan,0,5
347694434,347694346,4325386,-0.0027696874,0.0008522115,0.014487595,nan,0,5
348694193,348694105,4325386,0.014913701,-0.011291802,-0.0038349517,nan,0,5
349691449,349691364,4325386,0.008735168,0.005113269,0.006178533,nan,0,5
350693711,350693622,4325386,-0.0044741104,-0.0057524275,0.012144014,nan,0,5
351693469,351693381,4325386,0.0074568507,-0.010439591,-0.0027696874,nan,0,5
352695728,352695639,4325386,-0.0076699033,0.0,-0.0038349517,nan,0,5
353692990,353692899,4325386,0.005113269,-0.019600864,-0.032170985,nan,0,5
354692744,354692658,4325386,0.006604639,-0.006178533,-0.0044741104,nan,0,5
355695001,355694916,4325386,-0.005113269,-0.012570119,0.0080960095,nan,0,5
356692265,356692176,4325386,-0.004687163,-0.033662353,-0.019387811,nan,0,5
