timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
321198420,321198257,4259850,4325386,5.5419154e-05,-2.7334161e-05,-3.5634946e-06,-0.0033332282,7.053893e-05,-0.049270675,4999,4983,0,2,0
321693264,321693137,4259850,4325386,-1.7688786e-05,-4.3132797e-05,-2.3663965e-06,-0.0035493213,-0.00020427679,-0.049305562,4999,4983,0,2,0
322193123,322193015,4259850,4325386,-1.9376315e-05,-2.7735585e-05,1.384363e-05,-0.0033855427,-0.0005322538,-0.04888734,4998,4981,0,2,0
322698002,322697893,4259850,4325386,3.037152e-05,-1.7778686e-05,-4.9337546e-06,-0.0033090683,-0.00024068446,-0.04899575,4999,4983,0,2,0
323197881,323197772,4259850,4325386,-3.2241783e-06,-3.075528e-06,2.8799896e-05,-0.003568739,0.0002155787,-0.049524516,4999,4982,0,2,0
323697758,323697651,4259850,4325386,-7.817139e-06,-5.9206475e-05,-2.3995432e-05,-0.0032685064,-3.4216562e-05,-0.048983987,4999,4981,0,2,0
324197644,324197529,4259850,4325386,-8.53121e-06,5.0523413e-06,6.2379995e-06,-0.0034209248,0.00032226395,-0.049479883,4999,4982,0,2,0
324697556,324697408,4259850,4325386,-3.0935007e-05,-2.3244738e-05,-5.8381547e-06,-0.0035923577,-6.8201014e-05,-0.049076643,4998,4981,0,2,0
325192394,325192288,4259850,4325386,-5.197871e-06,-2.1249618e-05,8.4017586e-07,-0.0033032743,0.00021018888,-0.049186375,4996,4982,0,2,0
325697322,325697166,4259850,4325386,2.377048e-05,-3.763511e-05,-3.595847e-06,-0.0036875163,0.00011553528,-0.049413655,4999,4982,0,2,0
326194684,326192046,4259850,4325386,4.870977e-05,-4.7463036e-05,-1.2464503e-05,-0.0033491075,-0.00018215354,-0.049598344,4999,4982,0,2,0
326697030,326696924,4259850,4325386,8.095591e-06,-4.0579807e-06,2.8395203e-05,-0.0034482956,1.1107103e-05,-0.048953738,4999,4983,0,2,0
327196915,327196803,4259850,4325386,-1.5667018e-05,-4.9648013e-05,2.7439644e-05,-0.0033810174,7.3206276e-05,-0.049429502,4999,4983,0,2,0
327696794,327696682,4259850,4325386,2.2625487e-05,-2.1489723e-05,1.4759349e-05,-0.0033124299,0.00024258668,-0.049505897,4999,4982,0,2,0
328196672,328196560,4259850,4325386,-2.614401e-05,-1.6080128e-05,-3.3299768e-06,-0.0034134232,-6.476108e-06,-0.049462758,4998,4982,0,2,0
328696553,328696439,4259850,4325386,-1.2650623e-06,-6.373732e-05,-2.054923e-05,-0.0034419629,3.9851882e-05,-0.04938531,4999,4982,0,2,0
329196428,329196318,4259850,4325386,2.0617222e-06,-6.160462e-05,-1.2556703e-05,-0.0033050268,8.388284e-05,-0.049487963,4999,4982,0,2,0
