timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
320948522,320948509,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
320953504,320953491,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
320998488,320998475,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321048485,321048471,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321098466,321098453,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321148468,321148455,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321198492,321198479,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321248428,321248415,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321298417,321298404,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321348407,321348394,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321398390,321398377,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321448382,321448369,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321498366,321498353,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321548354,321548341,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321598342,321598329,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321648370,321648355,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321698369,321698356,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321748408,321748396,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321798290,321798277,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321848299,321848286,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321898269,321898256,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321948247,321948234,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
321998239,321998226,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
322048229,322048217,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
322098211,322098198,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
322148201,322148188,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
322198190,322198177,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
322248181,322248168,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
322298363,322298349,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
322348158,322348145,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
322398142,322398130,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
322448160,322448147,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
322498116,322498103,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
322548105,322548091,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
322598117,322598105,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
322648081,322648068,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
