timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
320900349,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
320950354,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
321045294,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
321095275,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
321335214,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
321360196,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
321410195,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
321455209,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
321615224,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
321745364,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
321820143,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
322035025,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
322060007,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
322105016,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
322155006,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
322339946,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
322549925,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
322599898,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
322644878,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
322744858,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
322839856,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
322929866,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
323044937,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
323144755,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
323239741,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
323334764,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
323524691,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
323549666,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
323589712,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
323736586,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
323824654,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
323944569,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
324039527,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
324204525,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
324229526,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
324339569,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
