timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
321255613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3763714.0,99.99,99.99,68,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
321854623,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3763765.2,99.99,99.99,68,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
322255614,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3763799.5,99.99,99.99,67,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
322854612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3763850.8,99.99,99.99,67,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
323253614,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3763885.2,99.99,99.99,67,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
323854636,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3763936.8,99.99,99.99,67,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
324254612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3763971.2,99.99,99.99,67,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
324854612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764022.8,99.99,99.99,67,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
325254612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764057.5,99.99,99.99,68,31,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
325854615,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764109.2,99.99,99.99,68,31,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
326254716,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764144.0,99.99,99.99,68,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
326855615,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764195.8,99.99,99.99,68,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
327254612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764230.2,99.99,99.99,68,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
327854612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764282.8,99.99,99.99,68,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
328254612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764317.2,99.99,99.99,68,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
328854614,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764369.8,99.99,99.99,68,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
329254612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3764405.0,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
