timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
690763515,5.057153,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
691263511,5.0380187,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
691763517,5.0474854,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
692263491,5.057556,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
692763522,5.0112305,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
693263492,5.0563474,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
693763492,5.036508,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
694263491,5.0345945,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
694763691,5.0378175,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
695263491,5.039328,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
695763492,5.033084,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
696263492,5.0401335,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
696763491,5.050406,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
697263493,5.036206,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
697763491,5.0540314,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
698263491,5.0431547,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
698763492,5.0284514,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
699263492,5.0540314,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
699763491,5.03822,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
700263517,5.019992,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
700763491,5.0570526,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
701263492,5.0597715,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
701763492,5.026236,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
702263821,5.0516143,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
702763919,5.0512114,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
703263955,5.0197906,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
703763517,5.055945,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
704263509,5.0548368,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
704763492,5.0325804,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
705263493,5.055844,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
705763507,5.0539308,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
706263492,5.0191865,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
706763492,5.0411406,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
707263491,5.0580597,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
707763532,5.033688,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
708263492,5.0587645,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
