timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
718039612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3818085.2,99.99,99.99,66,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
719040613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3818273.5,99.99,99.99,66,25,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
720039660,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3818461.5,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
721039615,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3818650.5,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
722039612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3818839.2,99.99,99.99,66,25,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
723040614,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3819028.5,99.99,99.99,66,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
724040612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3819217.8,99.99,99.99,66,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
725041948,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3819407.5,99.99,99.99,66,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
726041614,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3819597.5,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
727039612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3819787.8,99.99,99.99,66,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
728039613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3819978.2,99.99,99.99,66,11,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
729039613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3820168.8,99.99,99.99,66,11,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
