timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
691043308,691043135,2490378,-1.3110648,0.9338584,-9.883385,34.906403,0,0,0,0,20
692046113,692045938,2490378,-1.4207193,0.9223662,-9.841247,34.87621,0,0,0,0,20
693046425,693046252,2490378,-1.3177686,1.0362105,-9.676256,34.885265,0,0,0,0,20
694046741,694046566,2490378,-1.5053543,0.84228015,-9.99256,34.86715,0,0,0,0,20
695044563,695044392,2490378,-1.5061923,0.9052477,-9.892841,34.852055,0,0,0,0,20
696044881,696044706,2490378,-1.4135367,0.9496601,-9.54688,34.92452,0,0,0,0,20
697047685,697047509,2490378,-1.451844,0.9697714,-9.927557,34.882248,0,0,0,0,20
698043019,698042846,2490378,-1.4689624,0.8118738,-9.844718,34.87621,0,0,0,0,20
699045819,699045649,2490378,-1.3121722,0.8847174,-9.685414,34.91848,0,0,0,0,20
700046135,700045963,2490378,-1.4068329,0.90704334,-9.902179,34.864132,0,0,0,0,20
701046449,701046279,2490378,-1.4501381,0.87930053,-9.677813,34.873188,0,0,0,0,20
702044278,702044104,2490378,-1.3771448,0.89471316,-9.770378,34.897343,0,0,0,0,20
703044591,703044418,2490378,-1.2616246,0.9483433,-9.535268,34.78563,0,0,0,0,20
704047390,704047221,2490378,-1.5383943,0.9922769,-9.912474,34.91848,0,0,0,0,20
705042731,705042558,2490378,-1.3303382,0.9540894,-9.863153,34.758453,0,0,0,0,20
706045533,706045361,2490378,-1.4489709,0.83737206,-9.739373,34.8128,0,0,0,0,20
707045852,707045675,2490378,-1.4261062,0.9016564,-9.824726,34.885265,0,0,0,0,20
708046162,708045990,2490378,-1.3855245,0.94032276,-9.755534,34.858093,0,0,0,0,20
709043988,709043816,2490378,-1.3869611,0.8853758,-9.574412,34.794685,0,0,0,0,20
710044342,710044130,2490378,-1.3608643,0.8816648,-9.606854,34.86715,0,0,0,0,20
711047108,711046933,2490378,-1.3536817,0.97264445,-9.669582,34.963768,0,0,0,0,20
712044933,712044760,2490378,-1.346978,0.93134445,-9.808685,34.963768,0,0,0,0,20
713045247,713045074,2490378,-1.3935452,0.8972271,-9.566033,34.900364,0,0,0,0,20
714045558,714045389,2490378,-1.3922282,0.91781723,-9.823171,34.921497,0,0,0,0,20
715048365,715048192,2490378,-1.4506469,0.7947553,-9.849627,34.81884,0,0,0,0,20
716043769,716043531,2490378,-1.3160927,0.9807847,-9.944197,34.906403,0,0,0,0,20
717046504,717046333,2490378,-1.2757504,0.94630826,-9.609727,34.855072,0,0,0,0,20
718046823,718046647,2490378,-1.5388732,0.8081628,-9.726205,34.842995,0,0,0,0,20
719044646,719044474,2490378,-1.282125,0.99182796,-9.626277,34.849033,0,0,0,0,20
720044962,720044788,2490378,-1.3437457,1.0089166,-9.94743,34.858093,0,0,0,0,20
721045275,721045103,2490378,-1.3445837,0.76937675,-9.822093,34.839977,0,0,0,0,20
722048081,722047908,2490378,-1.3700819,0.8961497,-9.735782,34.83394,0,0,0,0,20
723043414,723043244,2490378,-1.3272257,0.8890868,-9.899904,34.87017,0,0,0,0,20
724046221,724046047,2490378,-1.3614628,0.91509384,-9.525092,34.930557,0,0,0,0,20
725046533,725046361,2490378,-1.3735535,0.96893346,-9.825924,34.91546,0,0,0,0,20
726044359,726044188,2490378,-1.4109031,0.96821517,-9.882068,34.90338,0,0,0,0,20
727044674,727044502,2490378,-1.3223176,0.8785523,-9.814791,34.92452,0,0,0,0,20
728044989,728044817,2490378,-1.2864046,0.9633071,-9.910319,34.87621,0,0,0,0,20
729047795,729047619,2490378,-1.3169307,1.0041282,-10.05852,34.91546,0,0,0,0,20
