timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
690015759,689915915,2490378,-0.00795629,0.00021929998,-0.0010005537,0.34906584,1.7827766e-07,1.7782192e-07,4.2964984e-07,2490378,-0.1953164,0.3870055,-0.11909825,0.4,0.013239611,0.0039019932,0.00050469534,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
691021079,690921206,2490378,-0.0079555735,0.00022062685,-0.0009979217,0.34906584,1.7744325e-07,1.769827e-07,4.2998602e-07,2490378,-0.1953159,0.38700548,-0.118909985,0.4,0.0132396985,0.003902082,0.0005046935,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
692026367,691926497,2490378,-0.007955201,0.0002204437,-0.0009983546,0.34906584,1.7713852e-07,1.7667735e-07,4.295822e-07,2490378,-0.1953161,0.38700533,-0.11895433,0.4,0.01323978,0.0039021699,0.00050469587,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
693031643,692931788,2490378,-0.00795632,0.00022000991,-0.0009992059,0.34906584,1.7674103e-07,1.7627833e-07,4.2991704e-07,2490378,-0.1953162,0.38700533,-0.118988894,0.4,0.013239871,0.00390226,0.00050469406,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
694037055,693937079,2490378,-0.007957744,0.00022167477,-0.0009958392,0.34906584,1.7634503e-07,1.7588164e-07,4.2950919e-07,2490378,-0.19531576,0.38700548,-0.11906346,0.4,0.01323996,0.00390235,0.0005046923,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
695042224,694942370,2490378,-0.00795937,0.00022141561,-0.0009984124,0.34906584,1.7792038e-07,1.7745967e-07,4.2985002e-07,2490378,-0.1953159,0.38700545,-0.119162925,0.4,0.013240049,0.0039024395,0.0005046949,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
696047669,695947661,2490378,-0.007961602,0.00022208456,-0.0009961134,0.34906584,1.7752528e-07,1.7706483e-07,4.2944473e-07,2490378,-0.19531594,0.38700533,-0.119091325,0.4,0.013240134,0.0039025284,0.00050469296,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
697052894,696952952,2490378,-0.007963827,0.00022210946,-0.0009937616,0.34906584,1.7713054e-07,1.7666895e-07,4.2978274e-07,2490378,-0.19531558,0.38700545,-0.11895708,0.4,0.013240221,0.0039026174,0.0005046919,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
698058089,697958243,2490378,-0.00796596,0.00022304033,-0.0009966574,0.34906584,1.7684248e-07,1.7637937e-07,4.3012062e-07,2490378,-0.19531552,0.38700545,-0.118905485,0.4,0.0132403085,0.0039027066,0.0005046936,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
699063376,698963534,2490378,-0.007965073,0.00022108453,-0.0009922489,0.34906584,1.7644494e-07,1.7598289e-07,4.2971493e-07,2490378,-0.19531542,0.3870056,-0.11885997,0.4,0.013240405,0.0039027985,0.00050469296,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
700068674,699968825,2490378,-0.007965052,0.00022074235,-0.0009935622,0.34906584,1.7801977e-07,1.7755967e-07,4.3005483e-07,2490378,-0.19531558,0.38700566,-0.11880851,0.4,0.013240491,0.0039028875,0.00050469453,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
701074386,700974116,2490378,-0.007963709,0.00022195865,-0.0009944778,0.34906584,1.776246e-07,1.7716394e-07,4.296485e-07,2490378,-0.19531581,0.3870055,-0.118783124,0.4,0.013240581,0.0039029776,0.00050469366,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
702079294,701979407,2490378,-0.007961262,0.00022317098,-0.0009912859,0.34906584,1.7723025e-07,1.7676831e-07,4.2998542e-07,2490378,-0.1953158,0.3870054,-0.11871017,0.4,0.013240668,0.0039030667,0.0005046918,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
703084539,702984698,2490378,-0.00796057,0.00022288966,-0.0009944972,0.34906584,1.7693907e-07,1.76479e-07,4.2958234e-07,2490378,-0.19531606,0.38700533,-0.11869403,0.4,0.013240759,0.0039031568,0.0005046936,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
704089829,703989989,2490378,-0.007962347,0.00022324696,-0.0009930128,0.34906584,1.7654402e-07,1.7608353e-07,4.2992124e-07,2490378,-0.19531612,0.38700542,-0.1186773,0.4,0.013240851,0.0039032476,0.0005046928,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
705095338,704995280,2490378,-0.007962573,0.00022307347,-0.0009907143,0.34906584,1.7614732e-07,1.7568709e-07,4.2951476e-07,2490378,-0.19531621,0.38700542,-0.11867724,0.4,0.013240942,0.0039033378,0.0005046919,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
706100431,706000571,2490378,-0.007962281,0.00022123923,-0.000994336,0.34906584,1.7772133e-07,1.7726342e-07,4.2985607e-07,2490378,-0.19531654,0.38700545,-0.118592165,0.4,0.013241035,0.003903429,0.00050469383,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
707105813,707005862,2490378,-0.007959683,0.0002212405,-0.0009918944,0.34906584,1.7732512e-07,1.7686604e-07,4.294507e-07,2490378,-0.19531675,0.38700542,-0.11856683,0.4,0.013241126,0.0039035194,0.0005046921,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
708110998,708011153,2490378,-0.007959071,0.00022227771,-0.0009922779,0.34906584,1.7703695e-07,1.765761e-07,4.2978743e-07,2490378,-0.19531693,0.3870053,-0.11840971,0.4,0.013241219,0.0039036102,0.0005046948,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
