timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
690640612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3813028.5,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
691240612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3813137.0,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
691641611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3813209.8,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
692241613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3813318.5,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
692642612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3813391.2,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
693241119,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3813500.0,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
693640840,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3813573.0,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
694240778,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3813682.0,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
694640613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3813754.8,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
695240612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3813864.0,99.99,99.99,66,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
695641618,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3813937.0,99.99,99.99,66,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
696240612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3814046.5,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
696639680,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3814119.2,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
697240615,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3814229.2,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
697640612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3814302.5,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
698240612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3814412.0,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
698640612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3814485.2,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
699241634,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3814595.2,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
699640852,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3814668.5,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
700241639,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3814778.8,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
700641612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3814852.0,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
701241612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3814962.0,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
701641694,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3815035.5,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
702241620,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3815146.0,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
702640614,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3815219.8,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
703240611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3815330.2,99.99,99.99,66,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
703640612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3815404.0,99.99,99.99,66,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
704240612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3815514.8,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
704640613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3815588.5,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
705241613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3815699.2,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
705641612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3815773.0,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
706241612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3815884.2,99.99,99.99,66,27,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
706640612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3815958.2,99.99,99.99,66,27,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
707240612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3816069.2,99.99,99.99,66,34,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
707640612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3816143.5,99.99,99.99,66,34,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
708240638,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3816254.8,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
708641612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3816329.0,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
709239613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3816440.5,99.99,99.99,66,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
709639614,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3816515.0,99.99,99.99,66,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
710239626,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3816626.2,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
710639613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3816700.8,99.99,99.99,66,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
711239619,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3816812.5,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
711641677,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3816887.2,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
