timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
690967345,690966400,396809,-0.3340909,0.29469696,0.1560606,nan,0
691971121,691970175,396809,-0.3363636,0.29242423,0.16060606,nan,0
692974476,692973530,396809,-0.33484846,0.29469696,0.1560606,nan,0
693956021,693955076,396809,-0.33863634,0.2931818,0.1590909,nan,0
694959546,694958599,396809,-0.33787876,0.29090908,0.16136363,nan,0
695962356,695961410,396809,-0.3340909,0.29545453,0.15454546,nan,0
696965718,696964772,396809,-0.3393939,0.29242423,0.16287878,nan,0
697969324,697968379,396809,-0.3371212,0.2931818,0.1590909,nan,0
698972160,698971214,396809,-0.3363636,0.29469696,0.1560606,nan,0
699975834,699974888,396809,-0.33787876,0.29166666,0.16439393,nan,0
700957738,700956793,396809,-0.3340909,0.2962121,0.1560606,nan,0
701960516,701959564,396809,-0.33484846,0.29090908,0.16287878,nan,0
702964292,702963345,396809,-0.3371212,0.2931818,0.16590908,nan,0
703966939,703965993,396809,-0.33560604,0.29469696,0.16287878,nan,0
704970292,704969326,396809,-0.3371212,0.29166666,0.16742423,nan,0
705973905,705972958,396809,-0.3371212,0.29166666,0.1590909,nan,0
706955349,706954403,396809,-0.3340909,0.2931818,0.15757576,nan,0
707958644,707957699,396809,-0.34166667,0.28939393,0.16060606,nan,0
708962266,708961320,396809,-0.33560604,0.29469696,0.15303029,nan,0
709964977,709964031,396809,-0.3333333,0.29166666,0.16060606,nan,0
710968620,710967674,396809,-0.3371212,0.29166666,0.16590908,nan,0
711971365,711970420,396809,-0.3340909,0.29545453,0.15454546,nan,0
712974651,712973706,396809,-0.3409091,0.29090908,0.16590908,nan,0
713957131,713956185,396809,-0.33787876,0.29393938,0.16136363,nan,0
714959896,714958950,396809,-0.33560604,0.29393938,0.16287878,nan,0
715963301,715962355,396809,-0.34015152,0.28863636,0.16287878,nan,0
716966975,716966029,396809,-0.33560604,0.29469696,0.16060606,nan,0
717969760,717968799,396809,-0.33863634,0.2931818,0.16742423,nan,0
718973351,718972405,396809,-0.3371212,0.29166666,0.16742423,nan,0
719954895,719953949,396809,-0.3363636,0.29469696,0.1590909,nan,0
720958030,720957078,396809,-0.3371212,0.29166666,0.16136363,nan,0
721961707,721960761,396809,-0.3371212,0.29242423,0.16136363,nan,0
722964558,722963612,396809,-0.3363636,0.29242423,0.16060606,nan,0
723967688,723966742,396809,-0.34166667,0.28939393,0.16590908,nan,0
724971287,724970341,396809,-0.3333333,0.29469696,0.1560606,nan,0
725974124,725973178,396809,-0.33560604,0.29242423,0.16742423,nan,0
726956054,726955109,396809,-0.33863634,0.29393938,0.16742423,nan,0
727959261,727958315,396809,-0.33560604,0.29393938,0.1560606,nan,0
728962468,728961522,396809,-0.3393939,0.2901515,0.16969696,nan,0
