timestamp,bias_x[0],bias_x[1],bias_x[2],bias_x[3],bias_y[0],bias_y[1],bias_y[2],bias_y[3],bias_z[0],bias_z[1],bias_z[2],bias_z[3],valid[0],valid[1],valid[2],valid[3],stable[0],stable[1],stable[2],stable[3]
690270204,-0.0010553868,0.0021211326,0.0,0.0,0.001848203,0.003513302,0.0,0.0,0.0002763742,0.00059108326,0.0,0.0,0,0,0,0,0,0,0,0
690290204,-0.0010588137,0.0020882592,0.0,0.0,0.0018478323,0.0034806125,0.0,0.0,0.00027199424,0.00057353685,0.0,0.0,0,0,0,0,0,0,0,0
690470204,-0.0010824271,0.002131257,0.0,0.0,0.0018921795,0.0035628746,0.0,0.0,0.0002792798,0.00057167636,0.0,0.0,0,0,0,0,0,0,0,0
690670204,-0.0011229557,0.0020677093,0.0,0.0,0.0018818367,0.0035874653,0.0,0.0,0.0002451734,0.0005301599,0.0,0.0,0,0,0,0,0,0,0,0
690870206,-0.0011234153,0.0021215586,0.0,0.0,0.0018870553,0.0036314758,0.0,0.0,0.00026089323,0.00051289226,0.0,0.0,0,0,0,0,0,0,0,0
691070204,-0.0011363369,0.002105308,0.0,0.0,0.0018835042,0.0035992395,0.0,0.0,0.0002579464,0.00049637136,0.0,0.0,0,0,0,0,0,0,0,0
691270204,-0.0011577434,0.002138034,0.0,0.0,0.0018681352,0.0035958965,0.0,0.0,0.00025534397,0.0005074317,0.0,0.0,0,0,0,0,0,0,0,0
691470204,-0.0011556196,0.0021504362,0.0,0.0,0.0018545889,0.0036263112,0.0,0.0,0.0002694113,0.0005059799,0.0,0.0,0,0,0,0,0,0,0,0
691670219,-0.0011611193,0.002132528,0.0,0.0,0.0018449716,0.0036043017,0.0,0.0,0.00027071848,0.00047303518,0.0,0.0,0,0,0,0,0,0,0,0
691870203,-0.0011255352,0.0021494632,0.0,0.0,0.0018219462,0.0035813637,0.0,0.0,0.00027604846,0.00048841146,0.0,0.0,0,0,0,0,0,0,0,0
692070204,-0.0011262145,0.0021643997,0.0,0.0,0.0017924644,0.0036189572,0.0,0.0,0.00026583116,0.00040459255,0.0,0.0,0,0,0,0,0,0,0,0
692270213,-0.0011345173,0.002131874,0.0,0.0,0.001755725,0.0035807758,0.0,0.0,0.00026066235,0.00042067995,0.0,0.0,0,0,0,0,0,0,0,0
692470203,-0.0011633493,0.0021364607,0.0,0.0,0.0017734601,0.0035854166,0.0,0.0,0.00025462615,0.0004273831,0.0,0.0,0,0,0,0,0,0,0,0
692670203,-0.001168834,0.0021373602,0.0,0.0,0.0017641645,0.0035852876,0.0,0.0,0.00026498453,0.0004469135,0.0,0.0,0,0,0,0,0,0,0,0
692870236,-0.0011926193,0.002148382,0.0,0.0,0.0017870433,0.0035677573,0.0,0.0,0.00026498665,0.0004722468,0.0,0.0,0,0,0,0,0,0,0,0
693070203,-0.0012396158,0.002151719,0.0,0.0,0.0017917557,0.0035548708,0.0,0.0,0.0002592236,0.00046678845,0.0,0.0,0,0,0,0,0,0,0,0
693270218,-0.0012442514,0.0021515947,0.0,0.0,0.0017897184,0.0035036267,0.0,0.0,0.00024073827,0.00049221143,0.0,0.0,0,0,0,0,0,0,0,0
693470203,-0.0012431443,0.0022010223,0.0,0.0,0.0017871598,0.0034813283,0.0,0.0,0.00023785673,0.0005146999,0.0,0.0,0,0,0,0,0,0,0,0
693670200,-0.0012185678,0.0022193117,0.0,0.0,0.0017804287,0.0034747568,0.0,0.0,0.00026088578,0.00052670605,0.0,0.0,0,0,0,0,0,0,0,0
693870200,-0.0012442258,0.002236664,0.0,0.0,0.0018171692,0.0034664986,0.0,0.0,0.0002557279,0.00051580684,0.0,0.0,0,0,0,0,0,0,0,0
