timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
714581133,1200.0,0.6526765,639.1012,0.0,15950,0,41.875584,1559,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715661698,1200.0,0.6526765,1043.2715,0.0,15977,0,41.61197,1562,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716555699,1200.0,0.6526765,969.3457,0.0,15996,0,59.95953,1564,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717578699,1200.0,0.6526765,788.84467,0.0,16020,0,41.832672,1566,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718638703,1200.0,0.6526765,1051.948,0.0,16042,0,41.95804,1568,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719550742,1200.0,0.6526765,867.3267,0.0,16070,0,59.40594,1571,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720582886,1200.0,0.6526765,842.6295,0.0,16093,0,41.832672,1573,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721639735,1200.0,0.6526765,1067.5753,0.0,16124,0,62.62313,1577,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722560762,1200.0,0.6526765,921.2317,0.0,16145,0,64.80526,1579,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723575698,1200.0,0.6526765,816.93414,0.0,16167,0,41.792,1581,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724637699,1200.0,0.6526765,931.0689,0.0,16196,0,62.93706,1584,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725568695,1200.0,0.6526765,1012.8841,0.0,16219,0,38.652134,1586,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726581739,1200.0,0.6526765,817.6387,0.0,16241,0,41.82804,1588,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727628050,1200.0,0.6526765,927.4444,0.0,16269,0,62.692055,1591,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728549698,1200.0,0.6526765,1061.9905,0.0,16290,0,38.999653,1593,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
