timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
691023393,691023228,2490378,-0.022083078,-0.023568606,0.0035006509,34.69505,0,20
692023704,692023543,2490378,-0.026519679,-0.029417459,0.008436868,34.900364,0,20
693024020,693023857,2490378,-0.0074642804,-0.011960835,0.0040069297,34.676933,0,20
694026822,694026659,2490378,-0.015921133,-0.022632657,0.0038403906,34.873188,0,20
695024648,695024485,2490378,-0.018662367,-0.021227067,0.0036905054,34.740337,0,20
696024962,696024799,2490378,-0.010778408,-0.019974694,0.0034307046,34.95773,0,20
697025280,697025114,2490378,-0.026426418,-0.016557314,0.0044532544,34.894325,0,20
698023101,698022940,2490378,-0.016344143,-0.015268301,0.0071745026,34.800724,0,20
699023415,699023254,2490378,-0.010765084,-0.0068847244,0.0060586906,34.864132,0,20
700023730,700023568,2490378,-0.014388974,-0.03041003,0.0039636292,34.86111,0,20
701026535,701026371,2490378,-0.0064150845,-0.032228637,0.0029943723,34.885265,0,20
702024363,702024197,2490378,-0.019218607,-0.028494831,0.0021983155,34.930557,0,20
703024673,703024511,2490378,-0.0072178026,-0.027089242,0.0040835375,34.87017,0,20
704024989,704024825,2490378,-0.0011457887,-0.02695601,0.0007194487,34.815823,0,20
705022815,705022652,2490378,-0.025736945,-0.01824602,0.0076141655,34.87017,0,20
706023129,706022966,2490378,-0.029700575,-0.011870904,0.008133767,34.921497,0,20
707025931,707025769,2490378,-0.010392037,-0.020830704,0.008007198,34.969807,0,20
708026244,708026083,2490378,-0.01258036,-0.009842458,0.005692305,34.794685,0,20
709024072,709023909,2490378,-0.00030976263,-0.035662673,-0.000669487,34.95773,0,20
710024386,710024224,2490378,-0.008576761,-0.02912768,0.0058788285,34.906403,0,20
711024704,711024538,2490378,-0.014762022,-0.018975459,0.0060486984,34.894325,0,20
712022525,712022365,2490378,-0.014745368,-0.026379786,0.0025513782,34.855072,0,20
713022843,713022679,2490378,-0.01586118,-0.025723621,0.006984648,34.897343,0,20
714025643,714025482,2490378,-0.0068880552,-0.026916042,0.0026046708,34.894325,0,20
715025959,715025797,2490378,-0.013316463,-0.029613974,0.0018319295,34.849033,0,20
716023836,716023625,2490378,-0.009056394,-0.02780536,0.004143492,34.764492,0,20
717024099,717023938,2490378,-0.033997282,-0.023355437,0.00562902,34.930557,0,20
718024415,718024252,2490378,-0.028201723,-0.02004131,0.009103024,34.791668,0,20
719022242,719022081,2490378,-0.027518913,-0.02149353,0.008033844,34.936596,0,20
720025043,720024881,2490378,-0.019591654,-0.040885337,0.0039070062,34.882248,0,20
721025360,721025196,2490378,-0.018146096,-0.015171708,0.014388974,34.885265,0,20
722025674,722025511,2490378,0.0003530628,-0.024611142,0.0050494643,34.855072,0,20
723023504,723023337,2490378,-0.020104595,-0.032251954,0.0040102606,34.87017,0,20
724023816,724023652,2490378,-0.004379977,-0.023458691,0.0045431852,34.803745,0,20
725026622,725026455,2490378,-0.018052833,-0.036601953,0.0060320445,34.852055,0,20
726021957,726021792,2490378,-0.020983921,-0.027921937,0.005349234,34.8128,0,20
727024758,727024595,2490378,-0.009699235,-0.02350199,0.00827366,34.91244,0,20
728025142,728024910,2490378,-0.005935452,-0.025397206,0.0041601458,34.873188,0,20
729025388,729025224,2490378,-0.019558346,-0.021680053,0.010112251,35.024155,0,20
