timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
690455156,690440137,396321,-0.28586,0.29120123,0.11669049,3
690924876,690893736,396321,-0.2770452,0.29408127,0.11357397,3
691480148,691422959,396321,-0.27636248,0.28987455,0.115722336,3
691971150,691952131,396321,-0.2895774,0.28570175,0.11674994,3
692419236,692405721,396321,-0.27642292,0.28842673,0.10850525,3
692995751,692934938,396321,-0.2733619,0.28996935,0.11572351,3
693486710,693464119,396321,-0.28614566,0.2886864,0.11832549,3
693934805,693917731,396321,-0.27787685,0.28987494,0.11219305,3
694404016,694371396,396321,-0.2742875,0.29186016,0.11497322,3
695002129,694976136,396321,-0.28348836,0.29183596,0.11602004,3
695450292,695429732,396321,-0.28363192,0.28879568,0.11692058,3
695898243,695883353,396321,-0.27243042,0.29064792,0.115128055,3
696475075,696412643,396321,-0.2805047,0.28935882,0.1178264,3
696965745,696941839,396321,-0.28363112,0.29077667,0.11682831,3
697414227,697395512,396321,-0.2730633,0.2890988,0.11056798,3
697969351,697924732,396321,-0.27824384,0.28956157,0.114564255,3
698481573,698453925,396321,-0.29027927,0.28936785,0.1123264,3
698929646,698907606,396321,-0.27611327,0.2925207,0.11867805,3
699484898,699436702,396321,-0.27496782,0.2905982,0.11545588,3
699997109,699965964,396321,-0.2854336,0.29002106,0.114468694,3
700445159,700419524,396321,-0.27646112,0.29190165,0.1125568,3
701000269,700948703,396321,-0.27217957,0.28950986,0.11504108,3
701491218,701477979,396321,-0.28736293,0.2885245,0.1148195,3
701960542,701931478,396321,-0.27970344,0.28855452,0.11599016,3
702408714,702385091,396321,-0.2722566,0.29075933,0.1181979,3
702964318,702914296,396321,-0.28025442,0.29042503,0.11564388,3
703475995,703443524,396321,-0.28511763,0.289607,0.1168041,3
703924469,703897116,396321,-0.2717738,0.29196945,0.11356833,3
704479794,704426273,396321,-0.2780896,0.2879438,0.11541428,3
704970320,704955512,396321,-0.28373516,0.28743103,0.11352965,3
705439998,705409112,396321,-0.27492762,0.29244187,0.11836128,3
705995179,705938293,396321,-0.27599275,0.2892215,0.11377956,3
706486120,706467522,396321,-0.28720462,0.28910992,0.11595029,3
706934127,706921062,396321,-0.27657294,0.28949824,0.11726165,3
707403920,707374656,396321,-0.2735994,0.29302615,0.11725469,3
708001647,707979536,396321,-0.29083252,0.2898072,0.1172586,3
708449647,708433096,396321,-0.2759323,0.2901051,0.11381823,3
708918943,708886720,396321,-0.27518928,0.29009563,0.11385801,3
709474509,709415913,396321,-0.28481996,0.29071257,0.11676834,3
709965004,709945088,396321,-0.27956122,0.28842524,0.115237266,3
710413039,710398704,396321,-0.27263638,0.2891072,0.108290814,3
710989938,710927865,396321,-0.28379574,0.290346,0.11852588,3
711480421,711457126,396321,-0.2823745,0.290237,0.11615354,3
711928898,711910658,396321,-0.27269113,0.29067886,0.110514045,3
712484061,712439870,396321,-0.282673,0.29126605,0.1213017,3
712996339,712969141,396321,-0.28748864,0.29055706,0.117400736,3
713444404,713422684,396321,-0.27804226,0.2918166,0.11899194,3
713999654,713951871,396321,-0.2755235,0.2923906,0.112736955,3
714468963,714405528,396321,-0.28983828,0.28945214,0.117174506,3
714959922,714934660,396321,-0.27517357,0.2900179,0.11577861,3
715408488,715388263,396321,-0.27246237,0.2896148,0.11134221,3
715963326,715917460,396321,-0.28860527,0.2891305,0.11541529,3
716475569,716446763,396321,-0.28108627,0.28993806,0.11930153,3
716923674,716900270,396321,-0.27317345,0.2906574,0.11508827,3
717479205,717429479,396321,-0.2834321,0.29019952,0.11579271,3
717991038,717958650,396321,-0.2810304,0.29113978,0.116949104,3
718439474,718412418,396321,-0.27273068,0.2909842,0.11471325,3
718994646,718941659,396321,-0.2796032,0.2900488,0.11538931,3
719485156,719470883,396321,-0.2814656,0.2894745,0.10933907,3
719954921,719924458,396321,-0.27407527,0.28889287,0.11397306,3
720403326,720378047,396321,-0.27703047,0.29162633,0.115605325,3
721000954,720982779,396321,-0.28642273,0.2872103,0.1118647,3
721449053,721436320,396321,-0.27878577,0.29063743,0.11900751,3
721918853,721889888,396321,-0.27678564,0.29127693,0.11831717,3
722473648,722419076,396321,-0.2883174,0.2896932,0.11785697,3
722964584,722948302,396321,-0.27496135,0.2870506,0.114778444,3
723434342,723401893,396321,-0.27444643,0.28969,0.11391626,3
723989397,723931060,396321,-0.28526324,0.28907353,0.113602124,3
724479947,724460257,396321,-0.2796707,0.29156858,0.11968373,3
724928011,724913869,396321,-0.27334812,0.28856495,0.112110704,3
725504830,725443205,396321,-0.28372252,0.29143998,0.11648597,3
725995417,725972293,396321,-0.27831998,0.2887557,0.112604976,3
726443866,726425873,396321,-0.27398726,0.29152387,0.11538802,3
726892272,726879526,396321,-0.27777427,0.28965482,0.11565782,3
727468213,727408680,396321,-0.28353667,0.28957796,0.11397662,3
727959300,727937867,396321,-0.2713713,0.29062063,0.117484786,3
728407774,728391460,396321,-0.27704668,0.29051548,0.11374009,3
728983746,728920778,396321,-0.29107758,0.28980482,0.118165486,3
729474837,729449902,396321,-0.27533156,0.2902249,0.11461091,3
