timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
690281348,4259850,4259850,2490378,0,0,0.14714614,0.14714612,0.0,0.0,4325386,4325386,2490378,0,0,0.005901347,0.005901347,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
690286346,4259850,4259850,2490378,0,0,0.14622249,0.14622247,0.0,0.0,4325386,4325386,2490378,0,0,0.006280208,0.006280208,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
690481295,4259850,4259850,2490378,0,0,0.14815104,0.14815103,0.0,0.0,4325386,4325386,2490378,0,0,0.0065616863,0.0065616863,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
690681251,4259850,4259850,2490378,0,0,0.14855078,0.14855078,0.0,0.0,4325386,4325386,2490378,0,0,0.006221837,0.006221837,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
690881205,4259850,4259850,2490378,0,0,0.14606191,0.14606193,0.0,0.0,4325386,4325386,2490378,0,0,0.00656422,0.00656422,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
691081157,4259850,4259850,2490378,0,0,0.14404872,0.1440487,0.0,0.0,4325386,4325386,2490378,0,0,0.0064286278,0.0064286278,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
691286102,4259850,4259850,2490378,0,0,0.14590043,0.14590043,0.0,0.0,4325386,4325386,2490378,0,0,0.005892443,0.0058924435,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
691486058,4259850,4259850,2490378,0,0,0.14444862,0.14444867,0.0,0.0,4325386,4325386,2490378,0,0,0.0065997276,0.006599728,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
691681008,4259850,4259850,2490378,0,0,0.1439329,0.14393288,0.0,0.0,4325386,4325386,2490378,0,0,0.006049288,0.006049288,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
691880965,4259850,4259850,2490378,0,0,0.14417796,0.14417796,0.0,0.0,4325386,4325386,2490378,0,0,0.006236764,0.006236764,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
692081092,4259850,4259850,2490378,0,0,0.14438394,0.14438395,0.0,0.0,4325386,4325386,2490378,0,0,0.006519033,0.006519033,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
