timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
690234724,690216133,4028193,-55.520416,38.666668,101993.664,1.2120352,0
690288754,690266542,4028193,-55.858635,38.665,101997.75,1.2120838,0
690450743,690432146,4028193,-55.742374,38.66,101996.336,1.212067,0
690666753,690648145,4028193,-55.57855,38.663334,101994.336,1.2120433,0
690882731,690864137,4028193,-55.742374,38.66,101996.336,1.212067,0
691055621,691022602,4028193,-55.715954,38.662003,101996.0,1.2120631,0
691271628,691238583,4028193,-55.53627,38.664,101993.8,1.2120368,0
691411941,691396947,4028193,-55.800503,38.67,101997.0,1.2120749,0
691627963,691612967,4028193,-56.04888,38.666668,102000.0,1.2121105,0
691843972,691828963,4028193,-55.85335,38.666668,101997.664,1.2120829,0
692059933,692044939,4028193,-55.552128,38.663334,101994.0,1.2120394,0
692275944,692260945,4028193,-55.57855,38.67,101994.336,1.2120433,0
692448732,692426540,4028193,-55.673676,38.665,101995.5,1.2120571,0
692664768,692642573,4028193,-55.816357,38.67,101997.25,1.212078,0
692880723,692858536,4028193,-55.694813,38.67,101995.75,1.21206,0
693042737,693024137,4028193,-55.57855,38.666668,101994.336,1.2120433,0
693258727,693240135,4028193,-55.68953,38.666668,101995.664,1.212059,0
693474726,693456133,4028193,-55.85335,38.67,101997.664,1.2120829,0
693647565,693614548,4028193,-55.731804,38.67,101996.2,1.2120655,0
693863567,693830539,4028193,-55.89563,38.67,101998.2,1.2120892,0
694079556,694046550,4028193,-55.800503,38.67,101997.0,1.2120749,0
694219937,694204940,4028193,-55.826927,38.67,101997.336,1.2120788,0
694435996,694420987,4028193,-55.937904,38.67,101998.664,1.2120947,0
694651932,694636939,4028193,-55.85335,38.67,101997.664,1.2120829,0
694868008,694852988,4028193,-55.800503,38.666668,101997.0,1.2120749,0
695083931,695068937,4028193,-55.879772,38.67,101998.0,1.2120868,0
695256756,695234551,4028193,-55.816357,38.67,101997.25,1.212078,0
695472735,695450542,4028193,-55.943188,38.67,101998.75,1.2120957,0
695634806,695616185,4028193,-55.911484,38.67,101998.336,1.2120907,0
695850751,695832159,4028193,-55.826927,38.67,101997.336,1.2120788,0
696066764,696048172,4028193,-55.911484,38.67,101998.336,1.2120907,0
696282789,696264173,4028193,-55.85335,38.67,101997.664,1.2120829,0
696455687,696422664,4028193,-55.93262,38.67,101998.6,1.212094,0
696671674,696638686,4028193,-55.731804,38.67,101996.2,1.2120655,0
696812100,696797096,4028193,-55.57855,38.67,101994.336,1.2120433,0
697028091,697013097,4028193,-55.631397,38.67,101995.0,1.2120512,0
697244130,697229121,4028193,-55.7688,38.67,101996.664,1.212071,0
697460068,697445072,4028193,-55.826927,38.67,101997.336,1.2120788,0
697676113,697661117,4028193,-55.85335,38.67,101997.664,1.2120829,0
697848871,697826682,4028193,-55.737087,38.67,101996.25,1.2120659,0
698064893,698042688,4028193,-55.879772,38.67,101998.0,1.2120868,0
698280968,698258732,4028193,-55.96433,38.67,101999.0,1.2120986,0
698442946,698424354,4028193,-55.742374,38.67,101996.336,1.212067,0
698658871,698640272,4028193,-55.937904,38.67,101998.664,1.2120947,0
698874907,698856288,4028193,-55.826927,38.67,101997.336,1.2120788,0
699047716,699014707,4028193,-55.832214,38.67,101997.4,1.2120796,0
699263659,699230660,4028193,-55.916763,38.672,101998.4,1.2120916,0
699479701,699446707,4028193,-55.800503,38.672,101997.0,1.2120749,0
699620074,699605066,4028193,-55.911484,38.67,101998.336,1.2120907,0
699836170,699821159,4028193,-55.85335,38.67,101997.664,1.2120829,0
700052146,700037153,4028193,-55.937904,38.67,101998.664,1.2120947,0
700268096,700253092,4028193,-55.800503,38.67,101997.0,1.2120749,0
700484116,700469083,4028193,-55.800503,38.676666,101997.0,1.2120749,0
700656861,700634653,4028193,-55.92205,38.67,101998.5,1.2120928,0
700872928,700850728,4028193,-55.879772,38.67,101998.0,1.2120868,0
701034940,701016292,4028193,-55.85335,38.67,101997.664,1.2120829,0
701250996,701232386,4028193,-56.017178,38.67,101999.664,1.2121066,0
701467044,701448391,4028193,-55.631397,38.67,101995.0,1.2120512,0
701682895,701664301,4028193,-55.663105,38.67,101995.336,1.2120551,0
701855682,701822676,4028193,-56.096447,38.67,102000.6,1.2121177,0
702071678,702038665,4028193,-55.84807,38.67,101997.6,1.2120821,0
702212078,702197069,4028193,-55.742374,38.67,101996.336,1.212067,0
702428148,702413118,4028193,-55.742374,38.67,101996.336,1.212067,0
702644100,702629083,4028193,-55.879772,38.676666,101998.0,1.2120868,0
702860101,702845097,4028193,-55.826927,38.676666,101997.336,1.2120788,0
703076111,703061115,4028193,-56.017178,38.67,101999.664,1.2121066,0
703248875,703226676,4028193,-55.879772,38.675,101998.0,1.2120868,0
703464921,703442717,4028193,-55.943188,38.675,101998.75,1.2120957,0
703680895,703658704,4028193,-55.900913,38.67,101998.25,1.2120898,0
703842883,703824294,4028193,-55.911484,38.673332,101998.336,1.2120907,0
704058903,704040305,4028193,-56.017178,38.673332,101999.664,1.2121066,0
704274888,704256274,4028193,-55.937904,38.67,101998.664,1.2120947,0
704447718,704414681,4028193,-55.832214,38.671997,101997.4,1.2120796,0
704663685,704630682,4028193,-56.1123,38.671997,102000.8,1.2121199,0
704879652,704846670,4028193,-55.916763,38.672,101998.4,1.2120916,0
705020076,705005083,4028193,-56.04888,38.676666,102000.0,1.2121105,0
705236109,705221096,4028193,-55.937904,38.676666,101998.664,1.2120947,0
705452074,705437081,4028193,-55.879772,38.67,101998.0,1.2120868,0
705668079,705653082,4028193,-56.075306,38.676666,102000.336,1.2121146,0
705884100,705869096,4028193,-55.879772,38.68,101998.0,1.2120868,0
